version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
current,3,deep_unary,256,1,313,26938.339,37612.473,1,1,1,0,true
current,3,array_named,4096,1,44,189918.182,453056.000,4096,4096,4096,0,true
current,3,quoted_and_comments,2,1,2048,1667.383,1432.000,2,2,2,0,true
current,3,array_named,1024,1,186,47001.075,104680.000,1024,1024,1024,0,true
current,3,geometric_cast,1,1,2048,1187.598,1088.000,1,1,1,0,true
current,3,where_positional,128,1,2048,42761.865,39944.000,128,128,128,0,true
current,3,array_named,256,1,474,11580.591,26440.000,256,256,256,0,true
current,3,array_mybatis,1024,1,93,95550.538,280920.000,1024,1024,1024,0,true
current,3,no_parameters,0,1,2048,1073.291,1184.000,0,0,0,0,true
current,3,json_operator,1,1,2048,1435.645,1320.000,1,1,1,0,true
current,3,where_mybatis,16,1,2048,10377.100,18040.000,16,16,16,0,true
current,3,array_positional,256,1,1310,2502.824,4216.000,256,256,256,0,true
current,3,array_mybatis,256,1,334,23330.539,58232.000,256,256,256,0,true
current,3,deep_unary,4096,1,25,411356.000,576664.000,1,1,1,0,true
current,3,where_positional,16,1,2048,5602.930,5680.000,16,16,16,0,true
current,3,bare_concat,256,1,193,15298.446,10520.000,256,256,256,0,true
current,3,json_constructor,1,1,2048,1341.699,1336.000,1,1,1,0,true
current,3,where_named,16,1,2048,5695.850,9632.000,16,16,16,0,true
current,3,array_mybatis,4096,1,23,510917.391,1037720.000,4096,4096,4096,0,true
current,3,array_positional,8192,1,151,55213.245,213643.232,8192,8192,8192,0,true
current,3,bare_concat,1024,1,52,50201.923,46755.846,1024,1024,1024,0,true
current,3,where_named,2,1,2048,1331.201,2032.000,2,2,2,0,true
current,3,join_positional,4,1,2048,3763.184,4008.000,4,4,4,0,true
current,3,deep_unary,8192,1,13,818146.154,1199608.615,1,1,1,0,true
current,3,deep_unary,1024,1,94,103303.191,145574.723,1,1,1,0,true
current,3,array_named,8192,1,24,407962.500,986787.667,8192,8192,8192,0,true
current,3,array_positional,1024,1,737,6693.080,14990.285,1024,1024,1024,0,true
current,3,join_mybatis,4,1,2048,4545.996,6688.000,4,4,4,0,true
current,3,bare_concat,4096,1,53,200313.208,158072.000,4096,4096,4096,0,true
current,3,join_named,4,1,2048,3365.625,4392.000,4,4,4,0,true
current,3,where_positional,2,1,2048,1381.836,1624.000,2,2,2,0,true
current,3,jdbc_escape,1,1,2048,1415.088,1368.000,1,1,1,0,true
current,3,array_positional,4096,1,367,31962.398,57976.000,4096,4096,4096,0,true
current,3,bare_concat,8192,1,25,416916.000,450944.320,8192,8192,8192,0,true
current,3,where_mybatis,2,1,2048,1956.396,3032.020,2,2,2,0,true
current,3,array_mybatis,8192,1,6,839016.667,2164430.667,8192,8192,8192,0,true
current,3,deep_unary,1024,2,94,109802.128,145574.723,1,1,1,0,true
current,3,array_positional,8192,2,151,59507.285,213643.232,8192,8192,8192,0,true
current,3,array_named,8192,2,24,407529.167,987472.000,8192,8192,8192,0,true
current,3,bare_concat,8192,2,25,407492.000,450760.000,8192,8192,8192,0,true
