version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
before,4,array_named,4096,1,26,334661.538,511031.692,4096,4096,4096,0,true
before,4,array_named,1024,1,113,78285.841,122336.000,1024,1024,1024,0,true
before,4,geometric_cast,1,1,2048,2221.582,1400.000,1,1,1,0,true
before,4,array_named,8192,1,13,708607.692,1185880.615,8192,8192,8192,0,true
before,4,bare_concat,256,1,285,29610.526,13569.628,256,256,256,0,true
before,4,array_positional,256,1,166,51471.687,101168.000,256,256,256,0,true
before,4,join_mybatis,4,1,2048,7530.518,8616.000,4,4,4,0,true
before,4,join_positional,4,1,2048,8683.105,4312.000,4,4,4,0,true
before,4,deep_unary,1024,1,32,309831.250,147760.000,1,1,1,0,true
before,4,where_positional,16,1,2048,14551.025,6128.000,16,16,16,0,true
before,4,json_constructor,1,1,2048,2683.008,1576.000,1,1,1,0,true
before,4,no_parameters,0,1,2048,1359.277,1400.000,0,0,0,0,true
before,4,array_mybatis,8192,1,6,1893616.667,2750990.667,8192,8192,8192,0,true
before,4,join_named,4,1,2048,5791.553,5016.020,4,4,4,0,true
before,4,deep_unary,4096,1,6,1251383.333,585168.000,1,1,1,0,true
before,4,quoted_and_comments,2,1,2048,2973.389,1608.000,2,2,2,0,true
before,4,array_mybatis,1024,1,44,235177.273,316088.000,1024,1024,1024,0,true
before,4,json_operator,1,1,2048,2445.557,1536.000,1,1,1,0,true
before,4,where_named,16,1,2048,12114.551,11552.000,16,16,16,0,true
before,4,where_positional,128,1,2048,105981.104,42632.000,128,128,128,0,true
before,4,deep_unary,256,1,122,82090.164,38384.000,1,1,1,0,true
before,4,jdbc_escape,1,1,2048,2673.926,1584.000,1,1,1,0,true
before,4,array_positional,1024,1,49,219014.286,418688.000,1024,1024,1024,0,true
before,4,where_positional,2,1,2048,2911.475,1872.000,2,2,2,0,true
before,4,array_named,256,1,323,18662.848,30168.000,256,256,256,0,true
before,4,where_mybatis,2,1,2048,3169.580,4008.000,2,2,2,0,true
before,4,array_positional,8192,1,7,1752428.571,3573605.714,8192,8192,8192,0,true
before,4,bare_concat,8192,1,11,1042918.182,583792.000,8192,8192,8192,0,true
before,4,array_mybatis,4096,1,11,993472.727,1273709.091,4096,4096,4096,0,true
before,4,bare_concat,1024,1,82,117287.805,61056.000,1024,1024,1024,0,true
before,4,bare_concat,4096,1,22,496568.182,203160.000,4096,4096,4096,0,true
before,4,where_mybatis,16,1,2048,19369.238,25368.000,16,16,16,0,true
before,4,array_mybatis,256,1,174,54612.069,65544.000,256,256,256,0,true
before,4,array_positional,4096,1,12,890833.333,1613680.000,4096,4096,4096,0,true
before,4,where_named,2,1,2048,2271.387,2384.000,2,2,2,0,true
before,4,deep_unary,8192,1,5,2490480.000,1214283.200,1,1,1,0,true
before,4,where_mybatis,2,2,2048,3107.959,4016.020,2,2,2,0,true
before,4,json_constructor,1,2,2048,2669.531,1576.000,1,1,1,0,true
before,4,where_positional,128,2,2048,105299.463,42632.000,128,128,128,0,true
before,4,join_mybatis,4,2,2048,7574.951,8616.000,4,4,4,0,true
before,4,no_parameters,0,2,2048,1375.830,1400.000,0,0,0,0,true
before,4,where_positional,2,2,2048,2905.664,1872.000,2,2,2,0,true
before,4,array_positional,256,2,166,53725.301,101168.000,256,256,256,0,true
before,4,jdbc_escape,1,2,2048,2593.115,1584.000,1,1,1,0,true
before,4,array_named,8192,2,13,715638.462,1185880.615,8192,8192,8192,0,true
before,4,quoted_and_comments,2,2,2048,2888.135,1616.020,2,2,2,0,true
before,4,bare_concat,256,2,285,31468.772,13512.000,256,256,256,0,true
before,4,array_named,4096,2,26,716953.846,511160.923,4096,4096,4096,0,true
before,4,join_positional,4,2,2048,19881.445,4312.000,4,4,4,0,true
before,4,array_positional,4096,2,12,956883.333,1613680.000,4096,4096,4096,0,true
before,4,where_named,2,2,2048,6614.160,2384.000,2,2,2,0,true
before,4,array_positional,1024,2,49,255073.469,418688.000,1024,1024,1024,0,true
before,4,array_named,1024,2,113,195353.097,122336.000,1024,1024,1024,0,true
before,4,bare_concat,4096,2,22,1083481.818,203160.000,4096,4096,4096,0,true
before,4,where_positional,16,2,2048,31456.787,6128.000,16,16,16,0,true
before,4,array_mybatis,8192,2,6,3305250.000,2750990.667,8192,8192,8192,0,true
before,4,array_mybatis,4096,2,11,1598618.182,1273709.091,4096,4096,4096,0,true
