version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
baseline,5,deep_unary,1024,1,40,226062.500,128978.600,1,1,1,0,true
baseline,5,no_parameters,0,1,2048,1466.260,1248.000,0,0,0,0,true
baseline,5,array_positional,1024,1,1143,9265.092,6712.000,1024,0,0,0,false
baseline,5,where_positional,2,1,2048,1818.848,1456.000,2,2,2,0,true
baseline,5,array_mybatis,4096,1,2,37296800.000,453545136.000,4096,4096,4096,0,true
baseline,5,array_named,256,1,558,16931.900,22776.000,256,256,256,0,true
baseline,5,where_named,2,1,2048,2194.678,1816.000,2,2,2,0,true
baseline,5,array_named,8192,1,18,559822.222,871143.556,8192,8192,8192,0,true
baseline,5,array_positional,256,1,3704,2787.257,2108.434,256,0,0,0,false
baseline,5,deep_unary,8192,1,6,1782750.000,1066566.667,1,1,1,0,true
baseline,5,where_mybatis,2,1,2048,2864.258,2608.020,2,2,2,0,true
baseline,5,json_constructor,1,1,2048,1958.008,1136.000,1,0,0,0,false
baseline,5,join_named,4,1,2048,6035.986,3968.000,4,4,4,0,true
baseline,5,deep_unary,256,1,162,56873.457,33048.000,1,1,1,0,true
baseline,5,where_positional,128,1,2048,80960.693,35904.000,128,128,128,0,true
baseline,5,array_mybatis,8192,1,2,156704900.000,1814143276.000,8192,8192,8192,0,true
baseline,5,bare_concat,256,1,345,21080.580,3343.606,256,1,1,0,false
baseline,5,bare_concat,8192,1,15,642886.667,134745.067,8192,1,1,0,false
baseline,5,where_mybatis,16,1,2048,17139.600,15048.020,16,16,16,0,true
baseline,5,array_named,4096,1,39,278053.846,395776.000,4096,4096,4096,0,true
baseline,5,join_positional,4,1,2048,5483.496,3824.000,4,4,4,0,true
baseline,5,bare_concat,4096,1,30,327063.333,43616.000,4096,1,1,0,false
baseline,5,where_named,16,1,2048,11973.584,7960.000,16,16,16,0,true
baseline,5,jdbc_escape,1,1,2048,2053.174,1176.000,1,1,1,0,true
baseline,5,quoted_and_comments,2,1,2048,1855.859,1192.000,2,2,2,0,true
baseline,5,array_mybatis,1024,1,8,2556612.500,27681512.000,1024,1024,1024,0,true
baseline,5,geometric_cast,1,1,2048,1590.381,792.000,1,1,1,0,true
baseline,5,array_mybatis,256,1,49,207877.551,1777560.000,256,256,256,0,true
baseline,5,array_positional,8192,1,137,79952.555,148185.635,8192,0,0,0,false
baseline,5,where_positional,16,1,2048,10617.627,5232.020,16,16,16,0,true
baseline,5,bare_concat,1024,1,117,81316.239,11360.000,1024,1,1,0,false
baseline,5,array_positional,4096,1,295,35876.949,25144.000,4096,0,0,0,false
baseline,5,json_operator,1,1,2048,1816.309,1128.000,1,1,1,0,true
baseline,5,array_named,1024,1,173,65024.855,87088.000,1024,1024,1024,0,true
baseline,5,deep_unary,4096,1,10,884380.000,510648.000,1,1,1,0,true
baseline,5,join_mybatis,4,1,2048,7145.459,5896.000,4,4,4,0,true
baseline,5,bare_concat,4096,2,30,322130.000,43616.000,4096,1,1,0,false
baseline,5,where_positional,16,2,2048,10328.662,5224.000,16,16,16,0,true
baseline,5,array_positional,8192,2,137,80518.248,148032.117,8192,0,0,0,false
baseline,5,quoted_and_comments,2,2,2048,1880.518,1200.020,2,2,2,0,true
baseline,5,deep_unary,256,2,162,56108.025,33048.000,1,1,1,0,true
baseline,5,deep_unary,4096,2,10,887310.000,510648.000,1,1,1,0,true
baseline,5,json_operator,1,2,2048,1648.975,1128.000,1,1,1,0,true
baseline,5,join_positional,4,2,2048,5710.693,3824.000,4,4,4,0,true
baseline,5,array_named,256,2,558,15811.649,22776.000,256,256,256,0,true
baseline,5,bare_concat,8192,2,15,644413.333,134745.067,8192,1,1,0,false
baseline,5,array_positional,4096,2,295,35648.475,25199.675,4096,0,0,0,false
baseline,5,no_parameters,0,2,2048,1419.189,1248.000,0,0,0,0,true
baseline,5,array_named,1024,2,173,74317.919,87088.000,1024,1024,1024,0,true
baseline,5,where_mybatis,2,2,2048,2950.830,2600.000,2,2,2,0,true
baseline,5,array_positional,1024,2,1143,9324.497,6712.000,1024,0,0,0,false
baseline,5,where_mybatis,16,2,2048,16941.406,15040.000,16,16,16,0,true
baseline,5,geometric_cast,1,2,2048,1720.947,792.000,1,1,1,0,true
baseline,5,json_constructor,1,2,2048,1604.541,1136.000,1,0,0,0,false
baseline,5,array_named,4096,2,39,273479.487,395776.000,4096,4096,4096,0,true
baseline,5,array_named,8192,2,18,579838.889,871143.556,8192,8192,8192,0,true
baseline,5,where_named,2,2,2048,2960.938,1824.020,2,2,2,0,true
baseline,5,array_mybatis,1024,2,8,2445825.000,27681512.000,1024,1024,1024,0,true
baseline,5,deep_unary,1024,2,40,219200.000,128568.000,1,1,1,0,true
baseline,5,join_mybatis,4,2,2048,7451.563,5896.000,4,4,4,0,true
baseline,5,join_named,4,2,2048,6133.984,3968.000,4,4,4,0,true
baseline,5,bare_concat,256,2,345,21780.580,3296.000,256,1,1,0,false
baseline,5,array_mybatis,4096,2,2,38067200.000,453545136.000,4096,4096,4096,0,true
baseline,5,array_mybatis,8192,2,2,145615200.000,1814143276.000,8192,8192,8192,0,true
baseline,5,where_named,16,2,2048,12624.121,7968.020,16,16,16,0,true
