version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
baseline_common8,1,array_positional,4096,1,270,35026.667,25204.830,4096,0,0,0,false
baseline_common8,1,array_mybatis,1024,1,8,2612175.000,27681512.000,1024,1024,1024,0,true
baseline_common8,1,quoted_and_comments,2,1,2048,1883.203,1192.000,2,2,2,0,true
baseline_common8,1,array_named,4096,1,32,276615.625,395776.000,4096,4096,4096,0,true
baseline_common8,1,no_parameters,0,1,2048,1467.480,1248.000,0,0,0,0,true
baseline_common8,1,where_positional,16,1,2048,10782.324,5224.000,16,16,16,0,true
baseline_common8,1,deep_unary,256,1,167,58811.377,33048.000,1,1,1,0,true
baseline_common8,1,array_positional,1024,1,818,9366.626,6712.000,1024,0,0,0,false
baseline_common8,1,array_named,256,1,567,16524.162,22776.000,256,256,256,0,true
baseline_common8,1,json_constructor,1,1,2048,1831.885,1136.000,1,0,0,0,false
baseline_common8,1,where_positional,128,1,2048,83765.576,35904.000,128,128,128,0,true
baseline_common8,1,array_mybatis,8192,1,2,147629250.000,1814143276.000,8192,8192,8192,0,true
baseline_common8,1,geometric_cast,1,1,2048,1698.242,800.020,1,1,1,0,true
baseline_common8,1,array_positional,8192,1,120,77376.667,148015.133,8192,0,0,0,false
baseline_common8,1,where_mybatis,2,1,2048,3012.061,2608.020,2,2,2,0,true
baseline_common8,1,bare_concat,256,1,200,21788.000,3296.000,256,1,1,0,false
baseline_common8,1,where_positional,2,1,2048,1834.424,1456.000,2,2,2,0,true
baseline_common8,1,deep_unary,4096,1,12,922800.000,510648.000,1,1,1,0,true
baseline_common8,1,array_positional,256,1,3207,2729.217,2104.000,256,0,0,0,false
baseline_common8,1,where_named,16,1,2048,12318.018,7960.000,16,16,16,0,true
baseline_common8,1,bare_concat,1024,1,58,89260.345,11360.000,1024,1,1,0,false
baseline_common8,1,join_positional,4,1,2048,5650.879,3824.000,4,4,4,0,true
baseline_common8,1,deep_unary,8192,1,6,1997250.000,1066566.667,1,1,1,0,true
baseline_common8,1,array_mybatis,4096,1,2,37211750.000,453553348.000,4096,4096,4096,0,true
baseline_common8,1,where_named,2,1,2048,2394.141,1816.000,2,2,2,0,true
baseline_common8,1,array_mybatis,256,1,32,252418.750,1777560.000,256,256,256,0,true
baseline_common8,1,jdbc_escape,1,1,2048,2194.678,1176.000,1,1,1,0,true
baseline_common8,1,bare_concat,8192,1,16,676318.750,134813.500,8192,1,1,0,false
baseline_common8,1,array_named,8192,1,19,563752.632,872056.000,8192,8192,8192,0,true
baseline_common8,1,deep_unary,1024,1,44,229484.091,128941.273,1,1,1,0,true
baseline_common8,1,bare_concat,4096,1,15,342033.333,43616.000,4096,1,1,0,false
baseline_common8,1,array_named,1024,1,160,63829.375,87088.000,1024,1024,1024,0,true
baseline_common8,1,join_mybatis,4,1,2048,7703.027,5896.000,4,4,4,0,true
baseline_common8,1,json_operator,1,1,2048,1673.828,1128.000,1,1,1,0,true
baseline_common8,1,where_mybatis,16,1,2048,17605.371,15040.000,16,16,16,0,true
baseline_common8,1,join_named,4,1,2048,5861.963,3968.000,4,4,4,0,true
baseline_common8,1,array_named,1024,2,160,68756.250,87088.000,1024,1024,1024,0,true
