version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
baseline,2,array_named,8192,1,18,859977.778,872056.000,8192,8192,8192,0,true
baseline,2,where_mybatis,16,1,2048,23068.799,15048.020,16,16,16,0,true
baseline,2,deep_unary,8192,1,4,2638125.000,1065198.000,1,1,1,0,true
baseline,2,bare_concat,256,1,267,28612.734,3357.513,256,1,1,0,false
baseline,2,deep_unary,1024,1,25,244512.000,128568.000,1,1,1,0,true
baseline,2,where_positional,128,1,2048,84955.566,35904.000,128,128,128,0,true
baseline,2,where_positional,16,1,2048,11515.283,5224.000,16,16,16,0,true
baseline,2,array_named,256,1,586,16744.881,22776.000,256,256,256,0,true
baseline,2,quoted_and_comments,2,1,2048,1970.264,1192.000,2,2,2,0,true
baseline,2,join_mybatis,4,1,2048,8339.746,5896.000,4,4,4,0,true
baseline,2,where_named,16,1,2048,13648.145,7960.000,16,16,16,0,true
baseline,2,deep_unary,256,1,114,58673.684,33048.000,1,1,1,0,true
baseline,2,json_operator,1,1,2048,2469.434,1128.000,1,1,1,0,true
baseline,2,jdbc_escape,1,1,2048,3601.025,1176.000,1,1,1,0,true
baseline,2,array_named,4096,1,34,319194.118,395776.000,4096,4096,4096,0,true
baseline,2,array_mybatis,1024,1,8,3051050.000,27681512.000,1024,1024,1024,0,true
baseline,2,array_positional,1024,1,1119,11718.231,6712.000,1024,0,0,0,false
baseline,2,array_mybatis,256,1,45,280224.444,1777560.000,256,256,256,0,true
baseline,2,array_mybatis,8192,1,2,163755100.000,1814143276.000,8192,8192,8192,0,true
baseline,2,bare_concat,4096,1,21,369719.048,44398.095,4096,1,1,0,false
baseline,2,where_named,2,1,2048,2560.693,1816.000,2,2,2,0,true
baseline,2,geometric_cast,1,1,2048,1909.277,792.000,1,1,1,0,true
baseline,2,array_mybatis,4096,1,2,41843550.000,453545136.000,4096,4096,4096,0,true
baseline,2,join_positional,4,1,2048,6379.785,3824.000,4,4,4,0,true
baseline,2,array_named,1024,1,149,77925.503,87088.000,1024,1024,1024,0,true
baseline,2,array_positional,8192,1,129,85333.333,148024.682,8192,0,0,0,false
baseline,2,where_mybatis,2,1,2048,3179.443,2608.020,2,2,2,0,true
baseline,2,bare_concat,1024,1,76,92202.632,11360.000,1024,1,1,0,false
baseline,2,deep_unary,4096,1,7,948071.429,510648.000,1,1,1,0,true
