version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
baseline,4,tokenize_long_quote,1,947,49485.639,17672.000,true
baseline,4,read_large,1,140,192474.286,140992.000,true
baseline,4,next_trivia,1,108551,197.989,48.000,true
baseline,4,tokenize_dense_concat_8192,1,68,485282.353,61720.000,true
baseline,4,end_quote,1,911,21357.958,0.000,true
baseline,4,classify_delete,1,53899,581.935,960.000,true
baseline,4,read_insert_simple,1,1040,14459.519,16928.000,true
baseline,4,end_empty,1,262144,45.625,0.000,true
baseline,4,index_sensitive,1,27144,470.273,480.000,true
baseline,4,read_multiple,1,8454,2426.414,4352.000,true
baseline,4,tokenize_hash_operator,1,153913,94.975,104.000,true
baseline,4,read_insert_cte,1,905,25337.348,34976.000,true
baseline,4,tokenize_custom,1,3427,1299.854,600.000,true
baseline,4,walk_bounds_large,1,468,44035.256,0.000,true
baseline,4,walk_tokens_simple,1,4824,2772.906,816.000,true
baseline,4,read_insert_quoted_large,1,60,355195.000,110528.000,true
baseline,4,end_trivia,1,228731,97.873,0.000,true
baseline,4,next_word,1,169043,76.733,48.000,true
baseline,4,select_cte,1,8560,3219.696,4896.000,true
baseline,4,next_hash_operator,1,110368,250.517,48.000,true
baseline,4,read_insert_upsert,1,10499,2145.100,2696.000,true
baseline,4,index_composite,1,9454,2429.987,2256.000,true
baseline,4,read_insert,1,225288,105.976,224.000,true
baseline,4,read_insert_literal,1,3491,7393.039,7424.000,true
baseline,4,next_mybatis_single,1,262144,60.060,48.000,true
baseline,4,index_custom_composite,1,11152,1569.566,792.000,true
baseline,4,read_insert_executable_comment,1,183513,157.008,248.000,true
baseline,4,index_quoted,1,250,60130.000,17664.000,true
baseline,4,classify_insert,1,53150,441.278,896.000,true
baseline,4,read_insert_large,1,60,356805.000,357376.000,true
baseline,4,select_ambiguous,1,30418,503.554,1056.000,true
baseline,4,read_hash,1,14,1538521.429,1534112.000,true
baseline,4,config_default,1,4293,4644.514,9880.000,true
baseline,4,tokenize_dense_concat_4096,1,135,226964.444,31000.000,true
baseline,4,select_quotes,1,49255,461.602,960.000,true
baseline,4,tokenize_dense_concat_1024,1,539,39718.367,7960.000,true
baseline,4,next_custom,1,56992,242.164,48.000,false
baseline,4,index_early,1,107023,248.196,120.000,true
baseline,4,next_quote,1,525,37593.714,8760.000,true
baseline,4,read_insert_hash,1,7,3228357.143,2562784.000,true
baseline,4,end_hash_operator,1,176628,182.110,0.000,true
baseline,4,tokenize_mybatis,1,4277,5427.473,5752.000,true
baseline,4,select_parenthesized,1,31624,444.020,896.000,true
baseline,4,read_cte,1,1140,14981.316,20064.000,true
baseline,4,walk_tokens_comments,1,2340,8840.897,1920.000,true
baseline,4,tokenize_simple,1,3242,1194.324,1216.000,true
baseline,4,index_hash,1,131,171353.435,128880.000,true
baseline,4,read_quoted_large,1,51,389117.647,107904.000,true
baseline,4,next_empty,1,262144,87.655,0.000,true
baseline,4,tokenize_backslashes,1,61309,382.167,488.000,true
baseline,4,index_custom_separator,1,8306,1744.450,968.000,false
baseline,4,walk_tokens_large,1,102,122904.902,25792.000,true
