version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
baseline-control,1,tokenize_backslashes,1,5308,366.428,488.000,true
baseline-control,1,walk_tokens_comments,1,2498,8238.711,1920.000,true
baseline-control,1,read_insert_literal,1,3283,5900.305,7424.000,true
baseline-control,1,tokenize_hash_operator,1,154625,108.521,104.000,true
baseline-control,1,walk_bounds_comments,1,7133,2952.278,0.000,true
baseline-control,1,end_custom,1,174586,113.377,0.000,true
baseline-control,1,index_whitespace,1,220245,94.349,72.000,true
baseline-control,1,classify_update,1,57533,394.817,864.000,true
baseline-control,1,read_insert_large,1,61,300014.754,357376.000,true
baseline-control,1,select_simple,1,42703,602.065,1440.000,true
baseline-control,1,classify_insert,1,56262,377.105,896.000,true
baseline-control,1,config_custom,1,7177,2772.983,10288.000,true
baseline-control,1,read_insert_quoted_large,1,60,357236.667,110528.000,true
baseline-control,1,index_missing,1,466,48541.416,50728.000,true
baseline-control,1,end_mybatis_single,1,262144,37.088,0.000,true
baseline-control,1,end_hash,1,38184,591.703,288.000,true
baseline-control,1,next_hash,1,37035,504.099,336.000,true
baseline-control,1,tokenize_custom,1,7473,1371.725,600.000,true
baseline-control,1,tokenize_comments,1,5083,26676.254,2464.000,true
baseline-control,1,next_custom,1,88419,253.871,48.000,false
baseline-control,1,next_mybatis_single,1,262144,68.286,48.000,true
baseline-control,1,read_insert,1,160157,114.830,224.000,true
baseline-control,1,walk_bounds_large,1,518,48232.046,0.000,true
baseline-control,1,next_hash_operator,1,87508,353.393,48.000,true
baseline-control,1,index_sensitive,1,52161,668.494,480.000,true
baseline-control,1,tokenize_large,1,412,173135.194,38120.000,true
baseline-control,1,end_hash_operator,1,123216,202.663,0.000,true
baseline-control,1,read_insert_simple,1,1795,15432.869,16928.000,true
baseline-control,1,read_insert_executable_comment,1,137108,112.920,248.000,true
baseline-control,1,read_insert_mutation,1,61787,334.046,520.000,true
baseline-control,1,walk_tokens_large,1,184,120288.587,25792.000,true
baseline-control,1,select_parenthesized,1,51019,447.004,896.000,true
baseline-control,1,next_trivia,1,223231,93.390,48.000,true
baseline-control,1,next_word,1,262144,59.386,48.000,true
baseline-control,1,tokenize_long_quote,1,611,48721.113,17672.000,true
baseline-control,1,tokenize_simple,1,20746,1194.293,1216.000,true
baseline-control,1,walk_bounds_hash,1,171,115329.825,127008.000,true
baseline-control,1,walk_tokens_hash,1,57,281282.456,255456.000,true
baseline-control,1,tokenize_dense_concat_256,1,908,10318.392,2200.000,true
baseline-control,1,classify_replace,1,157320,152.251,192.000,true
baseline-control,1,next_quote,1,1082,18973.383,8760.000,true
baseline-control,1,tokenize_dense_concat_8192,1,66,362807.576,61720.000,true
baseline-control,1,read_insert_upsert,1,10345,1981.034,2696.000,true
baseline-control,1,tokenize_array,1,214,11152.804,4248.000,true
baseline-control,1,index_custom_composite,1,19035,1051.920,792.000,true
baseline-control,1,walk_bounds_simple,1,24649,811.193,0.000,true
baseline-control,1,tokenize_tiny,1,233125,110.233,200.000,true
baseline-control,1,read_insert_hash,1,9,2513144.444,2562784.000,true
baseline-control,1,config_default,1,8102,2654.814,9880.000,true
baseline-control,1,classify_delete,1,54348,387.510,960.000,true
baseline-control,1,index_quoted,1,363,56126.722,17664.000,true
baseline-control,1,index_from_inside_quote,1,59868,380.646,464.000,true
baseline-control,1,read_executable_comment,1,186331,111.640,248.000,true
baseline-control,1,read_mutation,1,52295,307.309,520.000,true
baseline-control,1,index_composite_comments,1,38906,615.432,792.000,true
baseline-control,1,read_large,1,132,152167.424,140992.000,true
baseline-control,1,read_upsert,1,137583,151.903,344.000,true
baseline-control,1,tokenize_dense_concat_4096,1,131,157717.557,31000.000,true
baseline-control,1,read_literal,1,4791,4031.267,4032.000,true
baseline-control,1,read_insert_insert,1,4192,4553.149,7168.000,true
baseline-control,1,read_comments,1,360,18972.222,16448.000,true
baseline-control,1,index_late,1,239,112843.515,64616.000,true
baseline-control,1,end_trivia,1,262144,108.862,0.000,true
baseline-control,1,read_quoted_large,1,70,390852.857,107904.000,true
baseline-control,1,tokenize_mybatis,1,4049,8425.636,5752.000,true
baseline-control,1,select_cte,1,8459,3008.583,4896.000,true
baseline-control,1,read_insert_multiple,1,5346,3734.025,6208.000,true
baseline-control,1,index_hash,1,175,123682.286,128880.000,true
