version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
current,4,next_trivia,1,262144,103.971,48.000,true
current,4,read_insert_cte,1,4421,7718.412,4568.000,true
current,4,read_executable_comment,1,187955,131.429,0.000,true
current,4,tokenize_hash_rows,1,2089,9074.342,3176.000,true
current,4,read_insert_large,1,218,67293.578,27328.000,true
current,4,index_sensitive,1,90718,203.084,0.000,true
current,4,read_insert_hash,1,949,21321.496,3168.000,true
current,4,walk_tokens_simple,1,23112,914.659,576.000,true
current,4,read_simple,1,6051,1609.122,1392.000,true
current,4,tokenize_mybatis,1,8285,2605.516,3496.000,true
current,4,select_quotes,1,113298,110.671,192.000,true
current,4,select_simple,1,109990,242.797,48.000,true
current,4,tokenize_comments,1,20158,1436.948,736.000,true
current,4,classify_update,1,261977,79.589,48.000,true
current,4,index_custom_separator,1,221376,89.040,48.000,true
current,4,tokenize_custom,1,64688,350.019,392.000,true
current,4,read_insert_literal,1,15783,1427.035,800.000,true
current,4,tokenize_unicode,1,45011,375.533,848.000,true
current,4,select_ambiguous,1,262,411.069,1008.000,true
current,4,index_composite_comments,1,132114,151.063,0.000,true
current,4,walk_bounds_hash,1,810,21071.728,7584.000,true
current,4,tokenize_keep_comments,1,16253,1317.240,1776.000,true
current,4,tokenize_backslashes,1,108489,191.871,344.000,true
current,4,read_insert_quoted_large,1,1258,14975.358,26864.000,true
current,4,read_cte,1,6413,3604.506,4488.000,true
current,4,config_custom,1,546,2439.744,6704.366,true
current,4,read_mutation,1,10586,271.141,200.000,true
current,4,read_quoted_large,1,936,10431.624,26784.000,true
current,4,read_insert_mysql_dash,1,67079,308.345,400.000,true
current,4,end_custom,1,262144,15.261,0.000,true
current,4,read_hash,1,878,18663.895,3088.000,true
current,4,read_insert_insert,1,17881,1208.193,704.000,true
current,4,read_insert_simple,1,8567,2466.558,1472.000,true
current,4,next_quote,1,15683,1067.474,8760.000,true
current,4,index_missing,1,1114,17046.140,0.000,true
current,4,index_whitespace,1,262144,44.643,0.000,true
current,4,end_word,1,262144,29.208,0.000,true
current,4,read_insert_executable_comment,1,185350,121.948,0.000,true
current,4,classify_insert,1,214837,86.168,48.000,true
current,4,walk_tokens_comments,1,6876,1768.136,192.000,true
current,4,index_quoted,1,4220,4497.085,0.000,true
current,4,index_early,1,262144,64.038,0.000,true
current,4,next_custom,1,262144,25.218,48.000,true
current,4,tokenize_array,1,31807,861.785,3208.000,true
current,4,tokenize_tiny,1,262144,71.669,152.000,true
current,4,end_trivia,1,253642,86.668,0.000,true
current,4,read_upsert,1,262144,15.424,0.000,true
current,4,next_word,1,262144,35.093,48.000,true
current,4,read_insert_multiple,1,25109,893.026,664.000,true
current,4,walk_bounds_simple,1,32644,390.010,0.000,true
current,4,end_hash,1,147647,112.895,200.000,true
current,4,next_empty,1,262144,32.400,0.000,true
current,4,index_composite,1,41938,479.122,0.000,true
current,4,read_insert_upsert,1,6162,1929.714,1296.000,true
current,4,classify_replace,1,198414,65.591,0.000,true
current,4,walk_tokens_large,1,316,35496.835,13504.000,true
current,4,read_insert,1,262144,12.178,0.000,true
current,4,tokenize_long_quote,1,20641,1188.484,9920.000,true
current,4,read_insert_comments,1,1122,18303.743,9152.000,true
current,4,walk_tokens_hash,1,285,39812.281,15936.000,true
current,4,tokenize_large,1,954,23166.352,27112.000,true
current,4,end_empty,1,262144,30.173,0.000,true
current,4,index_late,1,488,17572.541,0.000,true
current,4,next_hash,1,68610,111.634,248.000,true
current,4,read_large,1,530,46651.509,27248.000,true
current,4,tokenize_simple,1,38067,637.552,976.000,true
current,4,select_cte,1,22013,573.593,1080.000,true
current,4,index_from_inside_quote,1,124362,147.810,0.000,true
current,4,tokenize_hash_identifiers,1,1982,7758.981,1984.000,true
current,4,index_near_matches,1,1238,15733.764,0.000,true
current,4,index_custom_composite,1,51510,399.619,0.000,true
current,4,read_mysql_dash,1,47298,318.531,400.000,true
