version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
baseline,2,array_named,8192,1,2,632750.000,872056.000,8192,8192,8192,0,true
baseline,2,where_mybatis,16,1,2048,18400.342,15048.020,16,16,16,0,true
baseline,2,deep_unary,8192,1,2,1884550.000,1061092.000,1,1,1,0,true
baseline,2,bare_concat,256,1,32,25931.250,3809.250,256,1,1,0,false
baseline,2,deep_unary,1024,1,8,240212.500,128568.000,1,1,1,0,true
baseline,2,where_positional,128,1,2048,92372.949,35904.000,128,128,128,0,true
baseline,2,where_positional,16,1,2048,9816.406,5224.000,16,16,16,0,true
baseline,2,array_named,256,1,32,60468.750,22776.000,256,256,256,0,true
baseline,2,quoted_and_comments,2,1,2048,1713.477,1192.000,2,2,2,0,true
baseline,2,join_mybatis,4,1,2048,6628.467,5800.000,4,4,4,0,true
baseline,2,where_named,16,1,2048,11121.387,7960.000,16,16,16,0,true
baseline,2,deep_unary,256,1,32,79296.875,33048.000,1,1,1,0,true
baseline,2,json_operator,1,1,2048,1683.496,1128.000,1,1,1,0,true
baseline,2,jdbc_escape,1,1,2048,2221.484,1176.000,1,1,1,0,true
baseline,2,array_named,4096,1,2,264250.000,395776.000,4096,4096,4096,0,true
baseline,2,array_mybatis,1024,1,8,2390487.500,27681488.000,1024,1024,1024,0,true
baseline,2,array_positional,1024,1,8,9287.500,6712.000,1024,0,0,0,false
baseline,2,array_mybatis,256,1,32,220968.750,1777536.000,256,256,256,0,true
baseline,2,array_mybatis,8192,1,2,140544550.000,1814143252.000,8192,8192,8192,0,true
baseline,2,bare_concat,4096,1,2,357200.000,51828.000,4096,1,1,0,false
baseline,2,where_named,2,1,2048,1909.131,1816.000,2,2,2,0,true
baseline,2,geometric_cast,1,1,2048,1477.734,792.000,1,1,1,0,true
baseline,2,array_mybatis,4096,1,2,36977250.000,453545112.000,4096,4096,4096,0,true
baseline,2,join_positional,4,1,2048,5302.490,3824.000,4,4,4,0,true
baseline,2,array_named,1024,1,8,60425.000,87088.000,1024,1024,1024,0,true
baseline,2,array_positional,8192,1,2,92450.000,139940.000,8192,0,0,0,false
baseline,2,where_mybatis,2,1,2048,2562.109,2560.020,2,2,2,0,true
baseline,2,bare_concat,1024,1,8,77125.000,11360.000,1024,1,1,0,false
baseline,2,deep_unary,4096,1,2,839850.000,510648.000,1,1,1,0,true
baseline,2,bare_concat,8192,1,2,604950.000,127628.000,8192,1,1,0,false
baseline,2,no_parameters,0,1,2048,1225.244,1256.020,0,0,0,0,true
baseline,2,array_positional,4096,1,2,34550.000,25144.000,4096,0,0,0,false
baseline,2,where_positional,2,1,2048,1632.910,1456.000,2,2,2,0,true
baseline,2,join_named,4,1,2048,5239.355,3968.000,4,4,4,0,true
baseline,2,array_positional,256,1,32,2596.875,2104.000,256,0,0,0,false
baseline,2,json_constructor,1,1,2048,1483.984,1136.000,1,0,0,0,false
baseline,2,deep_unary,256,2,32,55487.500,33048.000,1,1,1,0,true
baseline,2,array_positional,1024,2,8,9700.000,6712.000,1024,0,0,0,false
baseline,2,json_operator,1,2,2048,1682.910,1128.000,1,1,1,0,true
baseline,2,array_named,1024,2,8,78700.000,87088.000,1024,1024,1024,0,true
baseline,2,join_positional,4,2,2048,5292.334,3824.000,4,4,4,0,true
baseline,2,where_positional,128,2,2048,76410.742,35904.000,128,128,128,0,true
baseline,2,where_positional,2,2,2048,1821.191,1456.000,2,2,2,0,true
baseline,2,bare_concat,4096,2,2,323900.000,43616.000,4096,1,1,0,false
baseline,2,where_named,16,2,2048,11913.330,7960.000,16,16,16,0,true
baseline,2,where_mybatis,2,2,2048,2879.004,2552.000,2,2,2,0,true
baseline,2,array_positional,4096,2,2,58050.000,25144.000,4096,0,0,0,false
baseline,2,array_mybatis,4096,2,2,37170100.000,453545112.000,4096,4096,4096,0,true
baseline,2,array_named,8192,2,2,530150.000,863844.000,8192,8192,8192,0,true
baseline,2,bare_concat,256,2,32,19325.000,3809.250,256,1,1,0,false
baseline,2,deep_unary,4096,2,2,842600.000,510648.000,1,1,1,0,true
baseline,2,where_named,2,2,2048,1983.984,1816.000,2,2,2,0,true
baseline,2,array_named,4096,2,2,254850.000,395776.000,4096,4096,4096,0,true
baseline,2,bare_concat,1024,2,8,77675.000,11360.000,1024,1,1,0,false
baseline,2,deep_unary,8192,2,2,1717350.000,1061092.000,1,1,1,0,true
