version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
before,3,deep_unary,256,1,32,87028.125,38897.250,1,1,1,0,true
before,3,array_named,4096,1,2,547950.000,510400.000,4096,4096,4096,0,true
before,3,quoted_and_comments,2,1,2048,3609.814,1608.000,2,2,2,0,true
before,3,array_named,1024,1,8,96025.000,122336.000,1024,1024,1024,0,true
before,3,geometric_cast,1,1,2048,2534.766,1400.000,1,1,1,0,true
before,3,where_positional,128,1,2048,120233.203,42632.000,128,128,128,0,true
before,3,array_named,256,1,32,24709.375,30168.000,256,256,256,0,true
before,3,array_mybatis,1024,1,8,236887.500,316088.000,1024,1024,1024,0,true
before,3,no_parameters,0,1,2048,1866.357,1400.000,0,0,0,0,true
before,3,json_operator,1,1,2048,4071.240,1536.000,1,1,1,0,true
before,3,where_mybatis,16,1,2048,21793.799,25368.000,16,16,16,0,true
before,3,array_positional,256,1,32,104959.375,101168.000,256,256,256,0,true
before,3,array_mybatis,256,1,32,57487.500,65544.000,256,256,256,0,true
before,3,deep_unary,4096,1,2,1251300.000,585168.000,1,1,1,0,true
before,3,where_positional,16,1,2048,14502.002,6128.000,16,16,16,0,true
before,3,bare_concat,256,1,32,29618.750,13512.000,256,256,256,0,true
before,3,json_constructor,1,1,2048,2447.363,1576.000,1,1,1,0,true
before,3,where_named,16,1,2048,11724.658,11552.000,16,16,16,0,true
before,3,array_mybatis,4096,1,2,908450.000,1272216.000,4096,4096,4096,0,true
before,3,array_positional,8192,1,2,2051500.000,3567740.000,8192,8192,8192,0,true
before,3,bare_concat,1024,1,8,118725.000,63109.000,1024,1024,1024,0,true
before,3,where_named,2,1,2048,2237.744,2384.000,2,2,2,0,true
before,3,join_positional,4,1,2048,8540.137,4312.000,4,4,4,0,true
before,3,deep_unary,8192,1,2,2536900.000,1209356.000,1,1,1,0,true
before,3,deep_unary,1024,1,8,320512.500,149813.000,1,1,1,0,true
before,3,array_named,8192,1,2,789300.000,1178932.000,8192,8192,8192,0,true
before,3,array_positional,1024,1,8,231175.000,420741.000,1024,1024,1024,0,true
before,3,join_mybatis,4,1,2048,7419.434,8616.000,4,4,4,0,true
before,3,bare_concat,4096,1,2,467450.000,203160.000,4096,4096,4096,0,true
before,3,join_named,4,1,2048,6213.721,5008.000,4,4,4,0,true
before,3,where_positional,2,1,2048,2883.936,1872.000,2,2,2,0,true
before,3,jdbc_escape,1,1,2048,2559.082,1584.000,1,1,1,0,true
before,3,array_positional,4096,1,2,888100.000,1613680.000,4096,4096,4096,0,true
before,3,bare_concat,8192,1,2,975400.000,575580.000,8192,8192,8192,0,true
before,3,where_mybatis,2,1,2048,3096.045,4016.020,2,2,2,0,true
before,3,array_mybatis,8192,1,2,1921450.000,2745516.000,8192,8192,8192,0,true
before,3,deep_unary,1024,2,8,322075.000,149813.000,1,1,1,0,true
before,3,array_positional,8192,2,2,1804350.000,3567740.000,8192,8192,8192,0,true
before,3,array_named,8192,2,2,683650.000,1187144.000,8192,8192,8192,0,true
before,3,bare_concat,8192,2,2,1105000.000,583792.000,8192,8192,8192,0,true
before,3,array_mybatis,1024,2,8,229275.000,318141.000,1024,1024,1024,0,true
before,3,quoted_and_comments,2,2,2048,2868.848,1608.000,2,2,2,0,true
before,3,where_positional,2,2,2048,3249.365,1872.000,2,2,2,0,true
before,3,array_positional,4096,2,2,910750.000,1613680.000,4096,4096,4096,0,true
before,3,array_mybatis,8192,2,2,1971050.000,2745516.000,8192,8192,8192,0,true
before,3,array_named,256,2,32,19356.250,30681.250,256,256,256,0,true
before,3,array_mybatis,256,2,32,60862.500,65544.000,256,256,256,0,true
before,3,join_positional,4,2,2048,9054.834,4312.000,4,4,4,0,true
before,3,where_named,16,2,2048,11928.613,11552.000,16,16,16,0,true
before,3,where_named,2,2,2048,2179.297,2384.000,2,2,2,0,true
before,3,array_mybatis,4096,2,2,903350.000,1272216.000,4096,4096,4096,0,true
before,3,array_positional,256,2,32,53540.625,101168.000,256,256,256,0,true
before,3,json_operator,1,2,2048,2459.326,1536.000,1,1,1,0,true
before,3,jdbc_escape,1,2,2048,2564.404,1584.000,1,1,1,0,true
before,3,deep_unary,256,2,32,79825.000,38384.000,1,1,1,0,true
before,3,bare_concat,1024,2,8,124862.500,61056.000,1024,1024,1024,0,true
before,3,geometric_cast,1,2,2048,2577.246,1400.000,1,1,1,0,true
before,3,where_positional,128,2,2048,102732.910,42632.000,128,128,128,0,true
before,3,no_parameters,0,2,2048,1401.953,1400.000,0,0,0,0,true
