version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
baseline,2,read_large,1,151,152735.762,140992.000,true
baseline,2,walk_bounds_large,1,146,80079.452,0.000,true
baseline,2,index_custom_separator,1,12906,1549.620,968.000,false
baseline,2,read_quoted_large,1,76,286857.895,107904.000,true
baseline,2,tokenize_keep_comments,1,4200,31019.571,3504.000,true
baseline,2,tokenize_long_quote,1,737,63700.000,17672.000,true
baseline,2,read_simple,1,3801,5595.264,7392.000,true
baseline,2,select_parenthesized,1,50506,429.527,896.000,true
baseline,2,read_insert_quoted_large,1,55,392503.636,110528.000,true
baseline,2,tokenize_hash_rows,1,12,1758000.000,331144.000,true
baseline,2,read_hash,1,14,1610357.143,1534112.000,true
baseline,2,read_insert_simple,1,1824,11263.596,16928.000,true
baseline,2,tokenize_hash_identifiers,1,344,61205.814,65528.000,true
baseline,2,classify_insert,1,56450,360.732,896.000,true
baseline,2,select_quotes,1,52252,391.072,960.000,true
baseline,2,index_sensitive,1,38528,354.633,480.000,true
baseline,2,read_insert,1,222300,90.646,224.000,true
baseline,2,read_comments,1,294,20861.224,16448.000,true
baseline,2,read_mutation,1,67883,298.527,520.000,true
baseline,2,index_missing,1,389,53021.851,50728.000,true
baseline,2,end_quote,1,2722,7671.014,0.000,true
baseline,2,tokenize_simple,1,19565,1244.089,1216.000,true
baseline,2,next_trivia,1,227311,87.790,48.000,true
baseline,2,end_custom,1,88243,223.571,0.000,true
baseline,2,read_literal,1,6301,3328.027,4032.000,true
baseline,2,read_insert_multiple,1,5621,3940.189,6208.000,true
baseline,2,select_simple,1,38011,586.730,1440.000,true
baseline,2,classify_update,1,59393,337.134,864.000,true
baseline,2,index_near_matches,1,10,2288490.000,3275376.000,true
baseline,2,end_trivia,1,262144,70.063,0.000,true
baseline,2,index_from_inside_quote,1,63531,320.801,464.000,true
baseline,2,index_quoted,1,405,52173.827,17664.000,true
baseline,2,read_insert_executable_comment,1,182914,108.085,248.000,true
baseline,2,walk_bounds_simple,1,14349,1422.643,0.000,true
baseline,2,walk_bounds_hash,1,160,125595.625,127008.000,true
baseline,2,tokenize_tiny,1,262144,102.808,200.000,true
baseline,2,walk_tokens_hash,1,82,250337.805,255456.000,true
baseline,2,tokenize_unicode,1,12285,714.937,1088.000,true
baseline,2,select_ambiguous,1,51245,421.442,1056.000,true
baseline,2,next_hash,1,38354,522.892,336.000,true
baseline,2,walk_tokens_large,1,132,155366.667,25792.000,true
baseline,2,read_insert_hash,1,9,2548944.444,2562784.000,true
baseline,2,index_composite,1,8569,2486.603,2256.000,true
baseline,2,read_insert_upsert,1,10564,1986.217,2696.000,true
baseline,2,read_mysql_dash,1,65847,308.040,544.000,true
baseline,2,select_cte,1,8675,2454.133,4896.000,true
baseline,2,read_upsert,1,145630,155.897,344.000,true
baseline,2,index_hash,1,169,121930.769,128880.000,true
baseline,2,read_insert_mysql_dash,1,64423,314.745,544.000,true
baseline,2,config_default,1,8133,2670.466,9880.000,true
baseline,2,next_custom,1,76960,251.779,48.000,false
baseline,2,classify_delete,1,54254,368.465,960.000,true
baseline,2,walk_bounds_comments,1,3897,5520.246,0.000,true
baseline,2,tokenize_array,1,412,9159.223,4248.000,true
baseline,2,config_custom,1,7368,2622.177,10288.000,true
baseline,2,tokenize_large,1,379,55645.383,38120.000,true
baseline,2,read_insert_literal,1,3682,6348.343,7424.000,true
baseline,2,walk_tokens_comments,1,1888,10865.890,1920.000,true
baseline,2,classify_replace,1,165487,124.774,192.000,true
baseline,2,index_composite_comments,1,39070,533.732,792.000,true
baseline,2,read_insert_mutation,1,44367,304.312,520.000,true
baseline,2,next_quote,1,994,20195.976,8760.000,true
baseline,2,end_empty,1,262144,34.863,0.000,true
baseline,2,tokenize_mybatis,1,3824,5486.742,5752.000,true
baseline,2,read_multiple,1,8570,2390.875,4352.000,true
baseline,2,next_word,1,262144,51.524,48.000,true
baseline,2,walk_tokens_simple,1,6794,2947.027,816.000,true
baseline,2,index_custom_composite,1,17301,1180.446,792.000,true
baseline,2,next_empty,1,262144,55.462,0.000,true
baseline,2,read_insert_large,1,70,296397.143,357376.000,true
baseline,2,read_insert_comments,1,601,35767.055,33664.000,true
baseline,2,read_executable_comment,1,189707,109.641,248.000,true
baseline,2,read_cte,1,1361,16154.739,20064.000,true
baseline,2,tokenize_backslashes,1,5845,357.194,488.000,true
baseline,2,tokenize_comments,1,4799,23698.416,2464.000,true
baseline,2,read_insert_insert,1,4493,4651.436,7168.000,true
baseline,2,index_early,1,142594,147.058,120.000,true
baseline,2,end_word,1,262144,35.275,0.000,true
baseline,2,index_whitespace,1,219331,80.327,72.000,true
baseline,2,tokenize_custom,1,3176,1475.094,600.000,true
baseline,2,end_hash,1,38344,520.801,288.000,true
baseline,2,read_insert_cte,1,874,22592.677,34976.000,true
baseline,2,index_late,1,201,119280.597,64616.000,true
baseline,2,read_simple,2,3801,5588.792,7392.000,true
baseline,2,read_insert_mutation,2,44367,302.285,520.000,true
baseline,2,walk_tokens_hash,2,82,248357.317,255456.000,true
baseline,2,read_large,2,151,152826.490,140992.000,true
baseline,2,walk_tokens_large,2,132,153181.061,25792.000,true
baseline,2,tokenize_keep_comments,2,4200,4382.095,3504.000,true
baseline,2,read_insert_multiple,2,5621,3714.944,6208.000,true
baseline,2,index_early,2,142594,147.676,120.000,true
baseline,2,end_quote,2,2722,7520.500,0.000,true
baseline,2,read_insert_simple,2,1824,11781.524,16928.000,true
baseline,2,read_insert_executable_comment,2,182914,110.927,248.000,true
baseline,2,tokenize_simple,2,19565,1171.945,1216.000,true
baseline,2,end_word,2,262144,35.402,0.000,true
baseline,2,end_empty,2,262144,34.552,0.000,true
baseline,2,walk_bounds_large,2,146,81760.959,0.000,true
baseline,2,index_from_inside_quote,2,63531,320.998,464.000,true
baseline,2,read_multiple,2,8570,2397.200,4352.000,true
baseline,2,index_custom_composite,2,17301,1155.829,792.000,true
baseline,2,index_near_matches,2,10,2317690.000,3275376.000,true
baseline,2,tokenize_array,2,412,9635.680,4248.000,true
baseline,2,index_whitespace,2,219331,79.188,72.000,true
baseline,2,tokenize_long_quote,2,737,41730.258,17672.000,true
baseline,2,read_insert_insert,2,4493,4486.535,7168.000,true
baseline,2,next_custom,2,76960,265.738,48.000,false
baseline,2,index_custom_separator,2,12906,1506.346,968.000,false
baseline,2,read_insert_mysql_dash,2,64423,311.858,544.000,true
baseline,2,tokenize_custom,2,3176,1585.611,600.000,true
baseline,2,read_upsert,2,145630,150.656,344.000,true
baseline,2,index_quoted,2,405,51515.062,17664.000,true
baseline,2,read_executable_comment,2,189707,112.627,248.000,true
baseline,2,tokenize_large,2,379,55079.420,38120.000,true
baseline,2,tokenize_unicode,2,12285,708.653,1088.000,true
baseline,2,config_default,2,8133,2589.143,9880.000,true
baseline,2,walk_tokens_comments,2,1888,10215.731,1920.000,true
baseline,2,read_literal,2,6301,3334.867,4032.000,true
baseline,2,index_composite_comments,2,39070,533.706,792.000,true
baseline,2,classify_update,2,59393,357.471,864.000,true
baseline,2,read_insert_hash,2,9,2551400.000,2562784.000,true
baseline,2,end_trivia,2,262144,73.104,0.000,true
baseline,2,next_word,2,262144,52.248,48.000,true
baseline,2,read_insert_cte,2,874,22802.632,34976.000,true
baseline,2,read_mysql_dash,2,65847,310.193,544.000,true
baseline,2,read_hash,2,14,1527464.286,1534112.000,true
baseline,2,select_quotes,2,52252,387.283,960.000,true
baseline,2,read_insert_literal,2,3682,5737.317,7424.000,true
baseline,2,tokenize_mybatis,2,3824,5678.269,5752.000,true
baseline,2,select_ambiguous,2,51245,430.741,1056.000,true
baseline,2,read_quoted_large,2,76,285981.579,107904.000,true
baseline,2,classify_replace,2,165487,120.434,192.000,true
baseline,2,tokenize_hash_rows,2,12,1964325.000,331144.000,true
baseline,2,read_insert_upsert,2,10564,1930.547,2696.000,true
baseline,2,read_comments,2,294,19598.980,16448.000,true
baseline,2,tokenize_tiny,2,262144,97.247,200.000,true
baseline,2,index_sensitive,2,38528,350.792,480.000,true
baseline,2,select_parenthesized,2,50506,426.682,896.000,true
baseline,2,walk_bounds_hash,2,160,126421.250,127008.000,true
baseline,2,next_hash,2,38354,530.023,336.000,true
