version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
current,1,array_positional,4096,1,415,28431.325,58015.576,4096,4096,4096,0,true
current,1,array_mybatis,1024,1,108,240842.593,231703.778,1024,1024,1024,0,true
current,1,quoted_and_comments,2,1,2048,5546.826,1240.000,2,2,2,0,true
current,1,array_named,4096,1,23,605352.174,403840.000,4096,4096,4096,0,true
current,1,no_parameters,0,1,2048,4020.605,1040.000,0,0,0,0,true
current,1,where_positional,16,1,2048,22352.686,4096.000,16,16,16,0,true
current,1,deep_unary,256,1,114,85555.263,12936.000,1,1,1,0,true
current,1,array_positional,1024,1,1434,7580.683,14968.000,1024,1024,1024,0,true
current,1,array_named,256,1,480,11467.500,26440.000,256,256,256,0,true
current,1,json_constructor,1,1,2048,1177.490,1192.000,1,1,1,0,true
current,1,where_positional,128,1,2048,38717.334,27608.000,128,128,128,0,true
current,1,array_mybatis,8192,1,14,741364.286,1929474.857,8192,8192,8192,0,true
current,1,geometric_cast,1,1,2048,1009.717,1048.020,1,1,1,0,true
current,1,array_positional,8192,1,180,52223.333,164444.756,8192,8192,8192,0,true
current,1,where_mybatis,2,1,2048,3347.949,2696.020,2,2,2,0,true
current,1,bare_concat,256,1,507,11845.562,10472.000,256,256,256,0,true
current,1,where_positional,2,1,2048,1266.309,1384.000,2,2,2,0,true
current,1,deep_unary,4096,1,8,406812.500,183400.000,1,1,1,0,true
current,1,array_positional,256,1,1177,2184.112,4216.000,256,256,256,0,true
current,1,where_named,16,1,2048,5035.254,8816.000,16,16,16,0,true
current,1,bare_concat,1024,1,208,47663.462,46392.000,1024,1024,1024,0,true
current,1,join_positional,4,1,2048,3371.045,3192.000,4,4,4,0,true
current,1,deep_unary,8192,1,4,824950.000,410286.000,1,1,1,0,true
current,1,array_mybatis,4096,1,27,383803.704,912400.296,4096,4096,4096,0,true
current,1,where_named,2,1,2048,1147.900,1888.000,2,2,2,0,true
current,1,array_mybatis,256,1,307,24290.879,58232.000,256,256,256,0,true
current,1,jdbc_escape,1,1,2048,1310.791,1176.000,1,1,1,0,true
current,1,bare_concat,8192,1,27,398185.185,450103.704,8192,8192,8192,0,true
current,1,array_named,8192,1,16,397687.500,914792.000,8192,8192,8192,0,true
current,1,deep_unary,1024,1,31,105351.613,47577.806,1,1,1,0,true
current,1,bare_concat,4096,1,56,191201.786,158024.000,4096,4096,4096,0,true
current,1,array_named,1024,1,165,47366.667,104680.000,1024,1024,1024,0,true
current,1,join_mybatis,4,1,2048,4071.582,5680.000,4,4,4,0,true
current,1,json_operator,1,1,2048,1306.689,1176.000,1,1,1,0,true
current,1,where_mybatis,16,1,2048,10482.178,15688.000,16,16,16,0,true
current,1,join_named,4,1,2048,3077.197,3768.000,4,4,4,0,true
