version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
current,3,deep_unary,256,1,340,27437.647,12984.306,1,1,1,0,true
current,3,array_named,4096,1,48,220745.833,403840.000,4096,4096,4096,0,true
current,3,quoted_and_comments,2,1,2048,1624.463,1240.000,2,2,2,0,true
current,3,array_named,1024,1,163,47107.975,104680.000,1024,1024,1024,0,true
current,3,geometric_cast,1,1,2048,1054.053,1040.000,1,1,1,0,true
current,3,where_positional,128,1,2048,44342.578,27608.000,128,128,128,0,true
current,3,array_named,256,1,312,12667.628,26440.000,256,256,256,0,true
current,3,array_mybatis,1024,1,99,103604.040,231704.000,1024,1024,1024,0,true
current,3,no_parameters,0,1,2048,953.906,1040.000,0,0,0,0,true
current,3,json_operator,1,1,2048,1683.398,1176.000,1,1,1,0,true
current,3,where_mybatis,16,1,2048,12690.088,15688.000,16,16,16,0,true
current,3,array_positional,256,1,1096,2806.478,4216.000,256,256,256,0,true
current,3,array_mybatis,256,1,325,25704.923,58232.000,256,256,256,0,true
current,3,deep_unary,4096,1,25,413244.000,183400.000,1,1,1,0,true
current,3,where_positional,16,1,2048,6407.471,4096.000,16,16,16,0,true
current,3,bare_concat,256,1,738,14611.111,10472.000,256,256,256,0,true
current,3,json_constructor,1,1,2048,1258.594,1192.000,1,1,1,0,true
current,3,where_named,16,1,2048,5467.188,8816.000,16,16,16,0,true
current,3,array_mybatis,4096,1,20,622805.000,911792.000,4096,4096,4096,0,true
current,3,array_positional,8192,1,104,80270.192,164378.077,8192,8192,8192,0,true
current,3,bare_concat,1024,1,210,56568.571,46470.210,1024,1024,1024,0,true
current,3,where_named,2,1,2048,1291.064,1888.000,2,2,2,0,true
current,3,join_positional,4,1,2048,6757.471,3192.000,4,4,4,0,true
current,3,deep_unary,8192,1,12,1113608.333,413023.333,1,1,1,0,true
current,3,deep_unary,1024,1,87,112557.471,47236.782,1,1,1,0,true
current,3,array_named,8192,1,23,419426.087,914077.913,8192,8192,8192,0,true
current,3,array_positional,1024,1,903,6769.324,14986.188,1024,1024,1024,0,true
current,3,join_mybatis,4,1,2048,4234.424,5680.000,4,4,4,0,true
current,3,bare_concat,4096,1,52,198290.385,158024.000,4096,4096,4096,0,true
current,3,join_named,4,1,2048,3105.127,3768.000,4,4,4,0,true
current,3,where_positional,2,1,2048,1339.746,1384.000,2,2,2,0,true
current,3,jdbc_escape,1,1,2048,1344.873,1176.000,1,1,1,0,true
current,3,array_positional,4096,1,234,24265.385,57976.000,4096,4096,4096,0,true
current,3,bare_concat,8192,1,27,379970.370,450103.704,8192,8192,8192,0,true
current,3,where_mybatis,2,1,2048,1711.865,2696.020,2,2,2,0,true
current,3,array_mybatis,8192,1,8,728762.500,1928595.000,8192,8192,8192,0,true
current,3,deep_unary,1024,2,87,105794.253,47236.782,1,1,1,0,true
current,3,array_positional,8192,2,104,102873.077,164568.769,8192,8192,8192,0,true
current,3,array_named,8192,2,23,1325721.739,914792.000,8192,8192,8192,0,true
current,3,bare_concat,8192,2,27,1567951.852,450712.000,8192,8192,8192,0,true
current,3,array_mybatis,1024,2,99,229238.384,231869.899,1024,1024,1024,0,true
current,3,quoted_and_comments,2,2,2048,5858.252,1240.000,2,2,2,0,true
current,3,where_positional,2,2,2048,5387.988,1384.000,2,2,2,0,true
current,3,array_positional,4096,2,234,27014.957,57976.000,4096,4096,4096,0,true
current,3,array_mybatis,8192,2,8,1811250.000,1928595.000,8192,8192,8192,0,true
current,3,array_named,256,2,312,42624.359,26492.641,256,256,256,0,true
current,3,array_mybatis,256,2,325,60822.769,58232.000,256,256,256,0,true
current,3,join_positional,4,2,2048,14440.234,3192.000,4,4,4,0,true
current,3,where_named,16,2,2048,24803.955,8816.000,16,16,16,0,true
current,3,where_named,2,2,2048,5240.771,1888.000,2,2,2,0,true
current,3,array_mybatis,4096,2,20,1057855.000,911792.000,4096,4096,4096,0,true
current,3,array_positional,256,2,1096,3861.040,4216.000,256,256,256,0,true
current,3,json_operator,1,2,2048,4889.746,1176.000,1,1,1,0,true
current,3,jdbc_escape,1,2,2048,5065.234,1176.000,1,1,1,0,true
current,3,deep_unary,256,2,340,88096.765,12936.000,1,1,1,0,true
current,3,bare_concat,1024,2,210,192773.810,46392.000,1024,1024,1024,0,true
current,3,geometric_cast,1,2,2048,1021.924,1040.000,1,1,1,0,true
current,3,where_positional,128,2,2048,38313.770,27608.000,128,128,128,0,true
current,3,no_parameters,0,2,2048,873.486,1040.000,0,0,0,0,true
current,3,where_mybatis,2,2,2048,1694.678,2688.000,2,2,2,0,true
current,3,deep_unary,4096,2,25,487320.000,183400.000,1,1,1,0,true
current,3,join_named,4,2,2048,2892.334,3768.000,4,4,4,0,true
current,3,bare_concat,256,2,738,12091.870,10472.000,256,256,256,0,true
current,3,json_constructor,1,2,2048,1124.023,1192.000,1,1,1,0,true
current,3,array_named,1024,2,163,45715.337,104680.000,1024,1024,1024,0,true
current,3,where_mybatis,16,2,2048,9219.141,15688.000,16,16,16,0,true
current,3,bare_concat,4096,2,52,190653.846,158024.000,4096,4096,4096,0,true
current,3,array_named,4096,2,48,189806.250,403840.000,4096,4096,4096,0,true
current,3,array_positional,1024,2,903,6664.673,14968.000,1024,1024,1024,0,true
current,3,where_positional,16,2,2048,5495.410,4096.000,16,16,16,0,true
current,3,deep_unary,8192,2,12,826408.333,413023.333,1,1,1,0,true
current,3,join_mybatis,4,2,2048,4235.449,5688.020,4,4,4,0,true
current,3,deep_unary,1024,3,87,109047.126,47048.000,1,1,1,0,true
current,3,array_mybatis,256,3,325,23073.846,58232.000,256,256,256,0,true
current,3,array_mybatis,1024,3,99,88991.919,231704.000,1024,1024,1024,0,true
current,3,quoted_and_comments,2,3,2048,1532.617,1240.000,2,2,2,0,true
current,3,deep_unary,4096,3,25,416992.000,183400.000,1,1,1,0,true
current,3,array_named,256,3,312,11440.064,26440.000,256,256,256,0,true
current,3,where_positional,2,3,2048,1272.461,1384.000,2,2,2,0,true
current,3,where_positional,128,3,2048,38940.771,27608.000,128,128,128,0,true
current,3,array_mybatis,8192,3,8,719187.500,1928595.000,8192,8192,8192,0,true
current,3,where_named,2,3,2048,1152.881,1896.020,2,2,2,0,true
current,3,where_positional,16,3,2048,5373.486,4096.000,16,16,16,0,true
current,3,join_positional,4,3,2048,3376.611,3192.000,4,4,4,0,true
current,3,bare_concat,4096,3,52,188636.538,158024.000,4096,4096,4096,0,true
current,3,deep_unary,8192,3,12,846700.000,413023.333,1,1,1,0,true
current,3,where_named,16,3,2048,6372.852,8824.020,16,16,16,0,true
current,3,jdbc_escape,1,3,2048,1306.494,1176.000,1,1,1,0,true
current,3,array_positional,256,3,1096,2019.982,4216.000,256,256,256,0,true
current,3,json_operator,1,3,2048,1534.424,1176.000,1,1,1,0,true
current,3,where_mybatis,16,3,2048,9550.537,15688.000,16,16,16,0,true
current,3,deep_unary,256,3,340,30743.529,12936.000,1,1,1,0,true
current,3,bare_concat,256,3,738,12379.268,10472.000,256,256,256,0,true
current,3,bare_concat,8192,3,27,379959.259,450103.704,8192,8192,8192,0,true
current,3,array_named,4096,3,48,190575.000,404182.167,4096,4096,4096,0,true
current,3,where_mybatis,2,3,2048,1653.955,2688.000,2,2,2,0,true
current,3,array_named,1024,3,163,45422.699,104680.000,1024,1024,1024,0,true
current,3,bare_concat,1024,3,210,50269.048,46392.000,1024,1024,1024,0,true
current,3,array_positional,8192,3,104,53830.769,164378.077,8192,8192,8192,0,true
current,3,array_positional,4096,3,234,24231.197,58046.188,4096,4096,4096,0,true
current,3,join_named,4,3,2048,2937.842,3768.000,4,4,4,0,true
current,3,no_parameters,0,3,2048,867.578,1040.000,0,0,0,0,true
current,3,array_named,8192,3,23,384321.739,914077.913,8192,8192,8192,0,true
current,3,geometric_cast,1,3,2048,1039.014,1048.020,1,1,1,0,true
current,3,array_mybatis,4096,3,20,368655.000,911792.000,4096,4096,4096,0,true
current,3,json_constructor,1,3,2048,1141.113,1192.000,1,1,1,0,true
current,3,array_positional,1024,3,903,9083.942,14968.000,1024,1024,1024,0,true
current,3,join_mybatis,4,3,2048,4083.154,5680.000,4,4,4,0,true
current,3,array_mybatis,4096,4,20,364355.000,911792.000,4096,4096,4096,0,true
current,3,jdbc_escape,1,4,2048,1302.441,1176.000,1,1,1,0,true
current,3,join_mybatis,4,4,2048,3930.664,5680.000,4,4,4,0,true
current,3,no_parameters,0,4,2048,877.197,1040.000,0,0,0,0,true
current,3,array_named,8192,4,23,412369.565,914077.913,8192,8192,8192,0,true
current,3,array_named,256,4,312,11480.449,26492.641,256,256,256,0,true
current,3,json_constructor,1,4,2048,1150.488,1192.000,1,1,1,0,true
current,3,where_positional,2,4,2048,1303.857,1384.000,2,2,2,0,true
current,3,array_named,4096,4,48,194331.250,403840.000,4096,4096,4096,0,true
current,3,array_named,1024,4,163,47312.883,104680.000,1024,1024,1024,0,true
current,3,deep_unary,256,4,340,30552.941,12936.000,1,1,1,0,true
current,3,array_mybatis,1024,4,99,91332.323,231704.000,1024,1024,1024,0,true
current,3,bare_concat,1024,4,210,48043.333,46392.000,1024,1024,1024,0,true
current,3,where_positional,128,4,2048,39037.061,27608.000,128,128,128,0,true
current,3,deep_unary,4096,4,25,409640.000,183400.000,1,1,1,0,true
current,3,where_mybatis,2,4,2048,1791.309,2688.000,2,2,2,0,true
current,3,join_named,4,4,2048,3064.063,3768.000,4,4,4,0,true
current,3,json_operator,1,4,2048,1916.016,1176.000,1,1,1,0,true
current,3,join_positional,4,4,2048,3348.877,3192.000,4,4,4,0,true
current,3,bare_concat,4096,4,52,192013.462,158024.000,4096,4096,4096,0,true
current,3,bare_concat,256,4,738,13021.003,10472.000,256,256,256,0,true
current,3,array_mybatis,8192,4,8,765512.500,1928595.000,8192,8192,8192,0,true
current,3,geometric_cast,1,4,2048,1060.938,1048.020,1,1,1,0,true
current,3,where_positional,16,4,2048,5456.787,4096.000,16,16,16,0,true
current,3,array_mybatis,256,4,325,24136.615,58232.000,256,256,256,0,true
current,3,deep_unary,8192,4,12,830991.667,413023.333,1,1,1,0,true
current,3,deep_unary,1024,4,87,107221.839,47236.782,1,1,1,0,true
current,3,bare_concat,8192,4,27,386418.519,450103.704,8192,8192,8192,0,true
current,3,where_named,16,4,2048,5225.098,8824.020,16,16,16,0,true
current,3,array_positional,1024,4,903,6891.251,14968.000,1024,1024,1024,0,true
current,3,quoted_and_comments,2,4,2048,1868.701,1240.000,2,2,2,0,true
current,3,array_positional,256,4,1096,2232.299,4216.000,256,256,256,0,true
current,3,where_mybatis,16,4,2048,9367.090,15688.000,16,16,16,0,true
current,3,array_positional,4096,4,234,24167.521,57976.000,4096,4096,4096,0,true
current,3,array_positional,8192,4,104,60335.577,164378.077,8192,8192,8192,0,true
current,3,where_named,2,4,2048,1150.879,1896.020,2,2,2,0,true
current,3,array_named,8192,5,23,405504.348,914077.913,8192,8192,8192,0,true
current,3,array_named,256,5,312,12087.179,26492.641,256,256,256,0,true
current,3,array_mybatis,8192,5,8,746200.000,1928595.000,8192,8192,8192,0,true
current,3,bare_concat,4096,5,52,200580.769,158339.846,4096,4096,4096,0,true
current,3,no_parameters,0,5,2048,867.676,1040.000,0,0,0,0,true
current,3,array_positional,1024,5,903,7118.937,14968.000,1024,1024,1024,0,true
current,3,array_mybatis,1024,5,99,91726.263,231704.000,1024,1024,1024,0,true
current,3,join_named,4,5,2048,3260.986,3768.000,4,4,4,0,true
current,3,join_positional,4,5,2048,3357.520,3192.000,4,4,4,0,true
current,3,array_mybatis,256,5,325,25419.077,58232.000,256,256,256,0,true
current,3,jdbc_escape,1,5,2048,1308.594,1176.000,1,1,1,0,true
current,3,array_mybatis,4096,5,20,362130.000,911792.000,4096,4096,4096,0,true
current,3,json_operator,1,5,2048,1337.939,1176.000,1,1,1,0,true
current,3,where_named,2,5,2048,1142.188,1888.000,2,2,2,0,true
current,3,join_mybatis,4,5,2048,4195.166,5680.000,4,4,4,0,true
current,3,where_mybatis,2,5,2048,1789.453,2688.000,2,2,2,0,true
current,3,array_positional,4096,5,234,24320.940,57976.000,4096,4096,4096,0,true
current,3,bare_concat,1024,5,210,51424.762,46392.000,1024,1024,1024,0,true
current,3,where_named,16,5,2048,5053.516,8816.000,16,16,16,0,true
current,3,where_mybatis,16,5,2048,9318.652,15688.000,16,16,16,0,true
current,3,quoted_and_comments,2,5,2048,1537.695,1240.000,2,2,2,0,true
current,3,where_positional,2,5,2048,1272.656,1384.000,2,2,2,0,true
current,3,array_positional,8192,5,104,55817.308,164378.077,8192,8192,8192,0,true
current,3,deep_unary,4096,5,25,435784.000,184056.960,1,1,1,0,true
current,3,deep_unary,256,5,340,28794.118,12936.000,1,1,1,0,true
current,3,array_positional,256,5,1096,2094.708,4216.000,256,256,256,0,true
current,3,where_positional,16,5,2048,5478.516,4096.000,16,16,16,0,true
current,3,deep_unary,8192,5,12,842075.000,413023.333,1,1,1,0,true
current,3,array_named,4096,5,48,189454.167,404182.167,4096,4096,4096,0,true
current,3,bare_concat,8192,5,27,452229.630,450103.704,8192,8192,8192,0,true
current,3,deep_unary,1024,5,87,106232.184,47236.782,1,1,1,0,true
current,3,where_positional,128,5,2048,39257.324,27608.000,128,128,128,0,true
current,3,json_constructor,1,5,2048,1149.658,1192.000,1,1,1,0,true
current,3,geometric_cast,1,5,2048,1027.441,1040.000,1,1,1,0,true
current,3,array_named,1024,5,163,45915.337,104680.000,1024,1024,1024,0,true
current,3,bare_concat,256,5,738,12653.117,10472.000,256,256,256,0,true
current,3,join_positional,4,6,2048,3415.723,3192.000,4,4,4,0,true
current,3,deep_unary,1024,6,87,109198.851,47048.000,1,1,1,0,true
current,3,json_constructor,1,6,2048,1127.197,1192.000,1,1,1,0,true
current,3,join_mybatis,4,6,2048,3982.373,5680.000,4,4,4,0,true
current,3,where_named,2,6,2048,1203.613,1888.000,2,2,2,0,true
current,3,array_positional,1024,6,903,7178.295,14968.000,1024,1024,1024,0,true
current,3,where_positional,128,6,2048,39533.008,27608.000,128,128,128,0,true
current,3,where_positional,2,6,2048,1761.328,1384.000,2,2,2,0,true
current,3,json_operator,1,6,2048,1543.457,1176.000,1,1,1,0,true
current,3,jdbc_escape,1,6,2048,1319.238,1176.000,1,1,1,0,true
current,3,geometric_cast,1,6,2048,988.672,1040.000,1,1,1,0,true
current,3,join_named,4,6,2048,2967.432,3768.000,4,4,4,0,true
current,3,array_named,4096,6,48,187154.167,403840.000,4096,4096,4096,0,true
current,3,array_mybatis,256,6,325,25280.308,58232.000,256,256,256,0,true
current,3,array_positional,256,6,1096,1996.442,4216.000,256,256,256,0,true
current,3,where_positional,16,6,2048,5323.340,4096.000,16,16,16,0,true
current,3,array_mybatis,4096,6,20,353920.000,911792.000,4096,4096,4096,0,true
current,3,deep_unary,256,6,340,28865.000,12936.000,1,1,1,0,true
current,3,array_mybatis,8192,6,8,709137.500,1928595.000,8192,8192,8192,0,true
current,3,where_mybatis,16,6,2048,9373.926,15696.020,16,16,16,0,true
current,3,bare_concat,256,6,738,11921.951,10472.000,256,256,256,0,true
current,3,array_positional,8192,6,104,52524.038,164378.077,8192,8192,8192,0,true
current,3,array_named,256,6,312,11996.474,26492.641,256,256,256,0,true
current,3,deep_unary,4096,6,25,409492.000,183400.000,1,1,1,0,true
current,3,bare_concat,1024,6,210,48919.048,46392.000,1024,1024,1024,0,true
current,3,bare_concat,4096,6,52,186986.538,158024.000,4096,4096,4096,0,true
current,3,array_named,1024,6,163,46284.049,104680.000,1024,1024,1024,0,true
current,3,array_mybatis,1024,6,99,90707.071,231704.000,1024,1024,1024,0,true
current,3,deep_unary,8192,6,12,817733.333,413023.333,1,1,1,0,true
current,3,bare_concat,8192,6,27,405551.852,450712.000,8192,8192,8192,0,true
current,3,array_positional,4096,6,234,25747.009,58046.188,4096,4096,4096,0,true
current,3,where_named,16,6,2048,5130.029,8816.000,16,16,16,0,true
current,3,array_named,8192,6,23,395182.609,914077.913,8192,8192,8192,0,true
