version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
current,1,named_nested,1,17835,928.909,2192.000,true
current,1,mybatis_delete,1,60445,319.886,1280.000,true
current,1,raw_derived,1,6471,3046.685,5728.000,true
current,1,mybatis_where_16,1,5566,3774.991,5328.000,true
current,1,mybatis_nested,1,21857,969.735,1960.000,true
current,1,named_batch_4,1,8102,2614.984,8048.000,true
current,1,raw_select_star,1,89761,191.482,880.000,true
current,1,positional_select_columns,1,36975,568.346,1336.000,true
current,1,mybatis_select_expressions,1,16565,1225.771,2016.000,true
current,1,mybatis_raw_expression,1,23326,872.336,1792.000,true
current,1,raw_retry_rollback,1,6573,2531.675,4432.000,true
current,1,mybatis_select_entity,1,39612,538.668,1304.000,true
current,1,raw_insert_entity,1,30650,696.117,1744.000,true
current,1,raw_where_128,1,709,27283.357,44392.000,true
current,1,raw_pagination,1,26990,747.166,2008.000,true
current,1,raw_group_order,1,13465,1499.465,3416.000,true
current,1,raw_subquery_raw,1,46190,444.646,1392.000,true
current,1,raw_subquery_structured,1,20682,1045.252,2816.000,true
current,1,raw_insert_values,1,29923,687.652,1776.000,true
current,1,named_derived,1,4236,3639.141,7328.000,true
current,1,raw_raw_expression,1,23276,860.410,1792.000,true
current,1,raw_update_map,1,23246,871.303,2480.000,true
current,1,named_where_eq,1,28966,744.135,2104.000,true
current,1,raw_select_entity,1,40607,498.685,1304.000,true
current,1,named_row_in,1,21153,1035.522,2728.000,true
current,1,positional_group_order,1,13968,1449.477,3368.000,true
current,1,named_retry_rollback,1,6765,2906.031,5552.000,true
current,1,named_raw_expression,1,23218,950.151,1792.000,true
current,1,mybatis_union_builder,1,5451,3698.642,6864.000,true
current,1,raw_union_builder,1,9665,2084.853,4216.000,true
current,1,named_in_16,1,10261,1667.791,5568.000,true
current,1,raw_nested,1,21824,968.182,1968.000,true
current,1,positional_select_expressions,1,16826,1295.614,2016.000,true
current,1,raw_select_columns,1,34573,566.193,1336.000,true
current,1,positional_union_builder,1,8725,1991.060,4016.000,true
current,1,positional_condition_only,1,5819,2383.330,3104.000,true
current,1,positional_batch_4,1,7901,1629.148,5272.000,true
current,1,positional_retry_rollback,1,9332,2588.180,4112.000,true
current,1,raw_where_eq,1,26173,699.522,1840.000,true
current,1,named_pagination,1,23371,941.701,2472.000,true
current,1,mybatis_pagination,1,23123,806.690,2240.000,true
current,1,mybatis_in_256,1,1168,17696.575,47304.000,true
current,1,mybatis_group_order,1,12302,1674.728,3864.000,true
current,1,positional_in_256,1,3501,5319.652,8696.000,true
current,1,positional_subquery_structured,1,20108,1050.507,2952.000,true
current,1,raw_in_256,1,1115,20210.045,55760.000,true
current,1,raw_condition_only,1,6097,3275.119,6048.000,true
current,1,positional_in_16,1,32209,659.626,1776.000,true
current,1,mybatis_subquery_raw,1,44610,444.898,1392.000,true
current,1,named_batch_64,1,647,31537.713,117864.000,true
current,1,positional_where_16,1,6020,2995.565,3640.000,true
current,1,mybatis_union_raw,1,21293,971.986,1472.000,true
current,1,raw_late_modifier,1,39152,549.464,1600.000,true
current,1,mybatis_where_eq,1,29486,714.610,1944.000,true
current,1,positional_where_eq,1,34482,626.997,1720.000,true
current,1,mybatis_row_in,1,21967,927.077,2320.000,true
current,1,raw_union_raw,1,20912,989.881,1472.000,true
current,1,positional_batch_64,1,1191,18811.671,71000.000,true
current,1,mybatis_retry_rollback,1,7530,3407.171,5032.000,true
current,1,named_select_star,1,108980,191.218,880.000,true
current,1,mybatis_join_on,1,18466,1110.327,2696.000,true
current,1,positional_update_map,1,27961,707.289,1976.000,true
current,1,raw_where_16,1,5606,3633.839,6592.000,true
current,1,raw_between,1,24875,880.868,2112.000,true
current,1,mybatis_select_star,1,97620,180.074,880.000,true
current,1,raw_update_chain_16,1,3781,5356.890,18336.000,true
current,1,positional_select_entity,1,45603,519.825,1304.000,true
current,1,named_select_columns,1,36749,546.399,1336.000,true
current,1,positional_late_modifier,1,42714,512.895,1480.000,true
current,1,mybatis_in_16,1,14385,1512.492,4096.000,true
current,1,named_insert_placeholders,1,28846,673.664,2040.000,true
current,1,mybatis_join_using,1,29306,699.198,2024.000,true
current,1,positional_subquery_raw,1,46356,457.339,1392.000,true
current,1,named_subquery_raw,1,45370,484.199,1392.000,true
current,1,mybatis_insert_entity,1,28007,726.036,1840.000,true
current,1,raw_batch_4,1,8953,2071.440,6696.000,true
current,1,mybatis_update_chain_16,1,2125,7722.729,22248.000,true
current,1,positional_delete,1,86083,253.647,1048.000,true
current,1,named_union_raw,1,20727,968.249,1472.000,true
current,1,mybatis_batch_64,1,679,32536.966,101848.000,true
current,1,raw_in_16,1,13561,1505.582,4720.000,true
current,1,positional_between,1,20400,709.471,1784.000,true
current,1,positional_join_on,1,21074,997.442,2472.000,true
current,1,raw_join_using,1,22569,699.123,1920.000,true
current,1,mybatis_subquery_structured,1,16872,1281.816,3408.000,true
current,1,positional_raw_expression,1,23763,913.382,1792.000,true
current,1,named_select_expressions,1,10642,1229.957,2016.000,true
current,1,named_late_modifier,1,29601,567.680,1864.000,true
current,1,mybatis_where_128,1,734,27864.033,34840.000,true
current,1,named_where_128,1,425,29885.882,47912.000,true
current,1,positional_where_128,1,1005,20201.294,20704.000,true
current,1,positional_nested,1,25545,809.646,1640.000,true
current,1,named_subquery_structured,1,15332,1290.432,3664.000,true
current,1,named_where_16,1,5236,3760.084,6928.000,true
