version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
baseline,4,array_named,4096,1,2,310250.000,403988.000,4096,4096,4096,0,true
baseline,4,array_named,1024,1,8,66650.000,87088.000,1024,1024,1024,0,true
baseline,4,geometric_cast,1,1,2048,2626.807,792.000,1,1,1,0,true
baseline,4,array_named,8192,1,2,586500.000,863844.000,8192,8192,8192,0,true
baseline,4,bare_concat,256,1,32,25437.500,3809.250,256,1,1,0,false
baseline,4,array_positional,256,1,32,2871.875,2104.000,256,0,0,0,false
baseline,4,join_mybatis,4,1,2048,7995.801,5896.000,4,4,4,0,true
baseline,4,join_positional,4,1,2048,7800.391,3824.000,4,4,4,0,true
baseline,4,deep_unary,1024,1,8,244675.000,128568.000,1,1,1,0,true
baseline,4,where_positional,16,1,2048,12726.270,5224.000,16,16,16,0,true
baseline,4,json_constructor,1,1,2048,2246.143,1136.000,1,0,0,0,false
baseline,4,no_parameters,0,1,2048,1785.010,1248.000,0,0,0,0,true
baseline,4,array_mybatis,8192,1,2,153268100.000,1814143276.000,8192,8192,8192,0,true
baseline,4,join_named,4,1,2048,7248.096,3976.020,4,4,4,0,true
baseline,4,deep_unary,4096,1,2,1127550.000,510648.000,1,1,1,0,true
baseline,4,quoted_and_comments,2,1,2048,2370.703,1192.000,2,2,2,0,true
baseline,4,array_mybatis,1024,1,8,2739475.000,27681512.000,1024,1024,1024,0,true
baseline,4,json_operator,1,1,2048,2144.775,1128.000,1,1,1,0,true
baseline,4,where_named,16,1,2048,13388.525,7960.000,16,16,16,0,true
baseline,4,where_positional,128,1,2048,75950.977,35904.000,128,128,128,0,true
baseline,4,deep_unary,256,1,32,57118.750,33048.000,1,1,1,0,true
baseline,4,jdbc_escape,1,1,2048,1860.889,1176.000,1,1,1,0,true
baseline,4,array_positional,1024,1,8,9825.000,6712.000,1024,0,0,0,false
baseline,4,where_positional,2,1,2048,1643.408,1456.000,2,2,2,0,true
baseline,4,array_named,256,1,32,14943.750,22776.000,256,256,256,0,true
baseline,4,where_mybatis,2,1,2048,2664.648,2600.000,2,2,2,0,true
