version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
before,5,deep_unary,1024,1,8,337925.000,149813.000,1,1,1,0,true
before,5,no_parameters,0,1,2048,2005.176,1400.000,0,0,0,0,true
before,5,array_positional,1024,1,8,240812.500,418688.000,1024,1024,1024,0,true
before,5,where_positional,2,1,2048,3538.086,1872.000,2,2,2,0,true
before,5,array_mybatis,4096,1,2,1069350.000,1272216.000,4096,4096,4096,0,true
before,5,array_named,256,1,32,33753.125,30168.000,256,256,256,0,true
before,5,where_named,2,1,2048,3151.709,2384.000,2,2,2,0,true
before,5,array_named,8192,1,2,910400.000,1178932.000,8192,8192,8192,0,true
before,5,array_positional,256,1,32,58228.125,101681.250,256,256,256,0,true
before,5,deep_unary,8192,1,2,2983250.000,1209356.000,1,1,1,0,true
before,5,where_mybatis,2,1,2048,4520.557,4016.020,2,2,2,0,true
before,5,json_constructor,1,1,2048,2878.662,1576.000,1,1,1,0,true
before,5,join_named,4,1,2048,7634.912,5008.000,4,4,4,0,true
before,5,deep_unary,256,1,32,90512.500,38384.000,1,1,1,0,true
before,5,where_positional,128,1,2048,124672.412,42632.000,128,128,128,0,true
before,5,array_mybatis,8192,1,2,2047500.000,2745516.000,8192,8192,8192,0,true
before,5,bare_concat,256,1,32,35609.375,14025.250,256,256,256,0,true
before,5,bare_concat,8192,1,2,967800.000,575580.000,8192,8192,8192,0,true
before,5,where_mybatis,16,1,2048,18655.566,25376.020,16,16,16,0,true
before,5,array_named,4096,1,2,355300.000,510400.000,4096,4096,4096,0,true
before,5,join_positional,4,1,2048,8322.607,4312.000,4,4,4,0,true
before,5,bare_concat,4096,1,2,465000.000,203160.000,4096,4096,4096,0,true
before,5,where_named,16,1,2048,12443.994,11552.000,16,16,16,0,true
before,5,jdbc_escape,1,1,2048,2575.195,1584.000,1,1,1,0,true
before,5,quoted_and_comments,2,1,2048,3082.129,1608.000,2,2,2,0,true
before,5,array_mybatis,1024,1,8,222587.500,316088.000,1024,1024,1024,0,true
before,5,geometric_cast,1,1,2048,2187.744,1400.000,1,1,1,0,true
before,5,array_mybatis,256,1,32,54643.750,65544.000,256,256,256,0,true
before,5,array_positional,8192,1,2,1717050.000,3567740.000,8192,8192,8192,0,true
before,5,where_positional,16,1,2048,14417.432,6136.020,16,16,16,0,true
before,5,bare_concat,1024,1,8,118725.000,61056.000,1024,1024,1024,0,true
before,5,array_positional,4096,1,2,824050.000,1613680.000,4096,4096,4096,0,true
before,5,json_operator,1,1,2048,2447.949,1536.000,1,1,1,0,true
