version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
baseline-control,3,tokenize_comments,1,5082,28712.377,2464.000,true
baseline-control,3,read_insert_mutation,1,54745,306.786,520.000,true
baseline-control,3,tokenize_hash_rows,1,12,2369950.000,331144.000,true
baseline-control,3,walk_tokens_simple,1,6112,4031.675,816.000,true
baseline-control,3,index_composite_comments,1,34432,646.071,792.000,true
baseline-control,3,read_insert_multiple,1,5729,3966.783,6208.000,true
baseline-control,3,read_literal,1,6449,3276.570,4032.000,true
baseline-control,3,tokenize_dense_concat_4096,1,124,276587.097,31000.000,true
baseline-control,3,end_word,1,262144,36.533,0.000,true
baseline-control,3,read_executable_comment,1,190026,112.419,248.000,true
baseline-control,3,read_insert,1,147048,93.913,224.000,true
baseline-control,3,index_custom_separator,1,9882,2034.001,968.000,false
baseline-control,3,tokenize_dense_concat_1024,1,120,59419.167,7960.000,true
baseline-control,3,read_mysql_dash,1,66065,328.463,544.000,true
baseline-control,3,next_quote,1,590,35311.356,8760.000,true
baseline-control,3,classify_replace,1,159300,138.460,192.000,true
baseline-control,3,end_hash,1,45265,485.198,288.000,true
baseline-control,3,end_empty,1,262144,39.335,0.000,true
baseline-control,3,tokenize_keep_comments,1,4200,6418.810,3504.000,true
baseline-control,3,walk_bounds_hash,1,170,123464.118,127008.000,true
baseline-control,3,tokenize_unicode,1,24739,902.745,1088.000,true
baseline-control,3,read_mutation,1,50587,304.031,520.000,true
baseline-control,3,read_comments,1,248,21446.371,16448.000,true
baseline-control,3,index_missing,1,432,58908.565,50728.000,true
baseline-control,3,read_insert_literal,1,2190,5766.895,7424.000,true
baseline-control,3,walk_tokens_comments,1,2163,11812.483,1920.000,true
baseline-control,3,tokenize_backslashes,1,18030,305.779,488.000,true
baseline-control,3,next_custom,1,90730,232.657,48.000,false
baseline-control,3,read_simple,1,4225,5790.320,7392.000,true
baseline-control,3,config_custom,1,6874,3336.500,10288.000,true
baseline-control,3,read_quoted_large,1,67,266185.075,107904.000,true
baseline-control,3,read_insert_simple,1,1835,11111.717,16928.000,true
baseline-control,3,select_cte,1,8625,2788.835,4896.000,true
baseline-control,3,tokenize_dense_concat_256,1,454,15287.445,2200.000,true
baseline-control,3,next_word,1,262144,78.480,48.000,true
baseline-control,3,index_late,1,230,119791.739,64616.000,true
baseline-control,3,read_insert_large,1,63,317723.810,357376.000,true
baseline-control,3,index_near_matches,1,9,2271255.556,3275376.000,true
baseline-control,3,tokenize_mybatis,1,3608,6075.111,5752.000,true
baseline-control,3,tokenize_custom,1,2274,2290.941,600.000,true
baseline-control,3,walk_tokens_large,1,141,148717.730,25792.000,true
baseline-control,3,read_insert_hash,1,9,2979677.778,2562784.000,true
baseline-control,3,next_empty,1,250506,80.567,0.000,true
baseline-control,3,end_custom,1,93559,239.399,0.000,true
baseline-control,3,read_insert_cte,1,876,24177.626,34976.000,true
baseline-control,3,walk_bounds_comments,1,2669,4798.239,0.000,true
baseline-control,3,select_quotes,1,48925,578.365,960.000,true
baseline-control,3,end_trivia,1,250923,82.770,0.000,true
baseline-control,3,index_whitespace,1,250837,144.948,72.000,true
baseline-control,3,walk_tokens_hash,1,72,399208.333,255456.000,true
baseline-control,3,walk_bounds_simple,1,9861,2041.649,0.000,true
baseline-control,3,index_early,1,125184,303.152,120.000,true
baseline-control,3,select_simple,1,43317,644.013,1440.000,true
baseline-control,3,read_upsert,1,84675,171.569,344.000,true
baseline-control,3,config_default,1,5748,3328.967,9880.000,true
baseline-control,3,select_ambiguous,1,49976,438.577,1056.000,true
baseline-control,3,index_quoted,1,313,67647.604,17664.000,true
baseline-control,3,tokenize_large,1,385,74176.883,38120.000,true
baseline-control,3,tokenize_dense_concat_8192,1,67,477113.433,61720.000,true
baseline-control,3,read_insert_mysql_dash,1,64900,542.299,544.000,true
baseline-control,3,select_parenthesized,1,50525,712.885,896.000,true
baseline-control,3,read_insert_executable_comment,1,186214,144.657,248.000,true
baseline-control,3,read_cte,1,1045,22095.311,20064.000,true
baseline-control,3,index_from_inside_quote,1,63724,408.443,464.000,true
baseline-control,3,next_trivia,1,201693,100.003,48.000,true
baseline-control,3,walk_bounds_large,1,319,76900.940,0.000,true
baseline-control,3,read_insert_quoted_large,1,61,348821.311,110528.000,true
baseline-control,3,classify_delete,1,36867,434.459,960.000,true
baseline-control,3,tokenize_tiny,1,262144,102.249,200.000,true
baseline-control,3,index_composite,1,9575,2653.003,2256.000,true
baseline-control,3,index_sensitive,1,55384,372.570,480.000,true
baseline-control,3,classify_update,1,59234,419.215,864.000,true
baseline-control,3,index_custom_composite,1,14380,1642.135,792.000,true
baseline-control,3,read_large,1,101,247056.436,140992.000,true
baseline-control,3,tokenize_simple,1,18970,1559.694,1216.000,true
baseline-control,3,classify_insert,1,53740,377.386,896.000,true
baseline-control,3,read_multiple,1,5751,2397.235,4352.000,true
baseline-control,3,read_insert_comments,1,578,39542.907,33664.000,true
baseline-control,3,end_quote,1,2498,7903.923,0.000,true
baseline-control,3,tokenize_long_quote,1,1174,39960.903,17672.000,true
baseline-control,3,read_insert_insert,1,2530,4507.391,7168.000,true
baseline-control,3,read_hash,1,9,1489555.556,1534112.000,true
baseline-control,3,tokenize_array,1,401,10638.903,4248.000,true
baseline-control,3,next_hash,1,28845,481.713,336.000,true
baseline-control,3,tokenize_hash_identifiers,1,345,57790.435,65528.000,true
baseline-control,3,read_insert_upsert,1,9591,1982.025,2696.000,true
baseline-control,3,index_hash,1,174,115975.287,128880.000,true
baseline-control,3,walk_tokens_hash,2,72,236000.000,255456.000,true
baseline-control,3,read_insert_comments,2,578,32734.775,33664.000,true
baseline-control,3,read_hash,2,9,1424244.444,1534112.000,true
baseline-control,3,read_executable_comment,2,190026,111.698,248.000,true
baseline-control,3,read_insert_multiple,2,5729,3604.154,6208.000,true
baseline-control,3,read_insert_upsert,2,9591,1922.344,2696.000,true
baseline-control,3,walk_bounds_hash,2,170,121135.882,127008.000,true
baseline-control,3,next_custom,2,90730,240.184,48.000,false
baseline-control,3,read_insert_cte,2,876,25143.379,34976.000,true
baseline-control,3,config_custom,2,6874,3065.697,10288.000,true
baseline-control,3,index_missing,2,432,63244.676,50728.000,true
baseline-control,3,walk_bounds_simple,2,9861,1193.206,0.000,true
baseline-control,3,read_multiple,2,5751,2346.670,4352.000,true
baseline-control,3,config_default,2,5748,2919.363,9880.000,true
baseline-control,3,tokenize_keep_comments,2,4200,5561.905,3504.000,true
baseline-control,3,read_quoted_large,2,67,264402.985,107904.000,true
baseline-control,3,next_empty,2,250506,44.320,0.000,true
baseline-control,3,classify_replace,2,159300,180.122,192.000,true
baseline-control,3,select_cte,2,8625,3732.754,4896.000,true
baseline-control,3,read_mysql_dash,2,66065,424.008,544.000,true
baseline-control,3,tokenize_array,2,401,16855.362,4248.000,true
baseline-control,3,index_near_matches,2,9,2730955.556,3275376.000,true
baseline-control,3,tokenize_backslashes,2,18030,314.753,488.000,true
baseline-control,3,walk_tokens_comments,2,2163,9967.406,1920.000,true
baseline-control,3,read_mutation,2,50587,324.402,520.000,true
baseline-control,3,index_early,2,125184,174.951,120.000,true
baseline-control,3,classify_insert,2,53740,372.244,896.000,true
baseline-control,3,end_word,2,262144,37.286,0.000,true
baseline-control,3,end_quote,2,2498,8097.118,0.000,true
baseline-control,3,read_insert_literal,2,2190,5864.795,7424.000,true
baseline-control,3,index_quoted,2,313,73588.498,17664.000,true
baseline-control,3,tokenize_long_quote,2,1174,55943.101,17672.000,true
baseline-control,3,read_insert_hash,2,9,3167333.333,2562784.000,true
baseline-control,3,read_insert,2,147048,148.047,224.000,true
baseline-control,3,read_upsert,2,84675,223.830,344.000,true
baseline-control,3,read_insert_large,2,63,290988.889,357376.000,true
baseline-control,3,next_hash,2,28845,476.266,336.000,true
baseline-control,3,tokenize_unicode,2,24739,983.027,1088.000,true
baseline-control,3,tokenize_comments,2,5082,4187.997,2464.000,true
baseline-control,3,classify_update,2,59234,357.862,864.000,true
baseline-control,3,tokenize_mybatis,2,3608,6051.441,5752.000,true
baseline-control,3,tokenize_custom,2,2274,2684.345,600.000,true
baseline-control,3,classify_delete,2,36867,395.470,960.000,true
baseline-control,3,index_custom_separator,2,9882,2092.532,968.000,false
baseline-control,3,end_hash,2,45265,467.838,288.000,true
baseline-control,3,read_insert_mysql_dash,2,64900,315.274,544.000,true
baseline-control,3,read_comments,2,248,21675.403,16448.000,true
baseline-control,3,next_quote,2,590,37132.203,8760.000,true
baseline-control,3,tokenize_dense_concat_1024,2,120,61464.167,7960.000,true
baseline-control,3,index_hash,2,174,127370.690,128880.000,true
baseline-control,3,read_large,2,101,153762.376,140992.000,true
baseline-control,3,next_trivia,2,201693,139.136,48.000,true
baseline-control,3,read_cte,2,1045,24277.225,20064.000,true
baseline-control,3,index_sensitive,2,55384,546.243,480.000,true
baseline-control,3,read_simple,2,4225,7174.320,7392.000,true
baseline-control,3,index_custom_composite,2,14380,2437.830,792.000,true
baseline-control,3,tokenize_hash_identifiers,2,345,91697.391,65528.000,true
baseline-control,3,tokenize_tiny,2,262144,96.509,200.000,true
baseline-control,3,read_literal,2,6449,3580.555,4032.000,true
baseline-control,3,tokenize_simple,2,18970,1363.021,1216.000,true
baseline-control,3,select_parenthesized,2,50525,444.004,896.000,true
baseline-control,3,end_empty,2,262144,36.272,0.000,true
baseline-control,3,select_simple,2,43317,608.112,1440.000,true
baseline-control,3,walk_tokens_large,2,141,144968.794,25792.000,true
baseline-control,3,read_insert_simple,2,1835,11333.569,16928.000,true
baseline-control,3,read_insert_executable_comment,2,186214,139.907,248.000,true
baseline-control,3,tokenize_hash_rows,2,12,1806591.667,331144.000,true
baseline-control,3,index_late,2,230,127711.304,64616.000,true
baseline-control,3,index_from_inside_quote,2,63724,396.519,464.000,true
baseline-control,3,next_word,2,262144,80.055,48.000,true
baseline-control,3,tokenize_dense_concat_4096,2,124,244612.097,31000.000,true
baseline-control,3,read_insert_quoted_large,2,61,490396.721,110528.000,true
baseline-control,3,index_composite_comments,2,34432,1070.161,792.000,true
baseline-control,3,walk_bounds_large,2,319,106850.157,0.000,true
baseline-control,3,tokenize_dense_concat_256,2,454,23867.181,2200.000,true
baseline-control,3,tokenize_large,2,385,102892.987,38120.000,true
baseline-control,3,index_whitespace,2,250837,79.053,72.000,true
baseline-control,3,walk_tokens_simple,2,6112,3141.509,816.000,true
baseline-control,3,select_ambiguous,2,49976,437.448,1056.000,true
baseline-control,3,select_quotes,2,48925,419.358,960.000,true
baseline-control,3,read_insert_mutation,2,54745,307.561,520.000,true
baseline-control,3,index_composite,2,9575,2532.282,2256.000,true
baseline-control,3,walk_bounds_comments,2,2669,4512.102,0.000,true
baseline-control,3,read_insert_insert,2,2530,5642.727,7168.000,true
baseline-control,3,tokenize_dense_concat_8192,2,67,580217.910,61720.000,true
baseline-control,3,end_trivia,2,250923,72.725,0.000,true
baseline-control,3,end_custom,2,93559,234.828,0.000,true
baseline-control,3,tokenize_custom,3,2274,2606.992,600.000,true
baseline-control,3,end_empty,3,262144,34.615,0.000,true
baseline-control,3,next_empty,3,250506,48.685,0.000,true
baseline-control,3,next_hash,3,28845,789.707,336.000,true
baseline-control,3,read_insert_hash,3,9,3646066.667,2562784.000,true
baseline-control,3,read_executable_comment,3,190026,114.093,248.000,true
baseline-control,3,walk_bounds_comments,3,2669,4435.294,0.000,true
baseline-control,3,tokenize_unicode,3,24739,839.044,1088.000,true
baseline-control,3,tokenize_dense_concat_4096,3,124,239020.968,31000.000,true
baseline-control,3,index_sensitive,3,55384,371.584,480.000,true
baseline-control,3,read_insert_quoted_large,3,61,356132.787,110528.000,true
baseline-control,3,read_insert_literal,3,2190,5736.895,7424.000,true
baseline-control,3,tokenize_long_quote,3,1174,38881.857,17672.000,true
baseline-control,3,read_insert_mutation,3,54745,331.563,520.000,true
baseline-control,3,index_from_inside_quote,3,63724,337.190,464.000,true
baseline-control,3,index_whitespace,3,250837,80.011,72.000,true
baseline-control,3,end_hash,3,45265,447.745,288.000,true
baseline-control,3,read_large,3,101,184096.040,140992.000,true
baseline-control,3,tokenize_array,3,401,13126.933,4248.000,true
baseline-control,3,select_quotes,3,48925,457.627,960.000,true
baseline-control,3,read_insert_multiple,3,5729,3523.023,6208.000,true
baseline-control,3,read_insert_cte,3,876,22511.073,34976.000,true
baseline-control,3,tokenize_keep_comments,3,4200,5480.429,3504.000,true
baseline-control,3,read_simple,3,4225,5488.568,7392.000,true
baseline-control,3,read_insert_upsert,3,9591,2805.109,2696.000,true
baseline-control,3,index_missing,3,432,62496.065,50728.000,true
baseline-control,3,walk_bounds_hash,3,170,132330.588,127008.000,true
baseline-control,3,index_early,3,125184,171.228,120.000,true
baseline-control,3,read_insert_mysql_dash,3,64900,326.562,544.000,true
baseline-control,3,read_multiple,3,5751,2502.626,4352.000,true
baseline-control,3,select_simple,3,43317,887.591,1440.000,true
baseline-control,3,select_cte,3,8625,3528.070,4896.000,true
baseline-control,3,index_late,3,230,196962.609,64616.000,true
baseline-control,3,index_custom_separator,3,9882,3684.113,968.000,false
baseline-control,3,read_insert_insert,3,2530,7376.364,7168.000,true
baseline-control,3,read_upsert,3,84675,170.469,344.000,true
baseline-control,3,read_cte,3,1045,15594.067,20064.000,true
baseline-control,3,end_trivia,3,250923,78.159,0.000,true
baseline-control,3,read_hash,3,9,1493000.000,1534112.000,true
baseline-control,3,read_insert_simple,3,1835,12508.229,16928.000,true
baseline-control,3,read_comments,3,248,21991.935,16448.000,true
baseline-control,3,read_insert_executable_comment,3,186214,121.966,248.000,true
baseline-control,3,tokenize_dense_concat_1024,3,120,67387.500,7960.000,true
baseline-control,3,classify_delete,3,36867,411.154,960.000,true
baseline-control,3,tokenize_hash_identifiers,3,345,65683.478,65528.000,true
baseline-control,3,index_near_matches,3,9,2521444.444,3275376.000,true
baseline-control,3,read_insert_comments,3,578,34949.827,33664.000,true
baseline-control,3,tokenize_comments,3,5082,4476.584,2464.000,true
baseline-control,3,walk_bounds_simple,3,9861,1373.928,0.000,true
baseline-control,3,walk_tokens_simple,3,6112,3026.227,816.000,true
baseline-control,3,next_quote,3,590,44420.000,8760.000,true
baseline-control,3,walk_tokens_hash,3,72,329152.778,255456.000,true
baseline-control,3,classify_update,3,59234,415.869,864.000,true
baseline-control,3,end_word,3,262144,50.594,0.000,true
baseline-control,3,index_composite,3,9575,3578.245,2256.000,true
baseline-control,3,next_word,3,262144,82.025,48.000,true
baseline-control,3,read_mutation,3,50587,398.676,520.000,true
baseline-control,3,read_insert,3,147048,103.119,224.000,true
baseline-control,3,read_mysql_dash,3,66065,332.295,544.000,true
baseline-control,3,index_quoted,3,313,85749.201,17664.000,true
baseline-control,3,index_hash,3,174,145762.069,128880.000,true
baseline-control,3,next_trivia,3,201693,125.880,48.000,true
baseline-control,3,tokenize_dense_concat_256,3,454,23189.648,2200.000,true
baseline-control,3,tokenize_mybatis,3,3608,8165.521,5752.000,true
baseline-control,3,config_custom,3,6874,4622.912,10288.000,true
baseline-control,3,walk_tokens_large,3,141,155686.525,25792.000,true
baseline-control,3,tokenize_dense_concat_8192,3,67,489705.970,61720.000,true
baseline-control,3,index_composite_comments,3,34432,662.090,792.000,true
baseline-control,3,config_default,3,5748,3200.209,9880.000,true
baseline-control,3,next_custom,3,90730,224.718,48.000,false
baseline-control,3,tokenize_hash_rows,3,12,1925475.000,331144.000,true
baseline-control,3,read_literal,3,6449,3476.911,4032.000,true
baseline-control,3,read_insert_large,3,63,293001.587,357376.000,true
baseline-control,3,index_custom_composite,3,14380,1382.559,792.000,true
baseline-control,3,classify_replace,3,159300,124.166,192.000,true
baseline-control,3,walk_tokens_comments,3,2163,9656.126,1920.000,true
baseline-control,3,select_parenthesized,3,50525,476.564,896.000,true
baseline-control,3,end_custom,3,93559,266.788,0.000,true
baseline-control,3,tokenize_simple,3,18970,1854.244,1216.000,true
baseline-control,3,tokenize_tiny,3,262144,100.640,200.000,true
baseline-control,3,end_quote,3,2498,8549.560,0.000,true
baseline-control,3,tokenize_backslashes,3,18030,313.899,488.000,true
baseline-control,3,read_quoted_large,3,67,303977.612,107904.000,true
