version,case,fork,ns,bytes
baseline-control,next_quote,3,40293.22,8760
baseline-control,tokenize_custom,1,2339.098,600
baseline-control,tokenize_custom,2,1610.314,600
baseline-control,tokenize_custom,3,2316.579,600
baseline-control,classify_delete,1,499.899,960
baseline-control,classify_delete,2,488.441,960
baseline-control,classify_delete,3,395.47,960
baseline-control,next_empty,1,48.992,0
baseline-control,next_empty,2,47.018,0
baseline-control,next_empty,3,48.685,0
baseline-control,tokenize_hash_rows,1,1964500,331144
baseline-control,tokenize_hash_rows,2,1880691.667,331144
baseline-control,tokenize_hash_rows,3,1806591.667,331144
baseline-control,read_insert_executable_comment,1,126.403,248
baseline-control,read_insert_executable_comment,2,138.787,248
baseline-control,read_insert_executable_comment,3,138.461,248
baseline-control,read_upsert,1,151.171,344
baseline-control,read_upsert,2,191.331,344
baseline-control,read_upsert,3,187.797,344
baseline-control,walk_tokens_large,1,150365.333,25792
baseline-control,walk_tokens_large,2,138139.355,25792
baseline-control,walk_tokens_large,3,149676.596,25792
baseline-control,end_word,1,46.22,0
baseline-control,end_word,2,37.455,0
baseline-control,end_word,3,50.594,0
baseline-control,read_quoted_large,1,331617.308,107904
baseline-control,read_quoted_large,2,314037.5,107904
baseline-control,read_quoted_large,3,275856.716,107904
baseline-control,walk_tokens_comments,1,9773.139,1920
baseline-control,walk_tokens_comments,2,13221.216,1920
baseline-control,walk_tokens_comments,3,9736.755,1920
baseline-control,read_hash,1,1585453.333,1534112
baseline-control,read_hash,2,1502820,1534112
baseline-control,read_hash,3,1450855.556,1534112
baseline-control,tokenize_long_quote,1,47434.483,17672
baseline-control,tokenize_long_quote,2,50634.892,17672
baseline-control,tokenize_long_quote,3,41457.411,17672
baseline-control,end_trivia,1,73.693,0
baseline-control,end_trivia,2,74.557,0
baseline-control,end_trivia,3,82.77,0
baseline-control,walk_bounds_large,1,66507.203,0
baseline-control,walk_bounds_large,2,72929.87,0
baseline-control,walk_bounds_large,3,72657.367,0
baseline-control,end_custom,1,260.761,0
baseline-control,end_custom,2,257.924,0
baseline-control,end_custom,3,234.828,0
before,read_insert_literal,1,7283.211,8048
before,end_quote,1,16044.641,48
before,classify_insert,1,449.654,1136
before,select_cte,1,3016.896,4944
before,index_near_matches,1,67958.14,80544
before,index_early,1,187.82,264
before,read_insert_quoted_large,1,501246.875,251280
before,read_insert_simple,1,15514.054,20816
before,read_insert,1,121.932,320
before,read_cte,1,17076.257,24368
before,tokenize_dense_concat_8192,1,162790.083,61720
before,read_insert_hash,1,108374.178,98072
before,next_trivia,1,93.885,96
before,index_late,1,30004.25,32560
before,read_insert_comments,1,46600,46416
before,read_comments,1,33087.5,29200
before,read_insert_insert,1,5589.973,8368
before,read_simple,1,8973.595,11280
before,index_quoted,1,79999.016,17736
before,classify_update,1,428.218,1104
before,read_insert_mysql_dash,1,467.923,736
before,select_ambiguous,1,493.831,1296
before,select_parenthesized,1,498.888,1136
before,read_large,1,249357.282,236816
before,read_multiple,1,3133.753,5360
before,next_custom,1,46.669,96
before,next_word,1,71.106,96
before,index_composite_comments,1,489.494,720
before,index_hash,1,10209.114,16304
before,tokenize_hash_identifiers,1,8760.814,16576
before,tokenize_backslashes,1,301.405,488
before,walk_bounds_comments,1,1022.09,1920
before,read_executable_comment,1,126.295,344
before,read_insert_cte,1,25310.889,38512
before,read_literal,1,4998.744,5424
before,read_insert_mutation,1,349.499,712
before,walk_tokens_hash,1,48906.25,89376
before,config_default,1,4820.824,12528
before,read_insert_multiple,1,4385.649,7216
before,next_hash,1,223.353,392
before,read_insert_upsert,1,2519.469,3368
before,read_mysql_dash,1,396.008,736
before,walk_tokens_simple,1,1555.44,2448
before,tokenize_dense_concat_4096,1,84448.963,31000
before,classify_replace,1,139.037,240
before,index_whitespace,1,89.019,120
before,tokenize_mybatis,1,3520.523,5800
before,end_hash,1,153.163,344
before,select_quotes,1,553.039,1200
before,end_empty,1,28.619,48
before,select_simple,1,682.735,1680
before,index_missing,1,27509.583,32152
before,tokenize_dense_concat_256,1,5664.013,2200
before,tokenize_tiny,1,101.205,200
before,walk_bounds_simple,1,418.569,816
before,tokenize_comments,1,1612.092,2464
before,index_sensitive,1,393.703,528
before,index_custom_composite,1,817.37,888
before,read_insert_large,1,416153.571,453200
before,tokenize_unicode,1,660.733,1168
before,tokenize_array,1,2931.354,4248
before,tokenize_large,1,26856.206,38120
before,tokenize_keep_comments,1,2477.561,3504
before,config_custom,1,5289.125,13560
before,tokenize_dense_concat_1024,1,19422.993,7960
before,index_composite,1,1047.48,1416
before,index_custom_separator,1,140.599,216
before,walk_bounds_hash,1,29964.771,43968
before,tokenize_simple,1,757.29,1216
before,read_mutation,1,322.297,712
before,index_from_inside_quote,1,388.477,464
before,next_quote,1,29232.869,8808
before,tokenize_custom,1,406.846,632
before,classify_delete,1,532.545,1200
before,next_empty,1,45.482,48
before,tokenize_hash_rows,1,11182.278,5768
before,read_insert_executable_comment,1,123.312,344
before,read_upsert,1,156.875,440
before,walk_tokens_large,1,61111.022,75328
before,end_word,1,30.916,48
before,read_quoted_large,1,362387.755,248656
before,walk_tokens_comments,1,3114.011,5760
before,read_hash,1,65531.538,85464
before,tokenize_long_quote,1,12505.377,17672
before,end_trivia,1,62.066,48
before,walk_bounds_large,1,17496.641,24768
before,end_custom,1,16.814,48
current,read_insert_literal,1,1360.437,800
current,read_insert_literal,2,1277.893,800
current,read_insert_literal,3,1275.587,800
current,read_insert_literal,4,1320.642,800
current,read_insert_literal,5,1235.049,800
current,end_quote,1,150.927,0
current,end_quote,2,151.493,0
current,end_quote,3,154.229,0
current,end_quote,4,152.667,0
current,end_quote,5,138.816,0
current,classify_insert,1,99.807,48
current,classify_insert,2,86.29,48
current,classify_insert,3,91.65,48
current,classify_insert,4,131.781,48
current,classify_insert,5,87.225,48
current,select_cte,1,686.458,1080
current,select_cte,2,607.511,1080
current,select_cte,3,609.904,1080
current,select_cte,4,654.883,1080
current,select_cte,5,628.305,1080
current,index_near_matches,1,18262.5,0
current,index_near_matches,2,17294.666,0
current,index_near_matches,3,20359.255,0
current,index_near_matches,4,16056.327,0
current,index_near_matches,5,15987.69,0
current,index_early,1,75.383,0
current,index_early,2,80.256,0
current,index_early,3,82.428,0
current,index_early,4,75.004,0
current,index_early,5,65.841,0
current,read_insert_quoted_large,1,11636.54,26864
current,read_insert_quoted_large,2,11151.955,26864
current,read_insert_quoted_large,3,11398.548,26864
current,read_insert_quoted_large,4,10889.489,26864
current,read_insert_quoted_large,5,11487.556,26864
current,read_insert_simple,1,2523.984,1472
current,read_insert_simple,2,2603.259,1472
current,read_insert_simple,3,2496.819,1472
current,read_insert_simple,4,3190.908,1472
current,read_insert_simple,5,2474.072,1472
current,read_insert,1,19.224,0
current,read_insert,2,14.061,0
current,read_insert,3,13.974,0
current,read_insert,4,12.664,0
current,read_insert,5,12.522,0
current,read_cte,1,3752.121,4488
current,read_cte,2,4143.362,4488
current,read_cte,3,3616.572,4488
current,read_cte,4,3596.357,4488
current,read_cte,5,3760.79,4488
current,tokenize_dense_concat_8192,1,142589.167,61624
current,tokenize_dense_concat_8192,2,131089.423,61624
current,tokenize_dense_concat_8192,3,108919.008,61624
current,tokenize_dense_concat_8192,4,137865,61624
current,tokenize_dense_concat_8192,5,107536.453,61624
current,read_insert_hash,1,14679.281,2488
current,read_insert_hash,2,15384.61,2488
current,read_insert_hash,3,15452.021,2488
current,read_insert_hash,4,15808.146,2488
current,read_insert_hash,5,15382.766,2488
current,next_trivia,1,70.337,48
current,next_trivia,2,71.429,48
current,next_trivia,3,79.547,48
current,next_trivia,4,66.826,48
current,next_trivia,5,66.463,48
current,index_late,1,20587.315,0
current,index_late,2,18383.541,0
current,index_late,3,20179.819,0
current,index_late,4,20578.758,0
current,index_late,5,15941.088,0
current,read_insert_comments,1,18565.866,6936
current,read_insert_comments,2,17517.786,6936
current,read_insert_comments,3,17608.208,6936
current,read_insert_comments,4,18179.342,6936
current,read_insert_comments,5,16656.505,6936
current,read_comments,1,16578.926,6776
current,read_comments,2,10675.647,6776
current,read_comments,3,10682.353,6776
current,read_comments,4,12953.086,6776
current,read_comments,5,11235.236,6776
current,read_insert_insert,1,1632.651,704
current,read_insert_insert,2,1134.171,704
current,read_insert_insert,3,1044.329,704
current,read_insert_insert,4,1024.869,704
current,read_insert_insert,5,1027.461,704
current,read_simple,1,1828.595,1392
current,read_simple,2,1994.862,1392
current,read_simple,3,1730.969,1392
current,read_simple,4,2037.45,1392
current,read_simple,5,1602.182,1392
current,index_quoted,1,3707.055,0
current,index_quoted,2,4721.531,0
current,index_quoted,3,5041.836,0
current,index_quoted,4,4276.414,0
current,index_quoted,5,3652.128,0
current,classify_update,1,77.67,48
current,classify_update,2,96.652,48
current,classify_update,3,81.164,48
current,classify_update,4,86.717,48
current,classify_update,5,77.379,48
current,read_insert_mysql_dash,1,350.421,400
current,read_insert_mysql_dash,2,305.646,400
current,read_insert_mysql_dash,3,310.649,400
current,read_insert_mysql_dash,4,394.976,400
current,read_insert_mysql_dash,5,302.244,400
current,select_ambiguous,1,509.342,1008
current,select_ambiguous,2,490.995,1008
current,select_ambiguous,3,427.899,1008
current,select_ambiguous,4,467.36,1008
current,select_ambiguous,5,405.906,1008
current,select_parenthesized,1,109.85,48
current,select_parenthesized,2,106.661,48
current,select_parenthesized,3,103.068,48
current,select_parenthesized,4,104.526,48
current,select_parenthesized,5,102.082,48
current,read_large,1,50037.659,27248
current,read_large,2,46674.634,27248
current,read_large,3,46429.221,27248
current,read_large,4,50317.738,27248
current,read_large,5,47522.016,27248
current,read_multiple,1,596.4,584
current,read_multiple,2,673.35,584
current,read_multiple,3,559.068,584
current,read_multiple,4,553.507,584
current,read_multiple,5,587.128,584
current,next_custom,1,23.11,48
current,next_custom,2,29.169,48
current,next_custom,3,33.321,48
current,next_custom,4,28.273,48
current,next_custom,5,24.148,48
current,next_word,1,40.126,48
current,next_word,2,54.286,48
current,next_word,3,48.973,48
current,next_word,4,38.09,48
current,next_word,5,36.989,48
current,index_composite_comments,1,158.665,0
current,index_composite_comments,2,150.263,0
current,index_composite_comments,3,184.162,0
current,index_composite_comments,4,147.775,0
current,index_composite_comments,5,149.312,0
current,index_hash,1,7280.911,632
current,index_hash,2,7679.635,632
current,index_hash,3,7302.541,632
current,index_hash,4,7630.841,632
current,index_hash,5,7352.367,632
current,tokenize_hash_identifiers,1,8418.113,1984
current,tokenize_hash_identifiers,2,7452.381,1984
current,tokenize_hash_identifiers,3,7563.448,1984
current,tokenize_hash_identifiers,4,8061.441,1984
current,tokenize_hash_identifiers,5,7520.846,1984
current,tokenize_backslashes,1,224.818,344
current,tokenize_backslashes,2,222.637,344
current,tokenize_backslashes,3,203.033,344
current,tokenize_backslashes,4,241.179,344
current,tokenize_backslashes,5,202.058,344
current,walk_bounds_comments,1,1249.97,0
current,walk_bounds_comments,2,964.905,0
current,walk_bounds_comments,3,1061.923,0
current,walk_bounds_comments,4,1000.674,0
current,walk_bounds_comments,5,872.97,0
current,read_executable_comment,1,144.737,0
current,read_executable_comment,2,95.147,0
current,read_executable_comment,3,101.811,0
current,read_executable_comment,4,104.426,0
current,read_executable_comment,5,103.974,0
current,read_insert_cte,1,5399.618,4568
current,read_insert_cte,2,4942.9,4568
current,read_insert_cte,3,4761.685,4568
current,read_insert_cte,4,5683.381,4568
current,read_insert_cte,5,4639.131,4568
current,read_literal,1,877.858,720
current,read_literal,2,854.493,720
current,read_literal,3,931.22,720
current,read_literal,4,828.119,720
current,read_literal,5,865.745,720
current,read_insert_mutation,1,363.954,200
current,read_insert_mutation,2,249.996,200
current,read_insert_mutation,3,266.632,200
current,read_insert_mutation,4,272.01,200
current,read_insert_mutation,5,262.975,200
current,walk_tokens_hash,1,47560.984,15936
current,walk_tokens_hash,2,38925.704,15936
current,walk_tokens_hash,3,42444.211,15936
current,walk_tokens_hash,4,41428.983,15936
current,walk_tokens_hash,5,44393.694,15936
current,config_default,1,10.126,24
current,config_default,2,7.778,24
current,config_default,3,9.086,24
current,config_default,4,11.126,24
current,config_default,5,11.129,24
current,read_insert_multiple,1,961.61,664
current,read_insert_multiple,2,877.248,664
current,read_insert_multiple,3,952.591,664
current,read_insert_multiple,4,953.131,664
current,read_insert_multiple,5,796.016,664
current,next_hash,1,106.172,248
current,next_hash,2,118.597,248
current,next_hash,3,108.397,248
current,next_hash,4,145.314,248
current,next_hash,5,135.124,248
current,read_insert_upsert,1,1339.265,112
current,read_insert_upsert,2,1016.673,112
current,read_insert_upsert,3,955.1,112
current,read_insert_upsert,4,1059.049,112
current,read_insert_upsert,5,951.723,112
current,read_mysql_dash,1,459.283,400
current,read_mysql_dash,2,328.825,400
current,read_mysql_dash,3,326.089,400
current,read_mysql_dash,4,297.954,400
current,read_mysql_dash,5,300.689,400
current,walk_tokens_simple,1,1158.563,576
current,walk_tokens_simple,2,920.219,576
current,walk_tokens_simple,3,1104.284,576
current,walk_tokens_simple,4,1004.973,576
current,walk_tokens_simple,5,949.697,576
current,tokenize_dense_concat_4096,1,60148.996,30904
current,tokenize_dense_concat_4096,2,73622.36,30904
current,tokenize_dense_concat_4096,3,55840.331,30904
current,tokenize_dense_concat_4096,4,81718.612,30904
current,tokenize_dense_concat_4096,5,55913.333,30904
current,classify_replace,1,100.902,0
current,classify_replace,2,71.553,0
current,classify_replace,3,65.273,0
current,classify_replace,4,64.803,0
current,classify_replace,5,66.268,0
current,index_whitespace,1,47.707,0
current,index_whitespace,2,45.797,0
current,index_whitespace,3,56.983,0
current,index_whitespace,4,44.131,0
current,index_whitespace,5,44.384,0
current,tokenize_mybatis,1,2622.979,3496
current,tokenize_mybatis,2,2498.705,3496
current,tokenize_mybatis,3,2680.631,3496
current,tokenize_mybatis,4,2668.311,3496
current,tokenize_mybatis,5,2605.994,3496
current,end_hash,1,130.446,200
current,end_hash,2,101.624,200
current,end_hash,3,110.286,200
current,end_hash,4,124.939,200
current,end_hash,5,117.007,200
current,select_quotes,1,153.856,192
current,select_quotes,2,152.345,192
current,select_quotes,3,113.578,192
current,select_quotes,4,129.046,192
current,select_quotes,5,116.534,192
current,end_empty,1,32.87,0
current,end_empty,2,32.357,0
current,end_empty,3,36.349,0
current,end_empty,4,34.434,0
current,end_empty,5,31.664,0
current,select_simple,1,177.576,48
current,select_simple,2,216.555,48
current,select_simple,3,164.57,48
current,select_simple,4,187.088,48
current,select_simple,5,162.751,48
current,index_missing,1,21293.119,0
current,index_missing,2,18156.667,0
current,index_missing,3,20426.171,0
current,index_missing,4,16630.633,0
current,index_missing,5,16064.209,0
current,tokenize_dense_concat_256,1,4230.508,2104
current,tokenize_dense_concat_256,2,5018.991,2104
current,tokenize_dense_concat_256,3,4175.755,2104
current,tokenize_dense_concat_256,4,5868.915,2104
current,tokenize_dense_concat_256,5,3880.108,2104
current,tokenize_tiny,1,65.966,152
current,tokenize_tiny,2,66.502,152
current,tokenize_tiny,3,69.762,152
current,tokenize_tiny,4,61.665,152
current,tokenize_tiny,5,63.714,152
current,walk_bounds_simple,1,540.087,0
current,walk_bounds_simple,2,422.149,0
current,walk_bounds_simple,3,502.096,0
current,walk_bounds_simple,4,576.523,0
current,walk_bounds_simple,5,404.886,0
current,tokenize_comments,1,1459.073,736
current,tokenize_comments,2,1467.696,736
current,tokenize_comments,3,1143.633,736
current,tokenize_comments,4,1541.395,736
current,tokenize_comments,5,1199.832,736
current,index_sensitive,1,258.062,0
current,index_sensitive,2,213.591,0
current,index_sensitive,3,253.888,0
current,index_sensitive,4,197.889,0
current,index_sensitive,5,198.862,0
current,index_custom_composite,1,412.934,0
current,index_custom_composite,2,403.042,0
current,index_custom_composite,3,474.764,0
current,index_custom_composite,4,475.227,0
current,index_custom_composite,5,383.883,0
current,read_insert_large,1,76051.128,27328
current,read_insert_large,2,71220.085,27328
current,read_insert_large,3,68174.237,27328
current,read_insert_large,4,68727.07,27328
current,read_insert_large,5,66823.611,27328
current,tokenize_unicode,1,602.737,848
current,tokenize_unicode,2,386.801,848
current,tokenize_unicode,3,425.976,848
current,tokenize_unicode,4,440.537,848
current,tokenize_unicode,5,390.575,848
current,tokenize_array,1,825.57,4248
current,tokenize_array,2,830.531,4248
current,tokenize_array,3,768.86,4248
current,tokenize_array,4,728.154,4248
current,tokenize_array,5,832.715,4248
current,tokenize_large,1,24438.803,25832
current,tokenize_large,2,22595.441,25832
current,tokenize_large,3,26184.88,25832
current,tokenize_large,4,22630.011,25832
current,tokenize_large,5,22729.064,25832
current,tokenize_keep_comments,1,1609.799,1776
current,tokenize_keep_comments,2,1341.348,1776
current,tokenize_keep_comments,3,1295.69,1776
current,tokenize_keep_comments,4,1980.538,1776
current,tokenize_keep_comments,5,1371.777,1776
current,config_custom,1,3139.257,6704
current,config_custom,2,3057.54,6704
current,config_custom,3,2851.657,6704
current,config_custom,4,2385.077,6704
current,config_custom,5,3302.675,6800
current,tokenize_dense_concat_1024,1,16627.414,7864
current,tokenize_dense_concat_1024,2,17501.742,7864
current,tokenize_dense_concat_1024,3,14037.886,7864
current,tokenize_dense_concat_1024,4,17665.368,7864
current,tokenize_dense_concat_1024,5,14850.773,7864
current,index_composite,1,446.717,0
current,index_composite,2,476.488,0
current,index_composite,3,608.552,0
current,index_composite,4,439.769,0
current,index_composite,5,432.208,0
current,index_custom_separator,1,109.122,48
current,index_custom_separator,2,103.64,48
current,index_custom_separator,3,112.82,48
current,index_custom_separator,4,89.312,48
current,index_custom_separator,5,87.138,48
current,walk_bounds_hash,1,18486.644,7584
current,walk_bounds_hash,2,19800.499,7584
current,walk_bounds_hash,3,19217.193,7584
current,walk_bounds_hash,4,20173.708,7584
current,walk_bounds_hash,5,20765.67,7584
current,tokenize_simple,1,788.805,976
current,tokenize_simple,2,573.704,976
current,tokenize_simple,3,594.993,976
current,tokenize_simple,4,613.918,976
current,tokenize_simple,5,596.314,976
current,read_mutation,1,345.628,200
current,read_mutation,2,259.816,200
current,read_mutation,3,279.738,200
current,read_mutation,4,278.646,200
current,read_mutation,5,261.693,200
current,index_from_inside_quote,1,229.427,0
current,index_from_inside_quote,2,162.152,0
current,index_from_inside_quote,3,183.999,0
current,index_from_inside_quote,4,150.593,0
current,index_from_inside_quote,5,146.84,0
current,next_quote,1,997.669,8760
current,next_quote,2,1076.058,8760
current,next_quote,3,898.507,8760
current,next_quote,4,1019.974,8760
current,next_quote,5,1054.703,8760
current,tokenize_custom,1,382.781,392
current,tokenize_custom,2,332.528,392
current,tokenize_custom,3,363.18,392
current,tokenize_custom,4,311.649,392
current,tokenize_custom,5,325.851,392
current,classify_delete,1,110.067,48
current,classify_delete,2,94.416,48
current,classify_delete,3,93.649,48
current,classify_delete,4,100.124,48
current,classify_delete,5,90.775,48
current,next_empty,1,37.305,0
current,next_empty,2,37.346,0
current,next_empty,3,39.599,0
current,next_empty,4,34.836,0
current,next_empty,5,34.914,0
current,tokenize_hash_rows,1,11478.084,3176
current,tokenize_hash_rows,2,12069.314,3176
current,tokenize_hash_rows,3,10573.568,3176
current,tokenize_hash_rows,4,12463.415,2624
current,tokenize_hash_rows,5,9734.954,3176
current,read_insert_executable_comment,1,120.527,0
current,read_insert_executable_comment,2,95.332,0
current,read_insert_executable_comment,3,95.055,0
current,read_insert_executable_comment,4,99.322,0
current,read_insert_executable_comment,5,108.068,0
current,read_upsert,1,19.9,0
current,read_upsert,2,13.226,0
current,read_upsert,3,14.049,0
current,read_upsert,4,14.108,0
current,read_upsert,5,12.669,0
current,walk_tokens_large,1,35705.57,13504
current,walk_tokens_large,2,35177.865,13504
current,walk_tokens_large,3,43364.859,13504
current,walk_tokens_large,4,34564.775,13504
current,walk_tokens_large,5,36201.77,13504
current,end_word,1,31.368,0
current,end_word,2,28.638,0
current,end_word,3,39.862,0
current,end_word,4,28.222,0
current,end_word,5,29.182,0
current,read_quoted_large,1,14084.228,26784
current,read_quoted_large,2,10736.202,26784
current,read_quoted_large,3,10415.581,26784
current,read_quoted_large,4,11179.799,26784
current,read_quoted_large,5,10574.008,26784
current,walk_tokens_comments,1,2349.97,192
current,walk_tokens_comments,2,1858.817,192
current,walk_tokens_comments,3,2224.918,192
current,walk_tokens_comments,4,2203.004,192
current,walk_tokens_comments,5,1805.417,192
current,read_hash,1,13032.217,2408
current,read_hash,2,12106.144,2408
current,read_hash,3,12117.818,2408
current,read_hash,4,13288.585,2408
current,read_hash,5,12357.387,2408
current,tokenize_long_quote,1,2156.277,17624
current,tokenize_long_quote,2,2045.775,17624
current,tokenize_long_quote,3,1699.378,17624
current,tokenize_long_quote,4,1841.981,17624
current,tokenize_long_quote,5,1920.984,17624
current,end_trivia,1,58.14,0
current,end_trivia,2,60.059,0
current,end_trivia,3,70.175,0
current,end_trivia,4,59.216,0
current,end_trivia,5,56.29,0
current,walk_bounds_large,1,21934.192,0
current,walk_bounds_large,2,16440,0
current,walk_bounds_large,3,20105.801,0
current,walk_bounds_large,4,17029.837,0
current,walk_bounds_large,5,15930.529,0
current,end_custom,1,16.592,0
current,end_custom,2,14.957,0
current,end_custom,3,16.643,0
current,end_custom,4,14.647,0
current,end_custom,5,14.592,0
