version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
baseline-control,1,read_insert_literal,1,2776,8366.823,7424.000,true
baseline-control,1,end_quote,1,2592,10416.744,0.000,true
baseline-control,1,classify_insert,1,56575,548.656,896.000,true
baseline-control,1,select_cte,1,5707,3678.991,4896.000,true
baseline-control,1,index_near_matches,1,10,3129190.000,3275376.000,true
baseline-control,1,index_early,1,113526,243.587,120.000,true
baseline-control,1,read_insert_quoted_large,1,44,469990.909,110528.000,true
baseline-control,1,read_insert_simple,1,1136,14951.056,16928.000,true
baseline-control,1,read_insert,1,209454,99.336,224.000,true
baseline-control,1,read_cte,1,1376,23184.738,20064.000,true
baseline-control,1,tokenize_dense_concat_8192,1,67,471159.701,61720.000,true
baseline-control,1,read_insert_hash,1,6,2427800.000,2562784.000,true
baseline-control,1,next_trivia,1,188637,114.053,48.000,true
baseline-control,1,index_late,1,230,173920.870,64616.000,true
baseline-control,1,read_insert_comments,1,358,52696.089,33664.000,true
baseline-control,1,read_comments,1,195,23344.103,16448.000,true
baseline-control,1,read_insert_insert,1,2605,6843.148,7168.000,true
baseline-control,1,read_simple,1,3927,8881.665,7392.000,true
baseline-control,1,index_quoted,1,320,96387.500,17664.000,true
baseline-control,1,classify_update,1,50137,498.933,864.000,true
baseline-control,1,read_insert_mysql_dash,1,32563,442.112,544.000,true
baseline-control,1,select_ambiguous,1,28548,641.996,1056.000,true
baseline-control,1,select_parenthesized,1,39421,509.117,896.000,true
baseline-control,1,read_large,1,152,210592.105,140992.000,true
baseline-control,1,read_multiple,1,8334,3499.904,4352.000,true
baseline-control,1,next_custom,1,67191,286.610,48.000,false
baseline-control,1,next_word,1,262144,111.973,48.000,true
baseline-control,1,index_composite_comments,1,33818,882.344,792.000,true
baseline-control,1,index_hash,1,179,160935.196,128880.000,true
baseline-control,1,tokenize_hash_identifiers,1,225,86129.778,65528.000,true
baseline-control,1,tokenize_backslashes,1,24753,356.397,488.000,true
baseline-control,1,walk_bounds_comments,1,4436,4633.115,0.000,true
baseline-control,1,read_executable_comment,1,186225,153.675,248.000,true
baseline-control,1,read_insert_cte,1,587,34022.317,34976.000,true
baseline-control,1,read_literal,1,4587,5515.239,4032.000,true
baseline-control,1,read_insert_mutation,1,42519,410.840,520.000,true
baseline-control,1,walk_tokens_hash,1,89,338293.258,255456.000,true
baseline-control,1,config_default,1,5223,3664.369,9880.000,true
baseline-control,1,read_insert_multiple,1,3462,4226.488,6208.000,true
baseline-control,1,next_hash,1,41709,624.769,336.000,true
baseline-control,1,read_insert_upsert,1,5798,3181.735,2696.000,true
baseline-control,1,read_mysql_dash,1,48914,406.037,544.000,true
baseline-control,1,walk_tokens_simple,1,6927,3563.722,816.000,true
baseline-control,1,tokenize_dense_concat_4096,1,134,246212.687,31000.000,true
baseline-control,1,classify_replace,1,98812,184.873,192.000,true
baseline-control,1,index_whitespace,1,251472,127.025,72.000,true
baseline-control,1,tokenize_mybatis,1,341,7540.762,5752.000,true
baseline-control,1,end_hash,1,42160,706.053,288.000,true
baseline-control,1,select_quotes,1,56357,533.261,960.000,true
baseline-control,1,end_empty,1,262144,52.386,0.000,true
baseline-control,1,select_simple,1,36769,718.415,1440.000,true
baseline-control,1,index_missing,1,409,80074.817,50728.000,true
baseline-control,1,tokenize_dense_concat_256,1,243,12253.909,2200.000,true
baseline-control,1,tokenize_tiny,1,191045,113.831,200.000,true
baseline-control,1,walk_bounds_simple,1,16751,1772.557,0.000,true
baseline-control,1,tokenize_comments,1,1170,30785.812,2464.000,true
baseline-control,1,index_sensitive,1,56010,438.079,480.000,true
baseline-control,1,index_custom_composite,1,10255,1929.361,792.000,true
baseline-control,1,read_insert_large,1,44,460168.182,357376.000,true
baseline-control,1,tokenize_unicode,1,23454,6752.298,1088.000,true
baseline-control,1,tokenize_array,1,797,10070.640,4248.000,true
baseline-control,1,tokenize_large,1,330,73727.879,38120.000,true
baseline-control,1,tokenize_keep_comments,1,405,9152.593,3504.000,true
baseline-control,1,config_custom,1,2986,4202.411,10288.000,true
baseline-control,1,tokenize_dense_concat_1024,1,485,82090.309,7960.000,true
baseline-control,1,index_composite,1,9683,2585.036,2256.000,true
baseline-control,1,index_custom_separator,1,4363,2559.707,968.000,false
baseline-control,1,walk_bounds_hash,1,137,174210.219,127008.000,true
baseline-control,1,tokenize_simple,1,17517,1773.945,1216.000,true
baseline-control,1,read_mutation,1,41996,359.913,520.000,true
baseline-control,1,index_from_inside_quote,1,62082,390.957,464.000,true
baseline-control,1,next_quote,1,430,61071.163,8760.000,true
baseline-control,1,tokenize_custom,1,3082,3368.008,600.000,true
baseline-control,1,classify_delete,1,43433,594.532,960.000,true
baseline-control,1,next_empty,1,262144,70.538,0.000,true
baseline-control,1,tokenize_hash_rows,1,11,1964500.000,331144.000,true
baseline-control,1,read_insert_executable_comment,1,175123,118.038,248.000,true
baseline-control,1,read_upsert,1,146607,145.426,344.000,true
