version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
current,2,next_quote,1,14080,1121.222,8760.000,true
current,2,index_from_inside_quote,1,87024,192.940,0.000,true
current,2,read_insert_upsert,1,22486,1016.673,112.000,true
current,2,config_custom,1,504,30614.683,6904.000,true
current,2,read_insert_multiple,1,13678,815.748,664.000,true
current,2,select_ambiguous,1,41610,453.879,1008.000,true
current,2,read_comments,1,657,13377.169,6776.000,true
current,2,tokenize_hash_rows,1,277,31712.635,3176.000,true
current,2,read_literal,1,14055,893.490,720.000,true
current,2,tokenize_array,1,24434,740.063,4248.000,true
current,2,config_default,1,262144,10.458,24.000,true
current,2,read_simple,1,9731,2019.782,1392.000,true
current,2,tokenize_dense_concat_4096,1,322,69047.826,30904.000,true
current,2,index_sensitive,1,93747,201.232,0.000,true
current,2,index_composite_comments,1,136063,149.501,0.000,true
current,2,walk_tokens_comments,1,6527,1880.205,192.000,true
current,2,walk_tokens_large,1,384,38716.406,13504.000,true
current,2,tokenize_backslashes,1,112590,241.964,344.000,true
current,2,end_empty,1,262144,32.134,0.000,true
current,2,tokenize_dense_concat_256,1,4997,4939.864,2104.000,true
current,2,end_quote,1,109107,149.597,0.000,true
current,2,tokenize_dense_concat_8192,1,104,131089.423,61624.000,true
current,2,tokenize_simple,1,20262,701.515,976.000,true
current,2,walk_bounds_comments,1,14911,1116.914,0.000,true
current,2,read_insert_literal,1,10974,1656.324,800.000,true
current,2,read_insert_hash,1,1371,21036.834,2488.000,true
current,2,index_late,1,1124,18268.683,0.000,true
current,2,tokenize_unicode,1,3682,366.757,848.000,true
current,2,read_insert_mysql_dash,1,44369,435.831,400.000,true
current,2,walk_bounds_large,1,770,20034.286,0.000,true
current,2,index_custom_composite,1,33334,395.149,0.000,true
current,2,tokenize_custom,1,62118,305.852,392.000,true
current,2,index_quoted,1,4482,4333.846,0.000,true
current,2,read_hash,1,1237,12106.144,2408.000,true
current,2,next_custom,1,262144,25.904,48.000,true
current,2,tokenize_mybatis,1,1931,2478.146,3496.000,true
current,2,walk_tokens_hash,1,533,38925.704,15936.000,true
current,2,read_insert_simple,1,6904,2712.341,1472.000,true
current,2,tokenize_tiny,1,262144,59.652,152.000,true
current,2,select_cte,1,21862,581.941,1080.000,true
current,2,index_composite,1,47266,494.776,0.000,true
current,2,next_empty,1,262144,45.017,0.000,true
current,2,read_mysql_dash,1,46293,315.596,400.000,true
current,2,index_near_matches,1,1256,15989.889,0.000,true
current,2,tokenize_long_quote,1,8391,2084.972,17624.000,true
current,2,walk_bounds_simple,1,39880,564.501,0.000,true
current,2,tokenize_comments,1,2721,1572.804,736.000,true
current,2,read_quoted_large,1,1069,9318.616,26784.000,true
current,2,read_mutation,1,77665,238.495,200.000,true
current,2,next_word,1,262144,54.953,48.000,true
current,2,read_insert_insert,1,11697,1497.444,704.000,true
current,2,classify_replace,1,262144,101.550,0.000,true
current,2,index_missing,1,60,24308.333,0.000,true
current,2,tokenize_large,1,658,30435.714,25832.000,true
current,2,select_quotes,1,129498,174.241,192.000,true
current,2,classify_delete,1,230388,141.839,48.000,true
current,2,end_hash,1,119966,141.718,200.000,true
current,2,read_large,1,410,55501.463,27248.000,true
current,2,classify_update,1,262144,108.808,48.000,true
current,2,read_insert_cte,1,4648,7037.737,4568.000,true
current,2,index_custom_separator,1,55745,122.359,48.000,true
current,2,read_insert_comments,1,804,17377.736,6936.000,true
current,2,tokenize_keep_comments,1,2433,1195.725,1776.000,true
current,2,read_upsert,1,262144,12.812,0.000,true
current,2,read_insert_large,1,234,66551.282,27328.000,true
current,2,tokenize_hash_identifiers,1,1029,6785.617,1984.000,true
current,2,read_executable_comment,1,142644,85.840,0.000,true
current,2,read_multiple,1,21291,509.948,584.000,true
current,2,next_hash,1,87466,108.645,248.000,true
current,2,tokenize_dense_concat_1024,1,1263,17501.742,7864.000,true
current,2,read_insert_executable_comment,1,245178,100.953,0.000,true
current,2,walk_bounds_hash,1,601,29932.612,7584.000,true
current,2,read_insert,1,262144,22.134,0.000,true
current,2,index_hash,1,2082,8386.695,632.000,true
current,2,next_trivia,1,202817,90.555,48.000,true
current,2,select_simple,1,110227,192.623,48.000,true
current,2,read_cte,1,3480,4143.362,4488.000,true
current,2,select_parenthesized,1,219861,128.097,48.000,true
current,2,index_early,1,215466,82.038,0.000,true
current,2,end_trivia,1,233133,60.059,0.000,true
current,2,classify_insert,1,249690,85.450,48.000,true
current,2,read_insert_quoted_large,1,1330,10739.624,26864.000,true
current,2,walk_tokens_simple,1,21974,882.156,576.000,true
current,2,end_word,1,262144,27.965,0.000,true
current,2,read_insert_mutation,1,74548,251.486,200.000,true
current,2,index_whitespace,1,262144,43.450,0.000,true
current,2,end_custom,1,262144,14.783,0.000,true
current,2,read_comments,2,657,10654.033,6776.000,true
current,2,index_composite,2,47266,476.488,0.000,true
current,2,classify_replace,2,262144,107.606,0.000,true
current,2,select_simple,2,110227,161.382,48.000,true
current,2,read_literal,2,14055,854.493,720.000,true
current,2,read_insert_quoted_large,2,1330,10618.571,26864.000,true
current,2,walk_bounds_simple,2,39880,407.375,0.000,true
current,2,read_insert_large,2,234,65929.060,27328.000,true
current,2,read_insert_multiple,2,13678,835.875,664.000,true
current,2,end_word,2,262144,27.674,0.000,true
current,2,select_ambiguous,2,41610,404.177,1008.000,true
current,2,tokenize_simple,2,20262,823.068,976.000,true
current,2,tokenize_hash_rows,2,277,27296.751,3176.000,true
current,2,end_hash,2,119966,156.658,200.000,true
current,2,walk_tokens_large,2,384,35177.865,13504.000,true
current,2,next_custom,2,262144,29.424,48.000,true
current,2,walk_bounds_large,2,770,21930.519,0.000,true
current,2,read_multiple,2,21291,714.433,584.000,true
current,2,read_insert_mutation,2,74548,240.468,200.000,true
current,2,next_hash,2,87466,124.459,248.000,true
current,2,end_trivia,2,233133,64.288,0.000,true
current,2,index_near_matches,2,1256,16529.857,0.000,true
