version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
baseline_common8,1,array_positional,4096,1,2,58350.000,33356.000,4096,0,0,0,false
baseline_common8,1,array_mybatis,1024,1,8,3348925.000,27681512.000,1024,1024,1024,0,true
baseline_common8,1,quoted_and_comments,2,1,2048,4159.033,1192.000,2,2,2,0,true
baseline_common8,1,array_named,4096,1,2,517300.000,395776.000,4096,4096,4096,0,true
baseline_common8,1,no_parameters,0,1,2048,2604.688,1248.000,0,0,0,0,true
baseline_common8,1,where_positional,16,1,2048,14548.584,5224.000,16,16,16,0,true
baseline_common8,1,deep_unary,256,1,32,67481.250,33048.000,1,1,1,0,true
baseline_common8,1,array_positional,1024,1,8,14212.500,6712.000,1024,0,0,0,false
baseline_common8,1,array_named,256,1,32,22637.500,22776.000,256,256,256,0,true
baseline_common8,1,json_constructor,1,1,2048,3473.779,1136.000,1,0,0,0,false
baseline_common8,1,where_positional,128,1,2048,123566.748,35904.000,128,128,128,0,true
baseline_common8,1,array_mybatis,8192,1,2,160429850.000,1814143264.000,8192,8192,8192,0,true
baseline_common8,1,geometric_cast,1,1,2048,1820.996,800.020,1,1,1,0,true
baseline_common8,1,array_positional,8192,1,2,94900.000,139940.000,8192,0,0,0,false
baseline_common8,1,where_mybatis,2,1,2048,3138.574,2560.020,2,2,2,0,true
baseline_common8,1,bare_concat,256,1,32,23081.250,3296.000,256,1,1,0,false
baseline_common8,1,where_positional,2,1,2048,1926.953,1456.000,2,2,2,0,true
baseline_common8,1,deep_unary,4096,1,2,970700.000,510648.000,1,1,1,0,true
baseline_common8,1,array_positional,256,1,32,5990.625,2104.000,256,0,0,0,false
baseline_common8,1,where_named,16,1,2048,12351.709,7960.000,16,16,16,0,true
baseline_common8,1,bare_concat,1024,1,8,97687.500,11360.000,1024,1,1,0,false
baseline_common8,1,join_positional,4,1,2048,5249.316,3824.000,4,4,4,0,true
baseline_common8,1,deep_unary,8192,1,2,1795000.000,1061092.000,1,1,1,0,true
baseline_common8,1,array_mybatis,4096,1,2,38310850.000,453553324.000,4096,4096,4096,0,true
baseline_common8,1,where_named,2,1,2048,1992.334,1816.000,2,2,2,0,true
baseline_common8,1,array_mybatis,256,1,32,214721.875,1777536.000,256,256,256,0,true
baseline_common8,1,jdbc_escape,1,1,2048,3030.908,1176.000,1,1,1,0,true
baseline_common8,1,bare_concat,8192,1,2,857650.000,127628.000,8192,1,1,0,false
baseline_common8,1,array_named,8192,1,2,540800.000,872056.000,8192,8192,8192,0,true
baseline_common8,1,deep_unary,1024,1,8,223612.500,130621.000,1,1,1,0,true
baseline_common8,1,bare_concat,4096,1,2,360150.000,43616.000,4096,1,1,0,false
baseline_common8,1,array_named,1024,1,8,62050.000,87088.000,1024,1024,1024,0,true
baseline_common8,1,join_mybatis,4,1,2048,6797.559,5800.000,4,4,4,0,true
baseline_common8,1,json_operator,1,1,2048,1632.275,1128.000,1,1,1,0,true
baseline_common8,1,where_mybatis,16,1,2048,18261.914,14656.000,16,16,16,0,true
baseline_common8,1,join_named,4,1,2048,5722.314,3968.000,4,4,4,0,true
baseline_common8,1,array_named,1024,2,8,64075.000,87088.000,1024,1024,1024,0,true
