version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
baseline_common8,2,array_named,8192,1,2,600900.000,872056.000,8192,8192,8192,0,true
baseline_common8,2,where_mybatis,16,1,2048,18394.238,15048.020,16,16,16,0,true
baseline_common8,2,deep_unary,8192,1,2,1830350.000,1061092.000,1,1,1,0,true
baseline_common8,2,bare_concat,256,1,32,27621.875,3809.250,256,1,1,0,false
baseline_common8,2,deep_unary,1024,1,8,241112.500,128568.000,1,1,1,0,true
baseline_common8,2,where_positional,128,1,2048,92139.258,35904.000,128,128,128,0,true
baseline_common8,2,where_positional,16,1,2048,11564.160,5224.000,16,16,16,0,true
baseline_common8,2,array_named,256,1,32,59162.500,22776.000,256,256,256,0,true
baseline_common8,2,quoted_and_comments,2,1,2048,2215.039,1192.000,2,2,2,0,true
baseline_common8,2,join_mybatis,4,1,2048,8486.816,5896.000,4,4,4,0,true
baseline_common8,2,where_named,16,1,2048,11845.898,7960.000,16,16,16,0,true
baseline_common8,2,deep_unary,256,1,32,78537.500,33048.000,1,1,1,0,true
baseline_common8,2,json_operator,1,1,2048,1935.107,1128.000,1,1,1,0,true
baseline_common8,2,jdbc_escape,1,1,2048,2132.422,1176.000,1,1,1,0,true
baseline_common8,2,array_named,4096,1,2,266200.000,395776.000,4096,4096,4096,0,true
baseline_common8,2,array_mybatis,1024,1,8,2429712.500,27681464.000,1024,1024,1024,0,true
baseline_common8,2,array_positional,1024,1,8,9700.000,6712.000,1024,0,0,0,false
baseline_common8,2,array_mybatis,256,1,32,235100.000,1777512.000,256,256,256,0,true
baseline_common8,2,array_mybatis,8192,1,2,143607100.000,1814143228.000,8192,8192,8192,0,true
baseline_common8,2,bare_concat,4096,1,2,366250.000,51828.000,4096,1,1,0,false
baseline_common8,2,where_named,2,1,2048,2042.041,1816.000,2,2,2,0,true
baseline_common8,2,geometric_cast,1,1,2048,1472.949,792.000,1,1,1,0,true
baseline_common8,2,array_mybatis,4096,1,2,36632400.000,453545088.000,4096,4096,4096,0,true
baseline_common8,2,join_positional,4,1,2048,4891.943,3824.000,4,4,4,0,true
baseline_common8,2,array_named,1024,1,8,61037.500,87088.000,1024,1024,1024,0,true
baseline_common8,2,array_positional,8192,1,2,94250.000,139940.000,8192,0,0,0,false
baseline_common8,2,where_mybatis,2,1,2048,2518.701,2512.020,2,2,2,0,true
baseline_common8,2,bare_concat,1024,1,8,75487.500,11360.000,1024,1,1,0,false
baseline_common8,2,deep_unary,4096,1,2,867800.000,510648.000,1,1,1,0,true
baseline_common8,2,bare_concat,8192,1,2,716400.000,127628.000,8192,1,1,0,false
baseline_common8,2,no_parameters,0,1,2048,1257.129,1256.020,0,0,0,0,true
baseline_common8,2,array_positional,4096,1,2,36450.000,25144.000,4096,0,0,0,false
baseline_common8,2,where_positional,2,1,2048,1641.162,1456.000,2,2,2,0,true
baseline_common8,2,join_named,4,1,2048,5317.090,3968.000,4,4,4,0,true
baseline_common8,2,array_positional,256,1,32,2728.125,2104.000,256,0,0,0,false
baseline_common8,2,json_constructor,1,1,2048,1529.443,1136.000,1,0,0,0,false
baseline_common8,2,deep_unary,256,2,32,53546.875,33048.000,1,1,1,0,true
baseline_common8,2,array_positional,1024,2,8,10350.000,6712.000,1024,0,0,0,false
baseline_common8,2,json_operator,1,2,2048,1789.600,1128.000,1,1,1,0,true
baseline_common8,2,array_named,1024,2,8,58250.000,87088.000,1024,1024,1024,0,true
baseline_common8,2,join_positional,4,2,2048,4951.563,3824.000,4,4,4,0,true
baseline_common8,2,where_positional,128,2,2048,75647.217,35904.000,128,128,128,0,true
baseline_common8,2,where_positional,2,2,2048,1665.186,1456.000,2,2,2,0,true
baseline_common8,2,bare_concat,4096,2,2,302500.000,43616.000,4096,1,1,0,false
baseline_common8,2,where_named,16,2,2048,10904.443,7960.000,16,16,16,0,true
baseline_common8,2,where_mybatis,2,2,2048,2607.520,2504.000,2,2,2,0,true
baseline_common8,2,array_positional,4096,2,2,35200.000,25144.000,4096,0,0,0,false
baseline_common8,2,array_mybatis,4096,2,2,36049950.000,453545088.000,4096,4096,4096,0,true
baseline_common8,2,array_named,8192,2,2,506800.000,863844.000,8192,8192,8192,0,true
baseline_common8,2,bare_concat,256,2,32,19671.875,3809.250,256,1,1,0,false
baseline_common8,2,deep_unary,4096,2,2,971850.000,510648.000,1,1,1,0,true
baseline_common8,2,where_named,2,2,2048,1950.977,1816.000,2,2,2,0,true
baseline_common8,2,array_named,4096,2,2,251850.000,395776.000,4096,4096,4096,0,true
baseline_common8,2,bare_concat,1024,2,8,75787.500,11360.000,1024,1,1,0,false
baseline_common8,2,deep_unary,8192,2,2,1689550.000,1061092.000,1,1,1,0,true
baseline_common8,2,array_positional,8192,2,2,102800.000,148152.000,8192,0,0,0,false
baseline_common8,2,join_named,4,2,2048,5225.586,3976.020,4,4,4,0,true
baseline_common8,2,array_named,256,2,32,15243.750,22776.000,256,256,256,0,true
baseline_common8,2,geometric_cast,1,2,2048,1516.895,792.000,1,1,1,0,true
baseline_common8,2,bare_concat,8192,2,2,605250.000,127628.000,8192,1,1,0,false
baseline_common8,2,array_mybatis,256,2,32,322793.750,1778025.250,256,256,256,0,true
baseline_common8,2,json_constructor,1,2,2048,1698.779,1136.000,1,0,0,0,false
baseline_common8,2,jdbc_escape,1,2,2048,1907.080,1176.000,1,1,1,0,true
baseline_common8,2,join_mybatis,4,2,2048,6978.613,5704.000,4,4,4,0,true
baseline_common8,2,where_positional,16,2,2048,9669.531,5224.000,16,16,16,0,true
baseline_common8,2,array_mybatis,1024,2,8,2753200.000,27681464.000,1024,1024,1024,0,true
baseline_common8,2,array_mybatis,8192,2,2,142625650.000,1814143228.000,8192,8192,8192,0,true
baseline_common8,2,deep_unary,1024,2,8,205412.500,130621.000,1,1,1,0,true
baseline_common8,2,no_parameters,0,2,2048,1240.186,1248.000,0,0,0,0,true
baseline_common8,2,where_mybatis,16,2,2048,15244.043,14272.000,16,16,16,0,true
baseline_common8,2,quoted_and_comments,2,2,2048,1749.951,1192.000,2,2,2,0,true
baseline_common8,2,array_positional,256,2,32,5281.250,2104.000,256,0,0,0,false
baseline_common8,2,array_named,4096,3,2,308550.000,395776.000,4096,4096,4096,0,true
baseline_common8,2,where_mybatis,16,3,2048,16234.229,14272.000,16,16,16,0,true
baseline_common8,2,where_positional,128,3,2048,74353.906,35904.000,128,128,128,0,true
baseline_common8,2,array_positional,4096,3,2,42550.000,25144.000,4096,0,0,0,false
baseline_common8,2,where_positional,2,3,2048,1767.285,1456.000,2,2,2,0,true
baseline_common8,2,where_named,16,3,2048,10898.535,7960.000,16,16,16,0,true
baseline_common8,2,array_named,256,3,32,15128.125,22776.000,256,256,256,0,true
baseline_common8,2,geometric_cast,1,3,2048,1484.375,792.000,1,1,1,0,true
baseline_common8,2,no_parameters,0,3,2048,1279.932,1248.000,0,0,0,0,true
baseline_common8,2,bare_concat,256,3,32,20721.875,3296.000,256,1,1,0,false
baseline_common8,2,join_named,4,3,2048,5371.826,3968.000,4,4,4,0,true
baseline_common8,2,deep_unary,1024,3,8,209300.000,128568.000,1,1,1,0,true
baseline_common8,2,deep_unary,4096,3,2,833200.000,510648.000,1,1,1,0,true
baseline_common8,2,array_mybatis,1024,3,8,2530362.500,27681464.000,1024,1024,1024,0,true
baseline_common8,2,where_mybatis,2,3,2048,2752.441,2504.000,2,2,2,0,true
baseline_common8,2,json_operator,1,3,2048,1500.586,1128.000,1,1,1,0,true
baseline_common8,2,json_constructor,1,3,2048,1469.531,1136.000,1,0,0,0,false
baseline_common8,2,deep_unary,8192,3,2,1664250.000,1061092.000,1,1,1,0,true
baseline_common8,2,bare_concat,4096,3,2,310450.000,51828.000,4096,1,1,0,false
baseline_common8,2,quoted_and_comments,2,3,2048,1675.537,1192.000,2,2,2,0,true
baseline_common8,2,array_positional,8192,3,2,75200.000,139940.000,8192,0,0,0,false
baseline_common8,2,array_mybatis,4096,3,2,39192750.000,453553300.000,4096,4096,4096,0,true
baseline_common8,2,array_positional,256,3,32,2665.625,2104.000,256,0,0,0,false
baseline_common8,2,jdbc_escape,1,3,2048,1799.951,1176.000,1,1,1,0,true
baseline_common8,2,join_positional,4,3,2048,4907.861,3824.000,4,4,4,0,true
baseline_common8,2,array_mybatis,8192,3,2,142152350.000,1814143228.000,8192,8192,8192,0,true
baseline_common8,2,array_named,1024,3,8,57587.500,89141.000,1024,1024,1024,0,true
baseline_common8,2,array_mybatis,256,3,32,202862.500,1777512.000,256,256,256,0,true
baseline_common8,2,array_named,8192,3,2,519550.000,863844.000,8192,8192,8192,0,true
baseline_common8,2,where_positional,16,3,2048,9886.133,5232.020,16,16,16,0,true
baseline_common8,2,join_mybatis,4,3,2048,6269.287,5704.000,4,4,4,0,true
baseline_common8,2,bare_concat,8192,3,2,616750.000,127628.000,8192,1,1,0,false
baseline_common8,2,array_positional,1024,3,8,9150.000,8765.000,1024,0,0,0,false
baseline_common8,2,where_named,2,3,2048,1955.127,1816.000,2,2,2,0,true
baseline_common8,2,deep_unary,256,3,32,55075.000,33048.000,1,1,1,0,true
baseline_common8,2,bare_concat,1024,3,8,80450.000,11360.000,1024,1,1,0,false
baseline_common8,2,deep_unary,4096,4,2,845350.000,510648.000,1,1,1,0,true
baseline_common8,2,array_positional,4096,4,2,36700.000,25144.000,4096,0,0,0,false
baseline_common8,2,array_named,256,4,32,14365.625,22776.000,256,256,256,0,true
baseline_common8,2,no_parameters,0,4,2048,1281.055,1248.000,0,0,0,0,true
baseline_common8,2,json_operator,1,4,2048,1520.166,1128.000,1,1,1,0,true
baseline_common8,2,where_positional,128,4,2048,74253.516,35904.000,128,128,128,0,true
baseline_common8,2,bare_concat,1024,4,8,76500.000,11360.000,1024,1,1,0,false
baseline_common8,2,deep_unary,1024,4,8,209275.000,128568.000,1,1,1,0,true
baseline_common8,2,where_named,2,4,2048,1927.588,1816.000,2,2,2,0,true
baseline_common8,2,join_positional,4,4,2048,5023.730,3824.000,4,4,4,0,true
baseline_common8,2,quoted_and_comments,2,4,2048,1678.809,1192.000,2,2,2,0,true
baseline_common8,2,deep_unary,256,4,32,53168.750,33048.000,1,1,1,0,true
baseline_common8,2,array_positional,8192,4,2,89050.000,139940.000,8192,0,0,0,false
baseline_common8,2,where_positional,16,4,2048,9557.422,5232.020,16,16,16,0,true
baseline_common8,2,array_positional,256,4,32,3487.500,2104.000,256,0,0,0,false
baseline_common8,2,geometric_cast,1,4,2048,1483.301,792.000,1,1,1,0,true
baseline_common8,2,bare_concat,8192,4,2,609500.000,127628.000,8192,1,1,0,false
baseline_common8,2,array_mybatis,256,4,32,188481.250,1778025.250,256,256,256,0,true
baseline_common8,2,where_named,16,4,2048,10710.938,7960.000,16,16,16,0,true
baseline_common8,2,where_positional,2,4,2048,1664.453,1456.000,2,2,2,0,true
baseline_common8,2,where_mybatis,16,4,2048,16344.287,14272.000,16,16,16,0,true
baseline_common8,2,array_named,1024,4,8,57762.500,87088.000,1024,1024,1024,0,true
baseline_common8,2,bare_concat,256,4,32,20825.000,3296.000,256,1,1,0,false
