version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
current,4,array_named,4096,1,2,384950.000,518612.000,4096,4096,4096,0,true
current,4,array_named,1024,1,8,94150.000,122336.000,1024,1024,1024,0,true
current,4,geometric_cast,1,1,2048,3473.047,1400.000,1,1,1,0,true
current,4,array_named,8192,1,2,823050.000,1178932.000,8192,8192,8192,0,true
current,4,bare_concat,256,1,32,39384.375,14025.250,256,256,256,0,true
current,4,array_positional,256,1,32,90740.625,101168.000,256,256,256,0,true
current,4,join_mybatis,4,1,2048,10936.572,8616.000,4,4,4,0,true
current,4,join_positional,4,1,2048,11774.463,4312.000,4,4,4,0,true
current,4,deep_unary,1024,1,8,491012.500,147760.000,1,1,1,0,true
current,4,where_positional,16,1,2048,26277.393,6128.000,16,16,16,0,true
current,4,json_constructor,1,1,2048,5134.668,1576.000,1,1,1,0,true
current,4,no_parameters,0,1,2048,3194.727,1400.000,0,0,0,0,true
current,4,array_mybatis,8192,1,2,2765850.000,2745516.000,8192,8192,8192,0,true
current,4,join_named,4,1,2048,9122.021,5016.020,4,4,4,0,true
current,4,deep_unary,4096,1,2,1540300.000,585168.000,1,1,1,0,true
current,4,quoted_and_comments,2,1,2048,5219.238,1608.000,2,2,2,0,true
current,4,array_mybatis,1024,1,8,272762.500,316088.000,1024,1024,1024,0,true
current,4,json_operator,1,1,2048,4155.615,1536.000,1,1,1,0,true
current,4,where_named,16,1,2048,21820.508,11552.000,16,16,16,0,true
current,4,where_positional,128,1,2048,151627.979,42632.000,128,128,128,0,true
current,4,deep_unary,256,1,32,91265.625,38384.000,1,1,1,0,true
current,4,jdbc_escape,1,1,2048,2845.850,1584.000,1,1,1,0,true
current,4,array_positional,1024,1,8,246825.000,418688.000,1024,1024,1024,0,true
current,4,where_positional,2,1,2048,3062.061,1872.000,2,2,2,0,true
current,4,array_named,256,1,32,21125.000,30168.000,256,256,256,0,true
current,4,where_mybatis,2,1,2048,3475.000,4008.000,2,2,2,0,true
current,4,array_positional,8192,1,2,1761850.000,3567740.000,8192,8192,8192,0,true
current,4,bare_concat,8192,1,2,940900.000,583792.000,8192,8192,8192,0,true
current,4,array_mybatis,4096,1,2,944750.000,1280428.000,4096,4096,4096,0,true
current,4,bare_concat,1024,1,8,122725.000,61056.000,1024,1024,1024,0,true
current,4,bare_concat,4096,1,2,490600.000,203160.000,4096,4096,4096,0,true
current,4,where_mybatis,16,1,2048,23970.947,25368.000,16,16,16,0,true
current,4,array_mybatis,256,1,32,79121.875,65544.000,256,256,256,0,true
current,4,array_positional,4096,1,2,1271500.000,1613680.000,4096,4096,4096,0,true
current,4,where_named,2,1,2048,3576.074,2384.000,2,2,2,0,true
current,4,deep_unary,8192,1,2,2846250.000,1209356.000,1,1,1,0,true
current,4,where_mybatis,2,2,2048,5220.850,4016.020,2,2,2,0,true
current,4,json_constructor,1,2,2048,4754.150,1576.000,1,1,1,0,true
current,4,where_positional,128,2,2048,124880.420,42632.000,128,128,128,0,true
current,4,join_mybatis,4,2,2048,7894.238,8616.000,4,4,4,0,true
current,4,no_parameters,0,2,2048,1465.430,1400.000,0,0,0,0,true
current,4,where_positional,2,2,2048,3120.020,1872.000,2,2,2,0,true
current,4,array_positional,256,2,32,56659.375,101168.000,256,256,256,0,true
current,4,jdbc_escape,1,2,2048,2722.412,1584.000,1,1,1,0,true
current,4,array_named,8192,2,2,692500.000,1178932.000,8192,8192,8192,0,true
current,4,quoted_and_comments,2,2,2048,3187.793,1616.020,2,2,2,0,true
current,4,bare_concat,256,2,32,32575.000,13512.000,256,256,256,0,true
current,4,array_named,4096,2,2,346250.000,510400.000,4096,4096,4096,0,true
current,4,join_positional,4,2,2048,9120.459,4312.000,4,4,4,0,true
current,4,array_positional,4096,2,2,1200100.000,1613680.000,4096,4096,4096,0,true
current,4,where_named,2,2,2048,2314.404,2384.000,2,2,2,0,true
current,4,array_positional,1024,2,8,264050.000,418688.000,1024,1024,1024,0,true
current,4,array_named,1024,2,8,79975.000,122336.000,1024,1024,1024,0,true
current,4,bare_concat,4096,2,2,487350.000,203160.000,4096,4096,4096,0,true
current,4,where_positional,16,2,2048,15629.932,6128.000,16,16,16,0,true
current,4,array_mybatis,8192,2,2,1886500.000,2745516.000,8192,8192,8192,0,true
current,4,array_mybatis,4096,2,2,965800.000,1280428.000,4096,4096,4096,0,true
current,4,where_named,16,2,2048,12451.025,11552.000,16,16,16,0,true
current,4,join_named,4,2,2048,6215.234,5008.000,4,4,4,0,true
current,4,where_mybatis,16,2,2048,19209.619,25368.000,16,16,16,0,true
current,4,deep_unary,8192,2,2,2617900.000,1209356.000,1,1,1,0,true
current,4,deep_unary,4096,2,2,1281100.000,593380.000,1,1,1,0,true
current,4,geometric_cast,1,2,2048,2223.193,1400.000,1,1,1,0,true
