version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
current,5,deep_unary,1024,1,8,341675.000,149813.000,1,1,1,0,true
current,5,no_parameters,0,1,2048,1954.297,1400.000,0,0,0,0,true
current,5,array_positional,1024,1,8,452687.500,418688.000,1024,1024,1024,0,true
current,5,where_positional,2,1,2048,3620.947,1872.000,2,2,2,0,true
current,5,array_mybatis,4096,1,2,1070100.000,1272216.000,4096,4096,4096,0,true
current,5,array_named,256,1,32,22912.500,30168.000,256,256,256,0,true
current,5,where_named,2,1,2048,2949.170,2384.000,2,2,2,0,true
current,5,array_named,8192,1,2,913700.000,1178932.000,8192,8192,8192,0,true
current,5,array_positional,256,1,32,80528.125,101681.250,256,256,256,0,true
current,5,deep_unary,8192,1,2,2922200.000,1209356.000,1,1,1,0,true
current,5,where_mybatis,2,1,2048,3928.516,4016.020,2,2,2,0,true
current,5,json_constructor,1,1,2048,2918.408,1576.000,1,1,1,0,true
current,5,join_named,4,1,2048,7147.461,5008.000,4,4,4,0,true
current,5,deep_unary,256,1,32,88481.250,38384.000,1,1,1,0,true
current,5,where_positional,128,1,2048,127845.508,42632.000,128,128,128,0,true
current,5,array_mybatis,8192,1,2,1910300.000,2745516.000,8192,8192,8192,0,true
current,5,bare_concat,256,1,32,31284.375,14025.250,256,256,256,0,true
current,5,bare_concat,8192,1,2,932700.000,575580.000,8192,8192,8192,0,true
current,5,where_mybatis,16,1,2048,18895.996,25376.020,16,16,16,0,true
current,5,array_named,4096,1,2,378800.000,510400.000,4096,4096,4096,0,true
current,5,join_positional,4,1,2048,8205.078,4312.000,4,4,4,0,true
current,5,bare_concat,4096,1,2,494000.000,203160.000,4096,4096,4096,0,true
current,5,where_named,16,1,2048,11856.396,11552.000,16,16,16,0,true
current,5,jdbc_escape,1,1,2048,2641.943,1584.000,1,1,1,0,true
current,5,quoted_and_comments,2,1,2048,3505.664,1608.000,2,2,2,0,true
current,5,array_mybatis,1024,1,8,227750.000,316088.000,1024,1024,1024,0,true
current,5,geometric_cast,1,1,2048,2640.186,1400.000,1,1,1,0,true
current,5,array_mybatis,256,1,32,57400.000,65544.000,256,256,256,0,true
current,5,array_positional,8192,1,2,1720700.000,3567740.000,8192,8192,8192,0,true
current,5,where_positional,16,1,2048,14445.703,6136.020,16,16,16,0,true
current,5,bare_concat,1024,1,8,118625.000,61056.000,1024,1024,1024,0,true
current,5,array_positional,4096,1,2,1088800.000,1613680.000,4096,4096,4096,0,true
current,5,json_operator,1,1,2048,2429.590,1536.000,1,1,1,0,true
current,5,array_named,1024,1,8,76450.000,122336.000,1024,1024,1024,0,true
current,5,deep_unary,4096,1,2,1239300.000,585168.000,1,1,1,0,true
current,5,join_mybatis,4,1,2048,7398.682,8616.000,4,4,4,0,true
current,5,bare_concat,4096,2,2,469750.000,203160.000,4096,4096,4096,0,true
current,5,where_positional,16,2,2048,14506.445,6128.000,16,16,16,0,true
current,5,array_positional,8192,2,2,1670150.000,3567740.000,8192,8192,8192,0,true
current,5,quoted_and_comments,2,2,2048,2912.695,1616.020,2,2,2,0,true
current,5,deep_unary,256,2,32,88981.250,38384.000,1,1,1,0,true
current,5,deep_unary,4096,2,2,1224150.000,585168.000,1,1,1,0,true
current,5,json_operator,1,2,2048,2411.475,1536.000,1,1,1,0,true
current,5,join_positional,4,2,2048,8391.016,4312.000,4,4,4,0,true
current,5,array_named,256,2,32,18546.875,30168.000,256,256,256,0,true
current,5,bare_concat,8192,2,2,936650.000,575580.000,8192,8192,8192,0,true
current,5,array_positional,4096,2,2,824200.000,1621892.000,4096,4096,4096,0,true
current,5,no_parameters,0,2,2048,1395.313,1400.000,0,0,0,0,true
current,5,array_named,1024,2,8,75487.500,122336.000,1024,1024,1024,0,true
current,5,where_mybatis,2,2,2048,4239.307,4008.000,2,2,2,0,true
current,5,array_positional,1024,2,8,213875.000,418688.000,1024,1024,1024,0,true
current,5,where_mybatis,16,2,2048,18470.117,25368.000,16,16,16,0,true
current,5,geometric_cast,1,2,2048,2274.561,1400.000,1,1,1,0,true
current,5,json_constructor,1,2,2048,2493.506,1576.000,1,1,1,0,true
current,5,array_named,4096,2,2,326100.000,510400.000,4096,4096,4096,0,true
current,5,array_named,8192,2,2,657250.000,1178932.000,8192,8192,8192,0,true
current,5,where_named,2,2,2048,2231.348,2392.020,2,2,2,0,true
current,5,array_mybatis,1024,2,8,229425.000,316088.000,1024,1024,1024,0,true
current,5,deep_unary,1024,2,8,321725.000,147760.000,1,1,1,0,true
current,5,join_mybatis,4,2,2048,7309.229,8616.000,4,4,4,0,true
current,5,join_named,4,2,2048,5729.004,5008.000,4,4,4,0,true
current,5,bare_concat,256,2,32,30546.875,13512.000,256,256,256,0,true
current,5,array_mybatis,4096,2,2,917400.000,1272216.000,4096,4096,4096,0,true
current,5,array_mybatis,8192,2,2,1862000.000,2745516.000,8192,8192,8192,0,true
current,5,where_named,16,2,2048,12052.051,11560.020,16,16,16,0,true
current,5,jdbc_escape,1,2,2048,2621.045,1584.000,1,1,1,0,true
current,5,bare_concat,1024,2,8,122062.500,61056.000,1024,1024,1024,0,true
current,5,where_positional,128,2,2048,106396.484,42632.000,128,128,128,0,true
current,5,array_mybatis,256,2,32,56971.875,65544.000,256,256,256,0,true
current,5,array_positional,256,2,32,54115.625,101168.000,256,256,256,0,true
current,5,where_positional,2,2,2048,2944.336,1872.000,2,2,2,0,true
current,5,deep_unary,8192,2,2,2788400.000,1209356.000,1,1,1,0,true
current,5,geometric_cast,1,3,2048,2243.262,1408.020,1,1,1,0,true
current,5,bare_concat,1024,3,8,120287.500,61056.000,1024,1024,1024,0,true
current,5,json_constructor,1,3,2048,2414.893,1576.000,1,1,1,0,true
current,5,bare_concat,8192,3,2,933550.000,575580.000,8192,8192,8192,0,true
current,5,array_mybatis,256,3,32,56040.625,66057.250,256,256,256,0,true
current,5,bare_concat,256,3,32,43406.250,13512.000,256,256,256,0,true
current,5,array_mybatis,8192,3,2,1875250.000,2745516.000,8192,8192,8192,0,true
current,5,array_positional,8192,3,2,1696800.000,3575952.000,8192,8192,8192,0,true
current,5,array_positional,1024,3,8,214075.000,420741.000,1024,1024,1024,0,true
current,5,json_operator,1,3,2048,2433.643,1536.000,1,1,1,0,true
current,5,deep_unary,1024,3,8,318237.500,147760.000,1,1,1,0,true
current,5,deep_unary,256,3,32,79709.375,38384.000,1,1,1,0,true
current,5,deep_unary,8192,3,2,2495100.000,1209356.000,1,1,1,0,true
current,5,array_positional,256,3,32,53496.875,101681.250,256,256,256,0,true
current,5,array_named,4096,3,2,327550.000,510400.000,4096,4096,4096,0,true
current,5,array_mybatis,4096,3,2,917850.000,1272216.000,4096,4096,4096,0,true
current,5,join_mybatis,4,3,2048,7517.871,8616.000,4,4,4,0,true
current,5,where_named,16,3,2048,11890.820,11552.000,16,16,16,0,true
current,5,deep_unary,4096,3,2,1248500.000,585168.000,1,1,1,0,true
current,5,where_positional,128,3,2048,105031.934,42632.000,128,128,128,0,true
current,5,array_named,1024,3,8,76450.000,122336.000,1024,1024,1024,0,true
current,5,where_positional,2,3,2048,2894.824,1872.000,2,2,2,0,true
current,5,where_mybatis,2,3,2048,3157.471,4008.000,2,2,2,0,true
current,5,no_parameters,0,3,2048,1397.607,1400.000,0,0,0,0,true
current,5,array_named,256,3,32,18903.125,30168.000,256,256,256,0,true
current,5,quoted_and_comments,2,3,2048,2954.785,1608.000,2,2,2,0,true
current,5,where_named,2,3,2048,2632.568,2384.000,2,2,2,0,true
current,5,join_named,4,3,2048,6835.449,5008.000,4,4,4,0,true
current,5,jdbc_escape,1,3,2048,2725.879,1584.000,1,1,1,0,true
current,5,array_positional,4096,3,2,1924800.000,1613680.000,4096,4096,4096,0,true
current,5,array_named,8192,3,2,664650.000,1178932.000,8192,8192,8192,0,true
current,5,bare_concat,4096,3,2,472350.000,211372.000,4096,4096,4096,0,true
current,5,array_mybatis,1024,3,8,228612.500,316088.000,1024,1024,1024,0,true
current,5,where_positional,16,3,2048,14408.838,6128.000,16,16,16,0,true
current,5,where_mybatis,16,3,2048,18509.424,25368.000,16,16,16,0,true
current,5,join_positional,4,3,2048,8315.381,4312.000,4,4,4,0,true
current,5,where_mybatis,2,4,2048,3484.082,4008.000,2,2,2,0,true
current,5,array_named,256,4,32,18718.750,30168.000,256,256,256,0,true
current,5,array_positional,1024,4,8,216562.500,418688.000,1024,1024,1024,0,true
current,5,where_positional,128,4,2048,104339.795,42632.000,128,128,128,0,true
current,5,bare_concat,1024,4,8,120962.500,61056.000,1024,1024,1024,0,true
current,5,array_positional,4096,4,2,831100.000,1613680.000,4096,4096,4096,0,true
current,5,json_operator,1,4,2048,2530.127,1536.000,1,1,1,0,true
current,5,array_mybatis,8192,4,2,1860950.000,2745516.000,8192,8192,8192,0,true
current,5,array_named,1024,4,8,80587.500,124389.000,1024,1024,1024,0,true
current,5,where_positional,16,4,2048,14379.932,6128.000,16,16,16,0,true
current,5,bare_concat,8192,4,2,940800.000,575580.000,8192,8192,8192,0,true
current,5,jdbc_escape,1,4,2048,2599.072,1592.020,1,1,1,0,true
current,5,join_named,4,4,2048,6200.098,5008.000,4,4,4,0,true
current,5,array_mybatis,256,4,32,55615.625,65544.000,256,256,256,0,true
current,5,deep_unary,256,4,32,80325.000,38384.000,1,1,1,0,true
current,5,where_named,2,4,2048,2215.283,2384.000,2,2,2,0,true
current,5,geometric_cast,1,4,2048,3169.385,1400.000,1,1,1,0,true
current,5,array_positional,8192,4,2,1708500.000,3567740.000,8192,8192,8192,0,true
current,5,array_mybatis,4096,4,2,939050.000,1280428.000,4096,4096,4096,0,true
current,5,join_positional,4,4,2048,8655.957,4312.000,4,4,4,0,true
current,5,quoted_and_comments,2,4,2048,3172.510,1608.000,2,2,2,0,true
current,5,where_mybatis,16,4,2048,18591.797,25368.000,16,16,16,0,true
current,5,json_constructor,1,4,2048,2487.646,1576.000,1,1,1,0,true
current,5,bare_concat,4096,4,2,460300.000,203160.000,4096,4096,4096,0,true
current,5,join_mybatis,4,4,2048,7661.230,8616.000,4,4,4,0,true
current,5,deep_unary,4096,4,2,1245550.000,585168.000,1,1,1,0,true
