version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
baseline,1,array_positional,4096,1,2,36250.000,33356.000,4096,0,0,0,false
baseline,1,array_mybatis,1024,1,8,2630412.500,27681488.000,1024,1024,1024,0,true
baseline,1,quoted_and_comments,2,1,2048,1697.266,1192.000,2,2,2,0,true
baseline,1,array_named,4096,1,2,267350.000,395776.000,4096,4096,4096,0,true
baseline,1,no_parameters,0,1,2048,1221.143,1248.000,0,0,0,0,true
baseline,1,where_positional,16,1,2048,10304.688,5224.000,16,16,16,0,true
baseline,1,deep_unary,256,1,32,56962.500,33048.000,1,1,1,0,true
baseline,1,array_positional,1024,1,8,8837.500,6712.000,1024,0,0,0,false
baseline,1,array_named,256,1,32,15006.250,22776.000,256,256,256,0,true
baseline,1,json_constructor,1,1,2048,1933.740,1136.000,1,0,0,0,false
baseline,1,where_positional,128,1,2048,75971.143,35904.000,128,128,128,0,true
baseline,1,array_mybatis,8192,1,2,150610200.000,1814143252.000,8192,8192,8192,0,true
baseline,1,geometric_cast,1,1,2048,1682.129,800.020,1,1,1,0,true
baseline,1,array_positional,8192,1,2,74350.000,139940.000,8192,0,0,0,false
baseline,1,where_mybatis,2,1,2048,2532.520,2560.020,2,2,2,0,true
baseline,1,bare_concat,256,1,32,20106.250,3296.000,256,1,1,0,false
baseline,1,where_positional,2,1,2048,1613.379,1456.000,2,2,2,0,true
baseline,1,deep_unary,4096,1,2,857600.000,510648.000,1,1,1,0,true
baseline,1,array_positional,256,1,32,2968.750,2104.000,256,0,0,0,false
baseline,1,where_named,16,1,2048,11920.215,7960.000,16,16,16,0,true
baseline,1,bare_concat,1024,1,8,101100.000,11360.000,1024,1,1,0,false
baseline,1,join_positional,4,1,2048,5311.426,3824.000,4,4,4,0,true
baseline,1,deep_unary,8192,1,2,1852450.000,1061092.000,1,1,1,0,true
baseline,1,array_mybatis,4096,1,2,39097050.000,453553324.000,4096,4096,4096,0,true
baseline,1,where_named,2,1,2048,2002.295,1816.000,2,2,2,0,true
baseline,1,array_mybatis,256,1,32,217468.750,1777536.000,256,256,256,0,true
baseline,1,jdbc_escape,1,1,2048,1993.604,1176.000,1,1,1,0,true
baseline,1,bare_concat,8192,1,2,717750.000,127628.000,8192,1,1,0,false
baseline,1,array_named,8192,1,2,892850.000,872056.000,8192,8192,8192,0,true
baseline,1,deep_unary,1024,1,8,250725.000,130621.000,1,1,1,0,true
baseline,1,bare_concat,4096,1,2,349400.000,43616.000,4096,1,1,0,false
baseline,1,array_named,1024,1,8,62762.500,87088.000,1024,1024,1024,0,true
baseline,1,join_mybatis,4,1,2048,6983.350,5800.000,4,4,4,0,true
baseline,1,json_operator,1,1,2048,1580.029,1128.000,1,1,1,0,true
baseline,1,where_mybatis,16,1,2048,16661.377,14656.000,16,16,16,0,true
baseline,1,join_named,4,1,2048,5254.785,3968.000,4,4,4,0,true
baseline,1,array_named,1024,2,8,61012.500,87088.000,1024,1024,1024,0,true
baseline,1,join_positional,4,2,2048,4897.803,3824.000,4,4,4,0,true
baseline,1,where_named,2,2,2048,1955.225,1816.000,2,2,2,0,true
baseline,1,deep_unary,256,2,32,56403.125,33048.000,1,1,1,0,true
baseline,1,array_mybatis,1024,2,8,2599912.500,27681488.000,1024,1024,1024,0,true
baseline,1,bare_concat,1024,2,8,77512.500,11360.000,1024,1,1,0,false
baseline,1,array_positional,8192,2,2,79200.000,139940.000,8192,0,0,0,false
baseline,1,join_named,4,2,2048,5235.205,3976.020,4,4,4,0,true
baseline,1,json_constructor,1,2,2048,1478.857,1136.000,1,0,0,0,false
baseline,1,array_mybatis,4096,2,2,37408150.000,453545112.000,4096,4096,4096,0,true
baseline,1,bare_concat,4096,2,2,307050.000,43616.000,4096,1,1,0,false
baseline,1,where_positional,128,2,2048,74934.375,35904.000,128,128,128,0,true
baseline,1,deep_unary,4096,2,2,857150.000,510648.000,1,1,1,0,true
baseline,1,array_named,8192,2,2,509700.000,863844.000,8192,8192,8192,0,true
baseline,1,array_mybatis,8192,2,2,145545350.000,1814151464.000,8192,8192,8192,0,true
baseline,1,array_positional,256,2,32,2950.000,2617.250,256,0,0,0,false
baseline,1,array_positional,1024,2,8,8787.500,6712.000,1024,0,0,0,false
baseline,1,deep_unary,8192,2,2,1672450.000,1061092.000,1,1,1,0,true
baseline,1,bare_concat,256,2,32,20034.375,3809.250,256,1,1,0,false
baseline,1,no_parameters,0,2,2048,1230.322,1248.000,0,0,0,0,true
baseline,1,array_mybatis,256,2,32,200250.000,1777536.000,256,256,256,0,true
baseline,1,bare_concat,8192,2,2,607350.000,127628.000,8192,1,1,0,false
baseline,1,where_positional,16,2,2048,9968.457,5232.020,16,16,16,0,true
