version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
baseline,4,raw_late_modifier,1,23741,828.790,2480.000,true
baseline,4,mybatis_in_1024,1,198,94515.152,256896.000,true
baseline,4,raw_condition_only,1,4626,5277.021,7816.000,true
baseline,4,named_dialect_Microsoft_SQL_Server,1,6460,1553.963,4320.000,true
baseline,4,positional_select_expressions,1,4297,2206.470,2728.000,true
baseline,4,raw_insert_entity,1,26403,877.927,2176.000,false
baseline,4,positional_group_order,1,3564,3430.920,6336.000,true
baseline,4,mybatis_group_order,1,5506,3953.596,7264.000,true
baseline,4,raw_naming_KEBAB_CASE,1,3962,5523.523,8840.000,true
baseline,4,positional_dialect_DB2,1,18949,1285.999,3544.000,true
baseline,4,raw_select_star,1,80861,293.917,1424.000,true
baseline,4,named_delete,1,50900,487.811,1960.000,true
baseline,4,named_retry_rollback,1,4346,4407.984,8264.000,true
baseline,4,named_pagination,1,17476,1301.511,4072.000,true
baseline,4,mybatis_batch_beans,1,1583,7877.764,22080.000,true
baseline,4,positional_pagination,1,8599,1028.259,3288.000,true
baseline,4,positional_union_builder,1,1898,6140.306,9768.000,true
baseline,4,raw_insert_placeholders,1,31897,774.715,1944.000,true
baseline,4,raw_batch_beans,1,2944,7241.202,16896.000,false
baseline,4,named_dialect_DB2,1,14255,1465.963,4320.000,true
baseline,4,positional_in_expression,1,3980,4523.367,9760.000,true
baseline,4,mybatis_batch_64,1,564,38414.894,118896.000,true
baseline,4,mybatis_raw_expression,1,13647,1610.017,2624.000,true
baseline,4,raw_in_expression,1,1198,19697.579,56616.000,true
baseline,4,mybatis_select_expressions,1,10317,2573.956,2728.000,true
baseline,4,named_in_expression,1,536,28742.724,90680.000,true
baseline,4,named_insert_entity,1,22495,973.923,2760.000,true
baseline,4,positional_naming_CAMEL_CASE,1,4664,3209.177,4928.000,true
baseline,4,raw_update_chain_16,1,2735,8427.605,25448.000,true
baseline,4,named_insert_values,1,15513,1261.800,3048.000,true
baseline,4,mybatis_subquery_raw,1,33514,650.704,2272.000,true
baseline,4,mybatis_naming_SCREAMING_SNAKE_CASE,1,2304,5916.580,9000.000,true
baseline,4,named_select_columns,1,12097,801.959,1952.000,true
baseline,4,positional_join_on,1,6522,1589.144,3832.000,true
baseline,4,positional_between,1,16440,1122.950,3056.000,true
baseline,4,named_in_256,1,543,30061.694,90712.000,true
baseline,4,raw_in_256,1,1082,18112.847,56640.000,true
baseline,4,mybatis_repeated_names,1,852,25735.094,52872.000,true
baseline,4,raw_join_using,1,22564,944.066,3176.000,true
baseline,4,mybatis_update_chain_16,1,1555,13873.441,39936.000,true
baseline,4,raw_naming_UPPER_CAMEL_CASE,1,3668,5778.762,8840.000,true
baseline,4,positional_dialect_PostgreSQL,1,16836,1206.480,3360.000,true
baseline,4,named_dialect_PostgreSQL,1,8932,1544.346,4144.000,true
baseline,4,raw_where_128,1,415,47747.711,56496.000,true
baseline,4,positional_subquery_structured,1,7265,1446.043,4704.000,true
baseline,4,named_row_in,1,14961,1458.893,4016.000,true
baseline,4,mybatis_mixed_literals,1,11326,1591.815,3432.000,true
baseline,4,positional_dialect_Microsoft_SQL_Server,1,15082,1384.962,3544.000,true
baseline,4,named_naming_UPPER_CAMEL_CASE,1,3267,6381.757,10584.000,true
baseline,4,positional_dialect_Oracle,1,8871,1175.516,3496.000,true
baseline,4,positional_derived,1,1113,10151.572,15296.000,true
baseline,4,named_update_chain_16,1,1274,18210.832,47000.000,true
baseline,4,positional_naming_SCREAMING_SNAKE_CASE,1,1842,5623.453,5904.000,true
