version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
before,2,named_in_1024,1,175,109809.143,353296.000,true
before,2,positional_select_columns,1,25949,793.738,2104.000,true
before,2,mybatis_naming_UPPER_CAMEL_CASE,1,3601,5663.344,9520.000,true
before,2,positional_batch_beans,1,4022,5440.353,11200.000,true
before,2,named_derived,1,4872,4388.054,9536.000,true
before,2,named_delete,1,38592,485.502,2000.000,true
before,2,mybatis_naming_CAMEL_CASE,1,3776,5675.768,9504.000,true
before,2,mybatis_between,1,17404,1242.054,3592.000,true
before,2,raw_mixed_literals,1,14946,1431.995,3368.000,true
before,2,positional_select_entity,1,37717,602.561,1992.000,true
before,2,named_nested,1,15951,1323.315,3816.000,true
before,2,mybatis_select_columns,1,25518,789.858,2104.000,true
before,2,named_dialect_DB2,1,16301,1313.987,4392.000,true
before,2,positional_late_modifier,1,33278,652.025,2440.000,true
before,2,positional_naming_SCREAMING_SNAKE_CASE,1,4532,4018.866,6712.000,true
before,2,raw_union_builder,1,8297,2640.014,6192.000,true
before,2,named_join_using,1,21402,1016.536,3680.000,true
before,2,mybatis_in_16,1,11794,1716.356,6208.000,true
before,2,mybatis_row_in,1,17096,1268.507,3736.000,true
before,2,mybatis_union_builder,1,5104,4339.929,8984.000,true
before,2,mybatis_where_eq,1,20241,968.603,3112.000,true
before,2,positional_pagination,1,17485,897.941,3408.000,true
before,2,mybatis_select_star,1,81186,233.812,1240.000,true
before,2,positional_nested,1,17741,1136.323,3120.000,true
before,2,mybatis_where_16,1,3952,5368.016,9792.000,true
before,2,named_naming_CAMEL_CASE,1,3571,5935.256,11104.000,true
before,2,named_naming_KEBAB_CASE,1,3587,5948.536,11392.000,true
before,2,positional_dialect_Oracle,1,21371,1001.624,3616.000,true
before,2,mybatis_in_256,1,1065,20840.188,66696.000,true
before,2,named_subquery_structured,1,12355,1653.412,5640.000,true
before,2,positional_where_16,1,5207,3924.870,6696.000,true
before,2,mybatis_pagination,1,17572,1152.145,3928.000,true
before,2,positional_dialect_MySQL,1,21761,981.710,3432.000,true
before,2,raw_update_map,1,16070,1273.815,3712.000,true
before,2,named_dialect_PostgreSQL,1,15453,1338.439,4216.000,true
before,2,mybatis_subquery_raw,1,32524,801.630,2352.000,true
before,2,positional_in_16,1,25787,845.728,2736.000,true
before,2,raw_batch_4,1,9409,2278.893,7456.000,true
before,2,positional_in_17,1,24599,851.067,2752.000,true
before,2,raw_batch_64,1,931,23566.380,92416.000,true
before,2,named_naming_SCREAMING_SNAKE_CASE,1,3707,5947.154,11408.000,true
before,2,mybatis_union_raw,1,19174,1062.600,1968.000,true
before,2,mybatis_update_map,1,13670,1550.841,4368.000,true
before,2,positional_insert_values,1,26490,848.290,2232.000,true
before,2,raw_between,1,18291,1183.773,3432.000,true
before,2,named_between,1,16560,1141.636,3848.000,true
before,2,named_union_builder,1,4818,4493.587,8984.000,true
before,2,custom_handler_where,1,3841,5866.545,11424.000,true
before,2,positional_row_in,1,20095,832.416,2752.000,true
before,2,raw_row_in,1,18939,1129.732,3168.000,true
before,2,positional_naming_KEBAB_CASE,1,4890,4125.072,6696.000,true
before,2,named_dialect_Oracle,1,16649,1350.940,4392.000,true
before,2,positional_update_chain_16,1,3511,6089.348,23168.000,true
before,2,raw_subquery_structured,1,15477,1371.332,4720.000,true
before,2,positional_dialect_DB2,1,19073,1038.132,3616.000,true
before,2,mybatis_raw_expression,1,19790,1097.317,2616.000,true
before,2,positional_mixed_literals,1,18781,1113.737,2976.000,true
before,2,positional_batch_64,1,1237,17756.912,70320.000,true
before,2,mybatis_insert_placeholders,1,22640,940.159,2736.000,true
before,2,named_in_16,1,9745,1997.568,7680.000,true
before,2,positional_insert_entity,1,37890,614.086,1816.000,true
before,2,raw_where_128,1,557,40463.016,62680.000,true
before,2,mybatis_in_1024,1,239,95972.385,256976.000,true
before,2,raw_in_16,1,13065,1530.478,5680.000,true
before,2,named_union_raw,1,19438,1168.598,1968.000,true
before,2,mybatis_nested,1,16260,1269.336,3584.000,true
before,2,mybatis_in_17,1,10568,1889.506,6424.000,true
before,2,mybatis_insert_entity,1,22555,837.606,2456.000,true
before,2,positional_union_raw,1,20032,1148.812,1968.000,true
before,2,mybatis_join_on,1,14632,1436.796,4192.000,true
before,2,named_in_256,1,859,23393.364,90792.000,true
before,2,named_in_17,1,9671,2154.069,7968.000,true
before,2,raw_select_star,1,84456,225.703,1240.000,true
before,2,mybatis_derived,1,4848,4148.432,9456.000,true
before,2,raw_naming_SCREAMING_SNAKE_CASE,1,4104,5191.179,9664.000,true
before,2,named_dialect_MySQL,1,16829,1344.310,4216.000,true
before,2,raw_delete,1,54205,411.209,1664.000,true
before,2,raw_retry_rollback,1,5921,3615.555,6400.000,true
before,2,mybatis_repeated_names,1,885,22984.633,58032.000,true
