version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
current,3,named_subquery_structured,1,15322,1386.725,3568.000,true
current,3,mybatis_in_1024,1,283,85647.703,182240.000,true
current,3,positional_retry_rollback,1,7047,2432.468,3864.000,true
current,3,mybatis_between,1,20774,1324.872,2344.000,true
current,3,named_batch_4,1,10174,1808.325,5584.000,true
current,3,named_batch_beans,1,3001,6322.792,18616.000,true
current,3,positional_join_using,1,31474,718.749,1752.000,true
current,3,mybatis_repeated_names,1,1081,18192.692,30536.000,true
current,3,positional_select_star,1,104307,215.294,880.000,true
current,3,raw_select_entity,1,39721,535.349,1304.000,true
current,3,mybatis_naming_CAMEL_CASE,1,6658,3059.973,3568.000,true
current,3,raw_in_1024,1,1602,14062.984,6328.000,true
current,3,named_derived,1,4319,4463.255,7256.000,true
current,3,raw_where_16,1,7306,2931.782,3272.000,true
current,3,positional_join_on,1,20469,1131.272,2424.000,true
current,3,positional_naming_CAMEL_CASE,1,8983,2086.408,1880.000,true
current,3,mybatis_subquery_raw,1,37778,483.472,1344.000,true
current,3,mybatis_in_16,1,14314,1489.074,4048.000,true
current,3,named_in_1024,1,210,90720.476,278560.000,true
current,3,named_in_expression,1,882,24071.995,72456.000,true
current,3,positional_condition_only,1,7904,2394.446,3104.000,true
current,3,mybatis_retry_rollback,1,7488,3676.856,4784.000,true
current,3,positional_naming_SCREAMING_SNAKE_CASE,1,5047,3127.184,3664.000,true
current,3,named_dialect_DB2,1,20609,1046.388,2584.000,true
current,3,positional_insert_entity,1,20057,581.627,1192.000,true
current,3,mybatis_batch_4,1,11642,2596.075,4504.000,true
current,3,named_insert_placeholders,1,22790,651.961,1952.000,true
current,3,mybatis_naming_UPPER_CAMEL_CASE,1,4824,4373.155,5064.000,true
current,3,raw_batch_4,1,16887,1230.378,3272.000,true
current,3,mybatis_insert_entity,1,28024,774.907,1568.000,true
current,3,positional_in_expression,1,5855,3462.391,7536.000,true
current,3,raw_derived,1,6193,3365.913,5216.000,true
current,3,mybatis_join_using,1,28307,751.298,1976.000,true
current,3,named_mixed_literals,1,14403,1059.252,2416.000,true
current,3,mybatis_derived,1,5124,4151.483,7208.000,true
current,3,positional_mixed_literals,1,24618,905.979,1696.000,true
current,3,named_select_star,1,80632,222.221,880.000,true
current,3,mybatis_insert_values,1,26520,769.525,1840.000,true
current,3,positional_late_modifier,1,38910,507.764,1432.000,true
current,3,positional_union_builder,1,9268,2309.614,3992.000,true
current,3,raw_where_eq,1,34461,620.705,1504.000,true
current,3,named_late_modifier,1,37181,605.729,1816.000,true
current,3,mybatis_join_on,1,18602,1199.226,2648.000,true
current,3,named_insert_values,1,23805,828.868,2176.000,true
current,3,named_batch_64,1,954,22769.078,70280.000,true
current,3,raw_in_16,1,31109,611.582,1344.000,true
current,3,raw_batch_64,1,1848,11510.444,30152.000,true
current,3,raw_delete,1,81859,274.583,912.000,true
current,3,named_select_entity,1,38897,512.829,1304.000,true
current,3,positional_derived,1,5618,3678.640,5480.000,true
current,3,mybatis_update_map,1,19430,1055.244,2512.000,true
current,3,raw_update_map,1,27294,816.319,1960.000,true
current,3,raw_where_128,1,1030,21205.437,17776.000,true
current,3,named_repeated_names,1,1000,19203.400,42584.000,true
current,3,positional_naming_KEBAB_CASE,1,6898,3000.246,3648.000,true
current,3,mybatis_naming_SCREAMING_SNAKE_CASE,1,4907,3955.513,5352.000,true
current,3,named_where_eq,1,26014,771.092,1976.000,true
current,3,named_dialect_Microsoft_SQL_Server,1,18205,1209.261,2584.000,true
current,3,positional_naming_NO_CHANGE,1,11048,1872.330,1880.000,true
current,3,mybatis_group_order,1,12342,2019.503,3608.000,true
current,3,named_nested,1,19112,1105.410,2256.000,true
current,3,positional_update_chain_16,1,4980,6210.301,14560.000,true
current,3,raw_naming_SCREAMING_SNAKE_CASE,1,5445,4190.597,3288.000,true
current,3,mybatis_condition_only,1,6514,4203.316,4784.000,true
current,3,positional_in_17,1,26351,690.076,1680.000,true
