version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
before,1,array_positional,4096,1,298,25883.893,58031.114,4096,4096,4096,0,true
before,1,array_mybatis,1024,1,85,92414.118,280920.000,1024,1024,1024,0,true
before,1,quoted_and_comments,2,1,2048,1704.297,1432.000,2,2,2,0,true
before,1,array_named,4096,1,45,204613.333,453056.000,4096,4096,4096,0,true
before,1,no_parameters,0,1,2048,1036.865,1184.000,0,0,0,0,true
before,1,where_positional,16,1,2048,5601.855,5680.000,16,16,16,0,true
before,1,deep_unary,256,1,294,26885.374,37560.000,1,1,1,0,true
before,1,array_positional,1024,1,654,7450.459,14968.000,1024,1024,1024,0,true
before,1,array_named,256,1,525,12812.381,26440.000,256,256,256,0,true
before,1,json_constructor,1,1,2048,1286.377,1336.000,1,1,1,0,true
before,1,where_positional,128,1,2048,42534.082,39944.000,128,128,128,0,true
before,1,array_mybatis,8192,1,11,826545.455,2165674.909,8192,8192,8192,0,true
before,1,geometric_cast,1,1,2048,1053.809,1096.020,1,1,1,0,true
before,1,array_positional,8192,1,158,69695.570,213648.051,8192,8192,8192,0,true
before,1,where_mybatis,2,1,2048,1877.100,3032.020,2,2,2,0,true
before,1,bare_concat,256,1,691,12530.825,10520.000,256,256,256,0,true
before,1,where_positional,2,1,2048,1390.576,1624.000,2,2,2,0,true
before,1,deep_unary,4096,1,25,415508.000,576664.000,1,1,1,0,true
before,1,array_positional,256,1,352,3028.409,4216.000,256,256,256,0,true
before,1,where_named,16,1,2048,5683.838,9632.000,16,16,16,0,true
before,1,bare_concat,1024,1,194,50054.639,46440.000,1024,1024,1024,0,true
before,1,join_positional,4,1,2048,3754.346,4008.000,4,4,4,0,true
before,1,deep_unary,8192,1,12,926375.000,1199503.333,1,1,1,0,true
before,1,array_mybatis,4096,1,19,360115.789,1038584.421,4096,4096,4096,0,true
before,1,where_named,2,1,2048,1291.797,2032.000,2,2,2,0,true
before,1,array_mybatis,256,1,354,23179.096,58232.000,256,256,256,0,true
before,1,jdbc_escape,1,1,2048,1445.166,1368.000,1,1,1,0,true
before,1,bare_concat,8192,1,27,405725.926,450931.556,8192,8192,8192,0,true
before,1,array_named,8192,1,22,413377.273,987472.000,8192,8192,8192,0,true
before,1,deep_unary,1024,1,95,110449.474,145572.884,1,1,1,0,true
before,1,bare_concat,4096,1,54,197079.630,158072.000,4096,4096,4096,0,true
before,1,array_named,1024,1,109,46666.055,104680.000,1024,1024,1024,0,true
before,1,join_mybatis,4,1,2048,4763.965,6688.000,4,4,4,0,true
before,1,json_operator,1,1,2048,1429.199,1320.000,1,1,1,0,true
before,1,where_mybatis,16,1,2048,10716.797,18040.000,16,16,16,0,true
before,1,join_named,4,1,2048,3743.652,4392.000,4,4,4,0,true
before,1,array_named,1024,2,109,45173.394,104680.000,1024,1024,1024,0,true
before,1,join_positional,4,2,2048,3688.867,4008.000,4,4,4,0,true
before,1,where_named,2,2,2048,1319.385,2032.000,2,2,2,0,true
before,1,deep_unary,256,2,294,37256.122,37560.000,1,1,1,0,true
before,1,array_mybatis,1024,2,85,98795.294,280920.000,1024,1024,1024,0,true
before,1,bare_concat,1024,2,194,51570.103,46440.000,1024,1024,1024,0,true
