version,fork,shape,size,round,operations,ns_per_op,bytes_per_op,expected,min_count,max_count,errors,semantic_match
current,2,array_named,8192,1,24,1296091.667,859552.000,8192,8192,8192,0,true
current,2,where_mybatis,16,1,2048,32910.352,15927.395,16,16,16,0,true
current,2,deep_unary,8192,1,4,942175.000,457550.000,1,1,1,0,true
current,2,bare_concat,256,1,723,51945.781,10494.716,256,256,256,0,true
current,2,deep_unary,1024,1,31,221532.258,52560.000,1,1,1,0,true
current,2,where_positional,128,1,2048,145806.445,32344.000,128,128,128,0,true
current,2,where_positional,16,1,2048,5197.949,4096.000,16,16,16,0,true
current,2,array_named,256,1,474,11974.262,26008.000,256,256,256,0,true
current,2,quoted_and_comments,2,1,2048,1600.146,1240.000,2,2,2,0,true
current,2,join_mybatis,4,1,2048,4093.750,5680.000,4,4,4,0,true
current,2,where_named,16,1,2048,5587.305,8816.000,16,16,16,0,true
current,2,deep_unary,256,1,112,26831.250,12936.000,1,1,1,0,true
current,2,json_operator,1,1,2048,1340.381,1176.000,1,1,1,0,true
current,2,jdbc_escape,1,1,2048,1307.471,1176.000,1,1,1,0,true
current,2,array_named,4096,1,49,209010.204,377272.000,4096,4096,4096,0,true
current,2,array_mybatis,1024,1,91,93053.846,206160.000,1024,1024,1024,0,true
current,2,array_positional,1024,1,1421,6820.830,13912.000,1024,1024,1024,0,true
current,2,array_mybatis,256,1,375,23188.267,52680.000,256,256,256,0,true
current,2,array_mybatis,8192,1,12,708633.333,1710199.333,8192,8192,8192,0,true
current,2,bare_concat,4096,1,55,193010.909,178074.618,4096,4096,4096,0,true
current,2,where_named,2,1,2048,1138.916,1888.000,2,2,2,0,true
current,2,geometric_cast,1,1,2048,1189.014,1040.000,1,1,1,0,true
current,2,array_mybatis,4096,1,21,380980.952,803304.000,4096,4096,4096,0,true
current,2,join_positional,4,1,2048,3322.949,3192.000,4,4,4,0,true
current,2,array_named,1024,1,180,46816.667,99616.000,1024,1024,1024,0,true
