version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
current,3,named_subquery_structured,1,2511,4538.550,3616.000,true
current,3,mybatis_in_1024,1,44,224138.636,182264.000,true
current,3,positional_retry_rollback,1,494,6459.514,3888.000,true
current,3,mybatis_between,1,3039,3284.140,2368.000,true
current,3,named_batch_4,1,5337,5207.026,5608.000,true
current,3,named_batch_beans,1,1184,29238.598,18640.000,true
current,3,positional_join_using,1,1378,1562.337,1776.000,true
current,3,mybatis_repeated_names,1,367,33022.343,30560.000,true
current,3,positional_select_star,1,2773,464.623,904.000,true
current,3,raw_select_entity,1,18555,1342.301,1328.000,true
current,3,mybatis_naming_CAMEL_CASE,1,2642,8452.763,3592.000,true
current,3,raw_in_1024,1,1124,33806.050,6352.000,true
current,3,named_derived,1,2125,10699.529,7360.000,true
current,3,raw_where_16,1,3012,9408.632,3296.000,true
current,3,positional_join_on,1,7997,3613.092,2448.000,true
current,3,positional_naming_CAMEL_CASE,1,3696,5495.509,1904.000,true
current,3,mybatis_subquery_raw,1,9525,1480.577,1368.000,true
current,3,mybatis_in_16,1,5945,4349.437,4072.000,true
current,3,named_in_1024,1,99,202247.475,278584.000,true
current,3,named_in_expression,1,379,92117.942,72480.000,true
current,3,positional_condition_only,1,49,6112.245,3128.000,true
current,3,mybatis_retry_rollback,1,3441,9492.647,4808.000,true
current,3,positional_naming_SCREAMING_SNAKE_CASE,1,3143,9259.529,3688.000,true
current,3,named_dialect_DB2,1,8678,3202.892,2608.000,true
current,3,positional_insert_entity,1,11102,1620.771,1216.000,true
current,3,mybatis_batch_4,1,4241,5948.833,4528.000,true
current,3,named_insert_placeholders,1,8280,2073.261,1944.000,true
current,3,mybatis_naming_UPPER_CAMEL_CASE,1,1951,11289.339,5088.000,true
current,3,raw_batch_4,1,16133,2583.190,3296.000,true
current,3,mybatis_insert_entity,1,12639,2074.974,1592.000,true
current,3,positional_in_expression,1,3098,9473.757,7560.000,true
current,3,raw_derived,1,168,21983.333,5264.000,true
current,3,mybatis_join_using,1,9034,1950.199,2000.000,true
current,3,named_mixed_literals,1,569,2344.815,2440.000,true
current,3,mybatis_derived,1,3773,9554.943,7256.000,true
current,3,positional_mixed_literals,1,455,1918.242,1720.000,true
current,3,named_select_star,1,24835,425.814,904.000,true
current,3,mybatis_insert_values,1,2062,1550.145,1864.000,true
current,3,positional_late_modifier,1,14671,1126.222,1456.000,true
current,3,positional_union_builder,1,4,19200.000,3968.000,true
current,3,raw_where_eq,1,17285,1227.047,1528.000,true
current,3,named_late_modifier,1,12192,1315.978,1840.000,true
current,3,mybatis_join_on,1,1874,2746.798,2672.000,true
current,3,named_insert_values,1,9509,1969.587,2200.000,true
current,3,named_batch_64,1,325,54281.538,70304.000,true
current,3,raw_in_16,1,14241,2633.263,1368.000,true
current,3,raw_batch_64,1,1588,33384.887,30176.000,true
current,3,raw_delete,1,68196,732.241,936.000,true
current,3,named_select_entity,1,28212,1340.593,1328.000,true
current,3,positional_derived,1,1517,8214.239,5528.000,true
current,3,mybatis_update_map,1,8038,3669.719,2536.000,true
current,3,raw_update_map,1,23919,2709.068,1984.000,true
current,3,raw_where_128,1,437,61265.904,17800.000,true
current,3,named_repeated_names,1,163,70166.871,42608.000,true
current,3,positional_naming_KEBAB_CASE,1,2915,9601.235,3672.000,true
current,3,mybatis_naming_SCREAMING_SNAKE_CASE,1,2019,10842.645,5376.000,true
current,3,named_where_eq,1,16460,2516.707,2000.000,true
current,3,named_dialect_Microsoft_SQL_Server,1,6816,3921.728,2608.000,true
current,3,positional_naming_NO_CHANGE,1,4315,6640.139,1904.000,true
current,3,mybatis_group_order,1,3723,6162.638,3632.000,true
current,3,named_nested,1,331,3423.867,2280.000,true
current,3,positional_update_chain_16,1,1838,11606.257,14584.000,true
current,3,raw_naming_SCREAMING_SNAKE_CASE,1,940,11078.511,3312.000,true
current,3,mybatis_condition_only,1,2195,14318.542,4808.000,true
current,3,positional_in_17,1,786,5647.328,1704.000,true
current,3,positional_raw_expression,1,9512,7203.101,1768.000,true
current,3,raw_in_256,1,660,15996.970,2488.000,true
current,3,positional_where_16,1,2986,7773.141,3672.000,true
current,3,positional_batch_64,1,477,22736.059,23440.000,true
current,3,positional_subquery_raw,1,20629,953.662,1368.000,true
current,3,mybatis_where_16,1,55,8405.455,5360.000,true
current,3,named_raw_expression,1,6535,2098.424,1768.000,true
current,3,mybatis_select_star,1,19001,478.812,904.000,true
current,3,mybatis_row_in,1,3418,2445.319,2296.000,true
current,3,mybatis_in_expression,1,519,46993.064,48456.000,true
current,3,positional_select_expressions,1,5790,2622.349,1960.000,true
current,3,positional_dialect_DB2,1,10592,2984.318,2056.000,true
current,3,mybatis_select_entity,1,15247,1458.451,1328.000,true
current,3,named_in_256,1,16,53718.750,71376.000,true
current,3,raw_naming_KEBAB_CASE,1,2012,8341.600,3296.000,true
current,3,raw_select_star,1,37205,1213.813,904.000,true
current,3,mybatis_late_modifier,1,12549,1366.842,1680.000,true
current,3,named_dialect_Oracle,1,8121,2837.249,2608.000,true
current,3,named_row_in,1,791,2332.364,2704.000,true
current,3,raw_select_columns,1,10360,1357.944,1240.000,true
current,3,raw_condition_only,1,6029,5013.120,2744.000,true
current,3,positional_where_eq,1,39,2030.769,1616.000,true
current,3,raw_nested,1,14963,1750.565,1640.000,true
current,3,positional_insert_placeholders,1,36,1500.000,1232.000,true
current,3,positional_insert_values,1,14,2578.571,1488.000,true
current,3,positional_dialect_Oracle,1,10406,1678.436,2056.000,true
