version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
baseline,5,raw_join_using,1,10445,936.850,3176.000,true
baseline,5,raw_batch_64,1,671,30773.770,95328.000,false
baseline,5,positional_repeated_names,1,1320,17083.561,30360.000,true
baseline,5,raw_naming_KEBAB_CASE,1,1792,5636.942,8840.000,true
baseline,5,raw_in_1024,1,271,72160.517,220248.000,true
baseline,5,mybatis_naming_KEBAB_CASE,1,1287,7410.101,9368.000,true
baseline,5,named_dialect_Oracle,1,11048,1527.625,4272.000,true
baseline,5,raw_in_16,1,9922,1794.104,5600.000,true
baseline,5,mybatis_insert_placeholders,1,15120,1039.233,2584.000,true
baseline,5,raw_update_map,1,13332,1430.558,3592.000,false
baseline,5,mybatis_naming_NO_CHANGE,1,2401,5327.197,8408.000,true
baseline,5,mybatis_batch_4,1,5236,2994.996,8688.000,true
baseline,5,mybatis_select_entity,1,18377,604.658,2000.000,true
baseline,5,positional_in_1024,1,1351,14472.909,28504.000,true
baseline,5,named_between,1,14684,1366.508,3800.000,true
baseline,5,positional_naming_KEBAB_CASE,1,2108,4530.455,5888.000,true
baseline,5,positional_raw_expression,1,13765,1565.071,2624.000,true
baseline,5,raw_late_modifier,1,1832,710.317,2480.000,true
baseline,5,mybatis_in_17,1,8242,2164.584,6752.000,true
baseline,5,named_update_chain_16,1,951,17158.044,47000.000,true
baseline,5,positional_dialect_Microsoft_SQL_Server,1,14880,1304.987,3544.000,true
baseline,5,raw_retry_rollback,1,1891,3377.155,6376.000,true
baseline,5,named_dialect_PostgreSQL,1,10155,1531.452,4144.000,true
baseline,5,named_insert_values,1,8316,1206.770,3048.000,true
baseline,5,positional_in_16,1,21046,888.615,2656.000,true
baseline,5,mybatis_naming_CAMEL_CASE,1,3529,5469.935,8408.000,true
baseline,5,raw_raw_expression,1,8451,1491.042,2624.000,true
baseline,5,positional_mixed_literals,1,18077,1229.109,2800.000,true
baseline,5,raw_subquery_raw,1,19499,633.930,2272.000,true
baseline,5,raw_mixed_literals,1,11815,1671.045,3192.000,true
baseline,5,custom_handler_where,1,2393,6918.178,10616.000,true
baseline,5,positional_dialect_Oracle,1,14979,1153.588,3496.000,true
baseline,5,positional_subquery_structured,1,8240,1739.150,4704.000,true
baseline,5,positional_where_16,1,4377,5062.074,5888.000,true
baseline,5,positional_in_expression,1,4731,5168.527,9760.000,true
baseline,5,mybatis_subquery_structured,1,10766,1992.588,5256.000,true
baseline,5,positional_insert_entity,1,33263,699.477,1816.000,true
baseline,5,named_naming_NO_CHANGE,1,2871,6649.460,9624.000,true
baseline,5,mybatis_join_on,1,11534,2278.108,4152.000,true
baseline,5,mybatis_select_star,1,32209,377.342,1424.000,true
baseline,5,raw_select_entity,1,36888,685.849,2000.000,true
baseline,5,mybatis_where_eq,1,8014,1195.633,2984.000,true
baseline,5,positional_naming_CAMEL_CASE,1,712,3664.185,4928.000,true
baseline,5,raw_naming_SCREAMING_SNAKE_CASE,1,1506,6548.406,8856.000,true
baseline,5,mybatis_union_builder,1,1551,12708.188,16768.000,true
baseline,5,named_in_17,1,8873,2607.562,7888.000,true
baseline,5,raw_repeated_names,1,878,29394.305,53896.000,true
baseline,5,mybatis_batch_beans,1,1815,9881.873,22880.000,true
baseline,5,positional_retry_rollback,1,5151,4195.050,5872.000,true
baseline,5,raw_naming_NO_CHANGE,1,2580,5255.271,7880.000,true
baseline,5,raw_where_128,1,410,44521.463,56496.000,true
baseline,5,named_late_modifier,1,18001,896.406,2816.000,true
baseline,5,raw_select_expressions,1,5291,2261.009,2728.000,true
baseline,5,named_insert_entity,1,10927,1081.669,2760.000,true
baseline,5,raw_naming_CAMEL_CASE,1,2218,4992.471,7880.000,true
baseline,5,raw_nested,1,11267,2296.237,3280.000,true
baseline,5,named_raw_expression,1,11518,2323.719,2624.000,true
baseline,5,named_in_256,1,649,40946.687,90712.000,true
baseline,5,raw_batch_beans,1,2550,9370.784,17696.000,false
baseline,5,mybatis_naming_UPPER_CAMEL_CASE,1,1653,7667.695,9368.000,true
baseline,5,named_subquery_raw,1,18649,716.140,2272.000,true
