version,fork,case,round,operations,ns_per_op,bytes_per_op,equivalent
baseline,3,named_subquery_structured,1,6395,1623.409,5488.000,true
baseline,3,mybatis_in_1024,1,214,88108.879,256896.000,true
baseline,3,positional_retry_rollback,1,5069,2715.328,5872.000,true
baseline,3,mybatis_between,1,12068,1330.502,3544.000,true
baseline,3,named_batch_4,1,3804,2992.087,9736.000,true
baseline,3,named_batch_beans,1,2588,7980.526,26040.000,true
baseline,3,positional_join_using,1,22400,811.000,3056.000,true
baseline,3,mybatis_repeated_names,1,654,23179.511,52872.000,true
baseline,3,positional_select_star,1,3576,326.594,1424.000,true
baseline,3,raw_select_entity,1,33853,602.422,2000.000,true
baseline,3,mybatis_naming_CAMEL_CASE,1,4371,4658.774,8024.000,true
baseline,3,raw_in_1024,1,268,74989.552,220248.000,true
baseline,3,named_derived,1,1928,11056.846,17800.000,true
baseline,3,raw_where_16,1,3472,5024.280,8840.000,true
baseline,3,positional_join_on,1,11963,1588.715,3832.000,true
baseline,3,positional_naming_CAMEL_CASE,1,4918,3089.020,4928.000,true
baseline,3,mybatis_subquery_raw,1,33970,575.955,2272.000,true
baseline,3,mybatis_in_16,1,7256,2032.249,6128.000,true
baseline,3,named_in_1024,1,166,144685.542,353216.000,true
baseline,3,named_in_expression,1,743,27103.499,90680.000,true
baseline,3,positional_condition_only,1,4476,4029.915,4872.000,true
baseline,3,mybatis_retry_rollback,1,2786,5519.957,7568.000,true
baseline,3,positional_naming_SCREAMING_SNAKE_CASE,1,4242,4380.104,5904.000,true
baseline,3,named_dialect_DB2,1,14487,1436.695,4320.000,true
baseline,3,positional_insert_entity,1,34074,624.095,1816.000,true
baseline,3,mybatis_batch_4,1,6647,3121.634,8784.000,true
baseline,3,named_insert_placeholders,1,5968,1033.060,2888.000,true
baseline,3,mybatis_naming_UPPER_CAMEL_CASE,1,2764,5942.945,8984.000,true
baseline,3,raw_batch_4,1,4846,2629.901,7584.000,false
baseline,3,mybatis_insert_entity,1,12250,1008.751,2456.000,true
baseline,3,positional_in_expression,1,4056,4913.856,9760.000,true
baseline,3,raw_derived,1,2021,10019.347,15848.000,true
baseline,3,mybatis_join_using,1,20268,959.631,3352.000,true
baseline,3,named_mixed_literals,1,8912,1503.164,3768.000,true
baseline,3,mybatis_derived,1,1924,10782.017,17144.000,true
baseline,3,positional_mixed_literals,1,10542,1224.217,2800.000,true
baseline,3,named_select_star,1,52823,334.031,1424.000,true
baseline,3,mybatis_insert_values,1,16815,1040.880,2744.000,true
baseline,3,positional_late_modifier,1,27237,644.506,2360.000,true
baseline,3,positional_union_builder,1,3465,5431.169,9768.000,true
baseline,3,raw_where_eq,1,19195,1107.804,2784.000,true
baseline,3,named_late_modifier,1,17526,846.034,2816.000,true
baseline,3,mybatis_join_on,1,10147,1667.044,4128.000,true
baseline,3,named_insert_values,1,14284,1156.399,3048.000,true
baseline,3,named_batch_64,1,555,35788.829,134912.000,true
baseline,3,raw_in_16,1,8003,1788.817,5600.000,true
baseline,3,raw_batch_64,1,639,27116.901,97344.000,false
baseline,3,raw_delete,1,46256,415.747,1624.000,true
baseline,3,named_select_entity,1,31958,597.838,2000.000,true
baseline,3,positional_derived,1,1162,8838.210,15296.000,true
baseline,3,mybatis_update_map,1,8073,1797.064,4200.000,true
baseline,3,raw_update_map,1,12066,1278.187,3592.000,false
baseline,3,raw_where_128,1,487,41447.433,56496.000,true
baseline,3,named_repeated_names,1,648,26455.247,64920.000,true
baseline,3,positional_naming_KEBAB_CASE,1,3112,4386.504,5888.000,true
baseline,3,mybatis_naming_SCREAMING_SNAKE_CASE,1,2467,5974.341,9000.000,true
baseline,3,named_where_eq,1,11962,984.342,3120.000,true
baseline,3,named_dialect_Microsoft_SQL_Server,1,13019,1709.056,4320.000,true
baseline,3,positional_naming_NO_CHANGE,1,5601,3267.024,4928.000,true
baseline,3,mybatis_group_order,1,5678,3721.293,7264.000,true
baseline,3,named_nested,1,12455,1433.240,3648.000,true
baseline,3,positional_update_chain_16,1,1851,7196.326,22360.000,true
baseline,3,raw_naming_SCREAMING_SNAKE_CASE,1,3940,4995.178,8856.000,true
baseline,3,mybatis_condition_only,1,3568,5253.307,7960.000,true
baseline,3,positional_in_17,1,11681,835.964,2672.000,true
baseline,3,positional_raw_expression,1,12454,1556.303,2624.000,true
baseline,3,raw_in_256,1,1079,17002.780,56640.000,true
baseline,3,positional_where_16,1,1000,4413.400,5888.000,true
baseline,3,positional_batch_64,1,140,18592.857,72176.000,true
baseline,3,positional_subquery_raw,1,30712,598.968,2272.000,true
baseline,3,mybatis_where_16,1,2191,5953.811,8984.000,true
baseline,3,named_raw_expression,1,13689,1506.465,2624.000,true
baseline,3,mybatis_select_star,1,62528,306.320,1424.000,true
baseline,3,mybatis_row_in,1,14801,1292.142,3608.000,true
baseline,3,mybatis_in_expression,1,837,21966.547,66656.000,true
baseline,3,positional_select_expressions,1,6181,2053.357,2728.000,true
baseline,3,positional_dialect_DB2,1,19217,1189.936,3544.000,true
baseline,3,mybatis_select_entity,1,24522,524.684,2000.000,true
baseline,3,named_in_256,1,671,29619.672,90712.000,true
baseline,3,raw_naming_KEBAB_CASE,1,3619,5248.522,8840.000,true
baseline,3,raw_select_star,1,77113,285.794,1424.000,true
baseline,3,mybatis_late_modifier,1,24887,742.134,2656.000,true
baseline,3,named_dialect_Oracle,1,14268,1329.128,4272.000,true
baseline,3,named_row_in,1,11516,1275.625,4016.000,true
baseline,3,raw_select_columns,1,27167,803.000,1952.000,true
baseline,3,raw_condition_only,1,4310,4481.972,7816.000,true
baseline,3,positional_where_eq,1,10303,950.908,2664.000,true
baseline,3,raw_nested,1,13555,1326.949,3280.000,true
baseline,3,positional_insert_placeholders,1,25397,713.773,1944.000,true
baseline,3,positional_insert_values,1,24206,780.554,2104.000,true
baseline,3,positional_dialect_Oracle,1,19801,1068.789,3496.000,true
baseline,3,raw_select_expressions,1,7375,2186.658,2728.000,true
baseline,3,named_dialect_PostgreSQL,1,10200,1330.118,4144.000,true
baseline,3,mybatis_union_builder,1,1878,10528.275,16648.000,true
baseline,3,positional_naming_UPPER_CAMEL_CASE,1,4326,4701.849,5888.000,true
baseline,3,named_union_builder,1,1785,10460.784,17248.000,true
baseline,3,raw_batch_beans,1,2839,6548.221,16872.000,false
baseline,3,named_select_expressions,1,9705,2036.775,2728.000,true
baseline,3,raw_mixed_literals,1,7472,1509.502,3192.000,true
baseline,3,raw_naming_NO_CHANGE,1,4654,4150.064,7880.000,true
baseline,3,positional_in_16,1,20136,833.741,2656.000,true
baseline,3,raw_pagination,1,16483,988.006,3400.000,true
baseline,3,raw_subquery_raw,1,24080,585.839,2272.000,true
baseline,3,positional_batch_beans,1,1505,4354.086,10440.000,true
baseline,3,raw_in_expression,1,1066,18750.094,56616.000,true
baseline,3,named_subquery_raw,1,34069,633.168,2272.000,true
baseline,3,mybatis_nested,1,12001,1294.059,3416.000,true
baseline,3,mybatis_select_columns,1,22655,867.804,1952.000,true
baseline,3,positional_in_256,1,2510,3813.347,9576.000,true
baseline,3,named_select_columns,1,21303,791.734,1952.000,true
baseline,3,named_in_16,1,7580,2166.135,7600.000,true
baseline,3,positional_union_raw,1,5664,3205.809,5200.000,true
baseline,3,mybatis_pagination,1,15529,1217.155,3808.000,true
baseline,3,mybatis_naming_KEBAB_CASE,1,3200,6271.031,8984.000,true
baseline,3,raw_union_builder,1,3510,8583.590,10160.000,true
baseline,3,named_retry_rollback,1,5491,6455.436,8264.000,true
baseline,3,named_join_using,1,12854,1225.284,3512.000,true
baseline,3,custom_handler_union,1,2015,12484.169,16512.000,true
baseline,3,mybatis_raw_expression,1,12819,1810.726,2624.000,true
baseline,3,positional_between,1,13932,1156.804,3056.000,true
baseline,3,named_dialect_MySQL,1,13762,1441.796,4144.000,true
baseline,3,raw_insert_entity,1,21972,906.499,2176.000,false
baseline,3,mybatis_in_256,1,801,22153.558,66616.000,true
baseline,3,positional_select_entity,1,12836,549.135,2000.000,true
baseline,3,mybatis_insert_placeholders,1,21047,1021.647,2584.000,true
baseline,3,positional_dialect_MySQL,1,16989,1103.149,3360.000,true
baseline,3,positional_update_map,1,16590,1144.708,3024.000,true
baseline,3,raw_naming_CAMEL_CASE,1,4742,4145.150,7880.000,true
baseline,3,named_naming_UPPER_CAMEL_CASE,1,3096,6394.509,10584.000,true
baseline,3,named_between,1,13233,1384.357,3800.000,true
baseline,3,mybatis_naming_NO_CHANGE,1,3751,4574.460,8024.000,true
baseline,3,named_naming_NO_CHANGE,1,4092,5493.328,9624.000,true
baseline,3,mybatis_where_128,1,301,43874.086,58208.000,true
baseline,3,positional_select_columns,1,12122,786.504,1952.000,true
baseline,3,named_update_chain_16,1,1197,16817.126,47000.000,true
baseline,3,raw_insert_placeholders,1,30899,733.095,1944.000,true
baseline,3,raw_raw_expression,1,10643,1502.744,2624.000,true
baseline,3,named_join_on,1,11255,1815.975,4288.000,true
baseline,3,raw_naming_UPPER_CAMEL_CASE,1,3283,5312.489,8840.000,true
baseline,3,named_union_raw,1,6305,3814.703,5200.000,true
baseline,3,raw_join_using,1,13805,957.762,3176.000,true
baseline,3,named_group_order,1,3157,3804.181,7688.000,true
baseline,3,named_delete,1,42355,468.384,1960.000,true
baseline,3,named_in_17,1,7884,2232.445,7888.000,true
baseline,3,raw_in_17,1,8939,1907.562,5816.000,true
baseline,3,raw_group_order,1,5947,3361.207,6432.000,true
baseline,3,raw_subquery_structured,1,14684,1383.036,4616.000,true
baseline,3,raw_repeated_names,1,915,24811.913,53896.000,true
baseline,3,named_naming_KEBAB_CASE,1,3301,5995.668,10584.000,true
baseline,3,custom_handler_where,1,3270,6439.755,10616.000,true
baseline,3,positional_delete,1,41127,343.103,1504.000,true
baseline,3,mybatis_update_chain_16,1,1469,16791.491,39936.000,true
baseline,3,positional_row_in,1,19052,954.803,2624.000,true
baseline,3,raw_union_raw,1,5882,3166.117,5200.000,true
baseline,3,named_update_map,1,11364,1778.793,4752.000,true
baseline,3,raw_between,1,14665,1224.385,3384.000,true
baseline,3,raw_late_modifier,1,26362,789.428,2480.000,true
baseline,3,mybatis_subquery_structured,1,12751,1570.810,5232.000,true
baseline,3,positional_dialect_PostgreSQL,1,17618,1199.966,3360.000,true
baseline,3,positional_subquery_structured,1,12905,1418.202,4704.000,true
baseline,3,positional_nested,1,8375,1387.487,2952.000,true
baseline,3,mybatis_batch_64,1,367,35602.452,118896.000,true
baseline,3,named_where_16,1,2876,5665.299,10584.000,true
baseline,3,positional_in_1024,1,1121,14186.530,28504.000,true
baseline,3,named_where_128,1,243,47068.724,71280.000,true
baseline,3,positional_where_128,1,345,31441.739,32808.000,true
baseline,3,mybatis_in_17,1,6885,2355.556,6344.000,true
baseline,3,named_condition_only,1,3649,5187.531,9560.000,true
baseline,3,positional_dialect_Microsoft_SQL_Server,1,8546,1229.604,3544.000,true
baseline,3,positional_pagination,1,18335,998.277,3288.000,true
baseline,3,mybatis_delete,1,28601,450.467,1808.000,true
baseline,3,positional_batch_4,1,2628,1843.151,5968.000,true
baseline,3,mybatis_batch_beans,1,2936,6961.342,22056.000,true
baseline,3,named_naming_SCREAMING_SNAKE_CASE,1,3178,5800.378,10600.000,true
baseline,3,raw_retry_rollback,1,5056,4025.593,6376.000,true
baseline,3,raw_row_in,1,17345,1119.596,3136.000,true
baseline,3,raw_insert_values,1,14610,1077.276,2464.000,false
baseline,3,positional_repeated_names,1,1171,15479.590,30360.000,true
baseline,3,mybatis_mixed_literals,1,12632,1524.818,3432.000,true
baseline,3,mybatis_select_expressions,1,10104,2026.029,2728.000,true
baseline,3,named_pagination,1,11462,1349.154,4072.000,true
baseline,3,mybatis_where_eq,1,16515,956.337,2960.000,true
baseline,3,named_naming_CAMEL_CASE,1,3975,5084.277,9624.000,true
baseline,3,positional_group_order,1,6044,3139.990,6336.000,true
baseline,3,mybatis_union_raw,1,6330,3328.057,5200.000,true
baseline,3,named_insert_entity,1,9271,864.858,2760.000,true
baseline,3,raw_join_on,1,10164,1656.553,3952.000,true
baseline,3,raw_update_chain_16,1,1571,7963.526,25448.000,true
baseline,3,positional_late_modifier,2,27237,640.177,2360.000,true
baseline,3,named_raw_expression,2,13689,1441.384,2624.000,true
baseline,3,named_retry_rollback,2,5491,4854.762,8264.000,true
baseline,3,mybatis_in_16,2,7256,2049.793,6128.000,true
baseline,3,named_union_raw,2,6305,3139.635,5200.000,true
baseline,3,named_mixed_literals,2,8912,1511.445,3768.000,true
baseline,3,positional_in_17,2,11681,887.775,2672.000,true
baseline,3,mybatis_join_on,2,10147,1587.809,4128.000,true
baseline,3,mybatis_union_builder,2,1878,10873.962,16648.000,true
baseline,3,mybatis_batch_64,2,367,33236.785,118896.000,true
baseline,3,raw_select_entity,2,33853,567.099,2000.000,true
baseline,3,named_repeated_names,2,648,26622.377,64920.000,true
baseline,3,positional_derived,2,1162,8746.902,15296.000,true
baseline,3,named_dialect_MySQL,2,13762,1392.051,4144.000,true
baseline,3,named_insert_placeholders,2,5968,954.021,2888.000,true
baseline,3,named_select_columns,2,21303,743.224,1952.000,true
baseline,3,raw_union_builder,2,3510,5675.926,10160.000,true
baseline,3,raw_retry_rollback,2,5056,3340.447,6376.000,true
baseline,3,named_in_16,2,7580,2760.554,7600.000,true
baseline,3,raw_insert_entity,2,21972,831.404,2176.000,false
baseline,3,named_subquery_raw,2,34069,598.911,2272.000,true
baseline,3,positional_select_star,2,3576,289.066,1424.000,true
baseline,3,mybatis_subquery_structured,2,12751,1846.357,5232.000,true
baseline,3,positional_join_on,2,11963,1466.714,3832.000,true
baseline,3,named_between,2,13233,1410.156,3800.000,true
baseline,3,named_dialect_PostgreSQL,2,10200,1413.216,4144.000,true
baseline,3,positional_union_raw,2,5664,3385.911,5200.000,true
baseline,3,raw_naming_KEBAB_CASE,2,3619,5168.444,8840.000,true
baseline,3,raw_mixed_literals,2,7472,1429.296,3192.000,true
baseline,3,positional_where_eq,2,10303,953.800,2664.000,true
baseline,3,raw_naming_CAMEL_CASE,2,4742,4030.304,7880.000,true
baseline,3,named_where_16,2,2876,6140.369,10584.000,true
baseline,3,raw_in_expression,2,1066,17357.974,56616.000,true
baseline,3,positional_select_expressions,2,6181,2227.762,2728.000,true
baseline,3,raw_select_expressions,2,7375,2027.837,2728.000,true
baseline,3,named_in_17,2,7884,2245.789,7888.000,true
baseline,3,positional_dialect_DB2,2,19217,1122.256,3544.000,true
baseline,3,mybatis_retry_rollback,2,2786,3977.710,7568.000,true
baseline,3,positional_raw_expression,2,12454,1450.538,2624.000,true
baseline,3,positional_batch_4,2,2628,1759.817,5968.000,true
baseline,3,raw_in_16,2,8003,1693.865,5600.000,true
baseline,3,positional_repeated_names,2,1171,15259.693,30360.000,true
baseline,3,positional_subquery_raw,2,30712,622.711,2272.000,true
baseline,3,mybatis_derived,2,1924,11108.056,17144.000,true
baseline,3,raw_select_star,2,77113,330.591,1424.000,true
baseline,3,raw_late_modifier,2,26362,742.212,2480.000,true
baseline,3,positional_join_using,2,22400,840.571,3056.000,true
baseline,3,mybatis_naming_SCREAMING_SNAKE_CASE,2,2467,5515.525,9000.000,true
baseline,3,positional_batch_beans,2,1505,5546.312,10440.000,true
baseline,3,raw_repeated_names,2,915,21910.929,53896.000,true
baseline,3,raw_row_in,2,17345,1281.810,3136.000,true
baseline,3,mybatis_raw_expression,2,12819,1455.231,2624.000,true
baseline,3,mybatis_insert_values,2,16815,1119.578,2744.000,true
baseline,3,mybatis_batch_beans,2,2936,7105.688,22056.000,true
baseline,3,named_pagination,2,11462,1388.074,4072.000,true
baseline,3,mybatis_naming_KEBAB_CASE,2,3200,5689.688,8984.000,true
baseline,3,mybatis_mixed_literals,2,12632,1449.802,3432.000,true
baseline,3,named_dialect_Microsoft_SQL_Server,2,13019,1634.073,4320.000,true
baseline,3,named_batch_4,2,3804,2925.421,9736.000,true
baseline,3,mybatis_select_columns,2,22655,817.749,1952.000,true
baseline,3,raw_subquery_structured,2,14684,1404.284,4616.000,true
baseline,3,named_batch_beans,2,2588,7631.491,26040.000,true
baseline,3,positional_dialect_Oracle,2,19801,1111.883,3496.000,true
baseline,3,mybatis_subquery_raw,2,33970,637.094,2272.000,true
baseline,3,mybatis_naming_NO_CHANGE,2,3751,4600.267,8024.000,true
baseline,3,positional_dialect_Microsoft_SQL_Server,2,8546,1195.530,3544.000,true
baseline,3,raw_pagination,2,16483,1091.531,3400.000,true
baseline,3,positional_naming_NO_CHANGE,2,5601,3056.990,4928.000,true
baseline,3,positional_between,2,13932,1199.304,3056.000,true
baseline,3,positional_group_order,2,6044,3022.915,6336.000,true
baseline,3,named_join_using,2,12854,1032.044,3512.000,true
baseline,3,raw_join_on,2,10164,1574.213,3952.000,true
baseline,3,raw_update_chain_16,2,1571,8956.779,25448.000,true
baseline,3,mybatis_where_16,2,2191,5694.158,8984.000,true
baseline,3,positional_select_columns,2,12122,742.081,1952.000,true
baseline,3,mybatis_group_order,2,5678,3606.516,7264.000,true
baseline,3,raw_select_columns,2,27167,809.534,1952.000,true
baseline,3,named_subquery_structured,2,6395,1873.948,5488.000,true
baseline,3,raw_insert_placeholders,2,30899,727.344,1944.000,true
baseline,3,raw_derived,2,2021,9566.997,15848.000,true
baseline,3,named_in_expression,2,743,26639.569,90680.000,true
baseline,3,named_in_1024,2,166,123772.892,353216.000,true
baseline,3,positional_insert_entity,2,34074,625.078,1816.000,true
baseline,3,mybatis_delete,2,28601,414.237,1808.000,true
baseline,3,mybatis_select_expressions,2,10104,2454.731,2728.000,true
baseline,3,raw_batch_beans,2,2839,5864.565,16872.000,false
baseline,3,raw_join_using,2,13805,952.517,3176.000,true
baseline,3,mybatis_union_raw,2,6330,3210.079,5200.000,true
